,xBQ2t_binnum,xBmin,xBmax,Q2min,Q2max,tmin,tmax,phimin,phimax,xB_binnum,Q2_binnum,t_binnum,phi_binnum,phi_binwidth,xB,Q2,t,phi,val,stat_err,syst_err_pointtopoint,syst_err_total,Syst. err (pi0 subtraction),Syst. err (Acceptance),Syst.err (exclusivity),Syst.err (fiducial),Syst.err (smearing),Syst.err (Frad),Syst.err (Fbin),Syst.err (Frad*Fbin)
2267,122,0.268,0.357,3.295,4.326,0.8,1.0,300,330,5,5,5,20,2,0.3009379420102334,3.835728279741328,0.8976987232235724,317.28867075925024,0.004851103391416421,0.0006299721374472963,0.000913986425421736,0.0017909477718145567,1.595557555887491e-05,9.157976906567693e-05,0.0005985572046563214,0.00042143372692285023,0.0005108776471725328,8.771362126197209e-05,8.579070221802756e-05,0.0001727908202048048
2268,122,0.268,0.357,3.295,4.326,0.8,1.0,330,345,5,5,5,22,1,0.3009379420102334,3.835728279741328,0.8976987232235724,338.3462821292475,0.01227633078955774,0.001078646726576293,0.0011809363482615295,0.004072573121834247,2.7148674813812734e-06,0.0004183472908952085,0.00045622701205110064,6.791119663698695e-05,0.0009882423020763688,7.57682989001724e-05,8.403696930076474e-05,0.0001738130247522638
2269,122,0.268,0.357,3.295,4.326,0.8,1.0,345,360,5,5,5,23,1,0.3009379420102334,3.835728279741328,0.8976987232235724,353.1682098864412,0.018245055005219935,0.0015235326586550593,0.0020678504307285366,0.006150623657437999,9.45964989957377e-06,0.0008358481938046562,0.0005111103251921583,0.00044899582048183795,0.0017598981672635777,7.393333563864094e-05,0.0001742341477226009,0.0001311531369642898
2270,123,0.268,0.357,4.326,5.761,0.25,0.4,0,15,5,6,2,0,1,0.31374326902580174,4.855934417707326,0.3184449853687032,7.408163053205101,0.04510947217543937,0.004187632096353347,0.008569200390028594,0.016689620696489275,8.517486047943333e-06,0.0017986828688249896,0.0031360814863255135,0.0073371590902736985,0.0023024557668703967,0.0010946709843035027,0.00013583500156950947,0.0011070905794192199
2271,123,0.268,0.357,4.326,5.761,0.25,0.4,15,30,5,6,2,1,1,0.31374326902580174,4.855934417707326,0.3184449853687032,22.217150283363818,0.042280726612699014,0.004255147275747977,0.004019761444807488,0.014012592656165394,8.305902042588217e-06,0.0019674074943505813,0.0022915441911716466,0.002206337389997706,0.0010217936615198792,0.0010239125075279928,0.0001518051069098744,0.0010604523049192731
2272,123,0.268,0.357,4.326,5.761,0.25,0.4,30,60,5,6,2,2,2,0.31374326902580174,4.855934417707326,0.3184449853687032,43.77052549830947,0.030405425843200457,0.003958450478252753,0.004082837506062492,0.010481278256181047,2.337449051105258e-05,0.0009976263683762149,0.0003907910152578276,0.0031326819349182405,0.002212934912346144,0.0008862990641930884,6.244933121192828e-05,0.0009001459403755878
2273,123,0.268,0.357,4.326,5.761,0.25,0.4,60,90,5,6,2,4,2,0.31374326902580174,4.855934417707326,0.3184449853687032,73.90221359216252,0.01219969534022385,0.0025832001437545034,0.00332809143395353,0.005106697757627218,5.239299721956079e-05,0.00038967530237418133,0.002938032339944574,0.001342177874089892,0.0005726611656962555,0.00041511762599663095,1.8700337018163638e-05,0.0004002304815522602
2274,123,0.268,0.357,4.326,5.761,0.25,0.4,90,120,5,6,2,6,2,0.31374326902580174,4.855934417707326,0.3184449853687032,104.18481785582244,0.012700369996496142,0.0023753286794776997,0.00254314193092505,0.004767219741702438,3.671169382583179e-05,0.0002514475218321261,0.0019431497473314946,0.001483829831154652,0.0004813004258769543,0.0004296333122082636,2.874255710167711e-05,0.00044018776425734456
2275,123,0.268,0.357,4.326,5.761,0.25,0.4,120,150,5,6,2,8,2,0.31374326902580174,4.855934417707326,0.3184449853687032,134.56323306229547,0.01049484683559961,0.0019267570587269463,0.0017080155464726393,0.0037442620259911697,2.249803071106633e-05,0.0004361951246426321,0.0012336499524422887,0.0009659769862499987,0.00032526616355360837,0.00040114299885552683,2.070380379431086e-05,0.0004071153872871631
2276,123,0.268,0.357,4.326,5.761,0.25,0.4,150,180,5,6,2,10,2,0.31374326902580174,4.855934417707326,0.3184449853687032,164.8488532523073,0.00570355564637419,0.00113419544947432,0.00036469705718735835,0.0018471734016587123,1.5741326932300602e-05,6.779742795748004e-05,2.332392025224621e-05,0.00021257804814509733,0.0001828958802974616,0.0002140813199021639,4.723688232978206e-06,0.00022130370098799574
2277,123,0.268,0.357,4.326,5.761,0.25,0.4,180,210,5,6,2,12,2,0.31374326902580174,4.855934417707326,0.3184449853687032,195.1734816654037,0.007718769753518307,0.0014124294425288076,0.0006691763658508207,0.002540342460735123,1.9037772711566652e-05,0.00010325608113024392,0.00010226470479529288,0.00038487193706048103,0.0004335242433902238,0.0002857998058269032,6.956991399434293e-06,0.0003004080660410059
2278,123,0.268,0.357,4.326,5.761,0.25,0.4,210,255,5,6,2,14,3,0.31374326902580174,4.855934417707326,0.3184449853687032,233.73435648362613,0.006137651640146333,0.001555844833082985,0.0019455327081332528,0.0027535925801086395,3.4408524226402894e-05,8.416813147068586e-05,0.0018412299542937204,0.0005323995490990287,0.00023043684204771672,0.00021843545072635734,6.161836819686258e-06,0.00022394449062072177
2280,123,0.268,0.357,4.326,5.761,0.25,0.4,300,330,5,6,2,20,2,0.31374326902580174,4.855934417707326,0.3184449853687032,316.2450741306845,0.039060507809380925,0.006085712578597713,0.008089825350863483,0.014806640684552227,2.977773304695138e-06,0.0008809926840744727,0.0052177326184319976,0.005733505367957304,0.0017727568603749082,0.001222239871835679,3.924752985267779e-05,0.0011952543089636203
2281,123,0.268,0.357,4.326,5.761,0.25,0.4,330,345,5,6,2,22,1,0.31374326902580174,4.855934417707326,0.3184449853687032,337.71825303054965,0.04241649383696595,0.004371438676675055,0.004262158535608941,0.014125132365773441,2.9925254485659287e-06,0.0006750337364426039,0.0007652576525371313,0.003404134769281949,0.0020538321031450635,0.0010990190494662815,8.887682499360954e-05,0.0011481884740798206
2282,123,0.268,0.357,4.326,5.761,0.25,0.4,345,360,5,6,2,23,1,0.31374326902580174,4.855934417707326,0.3184449853687032,352.5930381631484,0.05263518584780149,0.004455587075665076,0.00692575961135857,0.018089387545527875,8.30991185999725e-06,0.002222095863941003,0.0016625900485224144,0.0057571868388577065,0.0023472235564387014,0.001303087959503708,5.863405928283769e-05,0.0012686617832518897
2283,124,0.268,0.357,4.326,5.761,0.4,0.6,0,15,5,6,3,0,1,0.3129754671026212,4.854075279671327,0.49208565368324114,7.295126719059284,0.03824875886736402,0.002432702726766099,0.0030505562403043396,0.012520843264411908,1.2067046775984827e-05,0.0015531512120863997,0.00040860036384687164,0.0011609128428379137,0.002245728992815776,0.00043332361260689354,0.0001742047628019384,0.0005792214419902284
2284,124,0.268,0.357,4.326,5.761,0.4,0.6,15,30,5,6,3,1,1,0.3129754671026212,4.854075279671327,0.49208565368324114,22.0504455790517,0.02983974044689388,0.0020904560922701864,0.0028875420652260154,0.009904055792340143,1.4723597597559883e-05,0.0010748780681458284,0.001241925597926507,0.0013032027931680701,0.0019421238582818887,0.0003920626023572926,3.99118352178836e-05,0.0004120166755468724
2285,124,0.268,0.357,4.326,5.761,0.4,0.6,30,45,5,6,3,2,1,0.3129754671026212,4.854075279671327,0.49208565368324114,37.04059874310974,0.024530728637878908,0.0022940298565107893,0.0042342544934224026,0.00886483848551401,2.1723995875568143e-05,0.0011295535406632927,0.0019689523825204146,0.0030275755480202162,0.0018405912315707324,0.0004671992853380301,3.94702650019445e-06,0.0004709402472800794
2286,124,0.268,0.357,4.326,5.761,0.4,0.6,45,75,5,6,3,3,2,0.3129754671026212,4.854075279671327,0.49208565368324114,58.446148485526074,0.008646517003439045,0.0016114566459965991,0.0019893556260449593,0.003390205633270851,3.5957901596399394e-05,0.00023455360654423246,0.0016017045585630205,0.0009620705094576599,0.0006147400800758093,0.00018821405652685226,3.816332328094327e-05,0.00017968004259047343
2288,124,0.268,0.357,4.326,5.761,0.4,0.6,105,135,5,6,3,7,2,0.3129754671026212,4.854075279671327,0.49208565368324114,119.40551854958011,0.0036343924937773213,0.0006154304693077807,0.0003114560225528976,0.0011951732827640358,4.1405612668620366e-05,0.0001902316038310573,6.375674266831159e-05,0.00013551742057684092,0.00016802337672846247,9.088659006127844e-05,3.78243671143115e-06,9.187283322703398e-05
2289,124,0.268,0.357,4.326,5.761,0.4,0.6,135,165,5,6,3,9,2,0.3129754671026212,4.854075279671327,0.49208565368324114,149.68365248782297,0.0032362372867382177,0.0005327922035638571,0.0003859542166028181,0.0010975662316749272,3.43648707856264e-05,0.00014629860022069354,0.0003345092380565382,5.493585127974525e-05,6.907498225090515e-05,8.15564550604897e-05,5.4071590779085125e-06,8.17967069562643e-05
2290,124,0.268,0.357,4.326,5.761,0.4,0.6,165,195,5,6,3,11,2,0.3129754671026212,4.854075279671327,0.49208565368324114,180.01381486823817,0.002105693596614908,0.00039628056898480485,0.000577243665270419,0.0008832595263181156,3.293698871341848e-05,8.76880540406141e-05,0.0005472356157761357,0.00010308767440448141,0.0001072551099464828,5.334669912942196e-05,1.6203360397902654e-06,5.327910143993874e-05
2291,124,0.268,0.357,4.326,5.761,0.4,0.6,195,225,5,6,3,13,2,0.3129754671026212,4.854075279671327,0.49208565368324114,210.2757739268722,0.002552419425136937,0.0006253431178759243,0.00040769017975928677,0.0009071388760829184,4.3189767696977436e-05,0.00016180334343523188,0.0003517857947766904,4.4138197142468315e-05,9.027840973739807e-05,6.341230220809313e-05,3.811205932429927e-06,6.568095289543597e-05
2292,124,0.268,0.357,4.326,5.761,0.4,0.6,225,270,5,6,3,15,3,0.3129754671026212,4.854075279671327,0.49208565368324114,249.16141853231397,0.0028752073667974672,0.0008206130002969531,0.0008754956945837198,0.0012648238575165387,6.740717693380733e-05,5.455679825346625e-05,0.00018679191702769635,0.0008381077930949997,0.00012838375918556872,7.254117851713008e-05,8.73765441820273e-06,7.193230679398497e-05
2293,124,0.268,0.357,4.326,5.761,0.4,0.6,270,300,5,6,3,18,2,0.3129754671026212,4.854075279671327,0.49208565368324114,286.316527640423,0.007806348929669081,0.0016367009067783096,0.002360325344157907,0.00342253306647021,4.1623042264155254e-05,0.0001066220084284486,0.0008115799794496704,0.002160159909292412,0.0004524303191756712,0.0001761062015920216,1.4248357578680168e-05,0.0001684900871813397
2294,124,0.268,0.357,4.326,5.761,0.4,0.6,300,330,5,6,3,20,2,0.3129754671026212,4.854075279671327,0.49208565368324114,316.7817035915675,0.017368961541635048,0.0017432212660266574,0.0017644732621488223,0.005789860302727165,9.780228139200918e-06,0.0008938196008225017,0.0006339925770191372,0.0010931246625388966,0.0007774097107420088,0.00035167833319556317,2.8875697094569372e-05,0.0003363373116962176
2295,124,0.268,0.357,4.326,5.761,0.4,0.6,330,345,5,6,3,22,1,0.3129754671026212,4.854075279671327,0.49208565368324114,337.9617151987169,0.030169658279283668,0.0020744563552631094,0.0035756802548485424,0.010224164829647974,1.2341669323497955e-05,0.001749303944982126,0.0006970588360721758,0.002331773864436848,0.0019065801369957116,0.0004301390103369665,0.00010479118653026611,0.0004088575321287101
2296,124,0.268,0.357,4.326,5.761,0.4,0.6,345,360,5,6,3,23,1,0.3129754671026212,4.854075279671327,0.49208565368324114,352.7392682453368,0.04016522690414493,0.00252929775656176,0.004878119593158702,0.013653187565923826,1.0362253541558162e-05,0.002192042420500354,0.0024077055647931476,0.0029818071537520787,0.002001826313239894,0.0005761886494991425,0.00017383494454932487,0.0005434747816639878
2297,125,0.357,0.446,1.912,2.51,0.25,0.4,0,30,6,3,2,0,2,0.39539222162970533,2.198591964998722,0.3215283542931096,14.881407634023496,0.017268485797775904,0.002948707524083673,0.005392577969498246,0.007690137233281032,0.00022176784767963698,0.0017138161986712402,0.0019679658836562093,0.004080242748818055,0.001781267149717175,0.001540457772067114,2.0009929276759578e-05,0.0015489890086268533
2298,125,0.357,0.446,1.912,2.51,0.25,0.4,30,60,6,3,2,2,2,0.39539222162970533,2.198591964998722,0.3215283542931096,44.81020055234654,0.010158138884351076,0.00261069480900331,0.0035532680264433883,0.004798638991649328,0.0003408555115235184,0.00047780004397898225,0.0024506970460758696,0.001957534305894276,0.0012461617257977476,0.0009433215908105317,9.520167299662358e-06,0.000943643305884918
2299,125,0.357,0.446,1.912,2.51,0.25,0.4,60,90,6,3,2,4,2,0.39539222162970533,2.198591964998722,0.3215283542931096,74.83202306204537,0.012887107390663491,0.004429333983944843,0.0029927294044616564,0.005069208414322159,0.000714779258140481,0.0006890674766278233,0.0017958760309438263,0.0016280439997610674,0.0006834174410761081,0.0012723421249495274,0.00010694100087405176,0.0012759108631372907
2305,125,0.357,0.446,1.912,2.51,0.25,0.4,240,255,6,3,2,16,1,0.39539222162970533,2.198591964998722,0.3215283542931096,247.499238334868,0.019995031120035187,0.0060962537552915076,0.003131536746974749,0.007078564725073588,0.000765000656945208,0.001283890776286326,0.0005991215290484881,0.0016789134571221468,0.0002877236647863178,0.0020791119586055884,0.000115721305736772,0.002076641268187691
2306,125,0.357,0.446,1.912,2.51,0.25,0.4,255,270,6,3,2,17,1,0.39539222162970533,2.198591964998722,0.3215283542931096,262.50784671294787,0.015073276402910424,0.005179439436445905,0.004778671796470842,0.0067629578735700375,0.0007033004169865236,0.0005900649598610319,0.0042594225600281,0.00035154423015677344,0.001179258060320056,0.001509516993416831,0.00011534940480174922,0.0015283921425910223
2307,125,0.357,0.446,1.912,2.51,0.25,0.4,270,315,6,3,2,18,3,0.39539222162970533,2.198591964998722,0.3215283542931096,292.832439568204,0.010682109977014567,0.003940659584904414,0.0023676455074303324,0.004136140840579478,0.0006067712673554145,0.0007907264007640389,0.0008143655285017568,0.0012744409083676653,0.001122929059675419,0.0010230257678797998,0.00012225680019748388,0.0010314868497005782
2309,125,0.357,0.446,1.912,2.51,0.25,0.4,330,345,6,3,2,22,1,0.39539222162970533,2.198591964998722,0.3215283542931096,337.5651142213335,0.012050503896184958,0.002967110439774126,0.0025325440310996475,0.0045881658458357235,0.0002885922836018429,0.000572319711646927,0.0007565825735659843,0.0018673026177333954,0.0008779575091050121,0.001093214878690686,1.8828566321306788e-05,0.0010830042780860612
2310,125,0.357,0.446,1.912,2.51,0.25,0.4,345,360,6,3,2,23,1,0.39539222162970533,2.198591964998722,0.3215283542931096,352.51012838925146,0.014134134370409918,0.003169441519699262,0.0030386152926471562,0.0054194253914361685,0.0002465696559549119,0.0010862640146186817,0.0013379219772697583,0.0013274158895810171,0.0016937776957937445,0.0012637427108875118,5.171960208956658e-06,0.0012535811693201175
2311,126,0.357,0.446,1.912,2.51,0.4,0.6,0,15,6,3,3,0,1,0.39588889172392283,2.1975167584419872,0.4949960027709268,7.467095959969567,0.01353498471894891,0.0031159495460545868,0.0036156411288541055,0.0056159424733759076,0.00021753508172505496,0.001538901212340313,0.0004945213419564587,0.0028669972233505976,0.0012341752390845505,0.0009314030437957228,3.8154418549092094e-05,0.0008184799095994472
2312,126,0.357,0.446,1.912,2.51,0.4,0.6,15,30,6,3,3,1,1,0.39588889172392283,2.1975167584419872,0.4949960027709268,22.391962656696997,0.015167291484807225,0.0035578736412230773,0.0030169248913665125,0.0056824562765860846,0.00022397028205344046,0.0010656451338351104,0.0017224025606780507,0.0006410646500318481,0.0019059687531699338,0.001003387382154875,5.20955668291017e-05,0.0009516943874093087
2313,126,0.357,0.446,1.912,2.51,0.4,0.6,30,60,6,3,3,2,2,0.39588889172392283,2.1975167584419872,0.4949960027709268,44.726157425256055,0.007192990749905837,0.0018377908562508584,0.0019917890842694537,0.0030302596176715983,0.00029372631916322256,0.000706847931227068,0.0008900609840169606,0.0007279477499455399,0.0013563568950961718,0.0004706939158587974,1.662826270907211e-05,0.0004685019732838332
2316,126,0.357,0.446,1.912,2.51,0.4,0.6,120,135,6,3,3,8,1,0.39588889172392283,2.1975167584419872,0.4949960027709268,127.50530423683858,0.016196020023829204,0.004095812576463998,0.002387109159032301,0.005669124735764492,0.0006204804417792285,0.0010317193898479499,0.0007097580985458912,0.0013957875246323813,0.00042270015869765796,0.0012665786370471871,2.629396838089661e-05,0.0012720827263127312
2317,126,0.357,0.446,1.912,2.51,0.4,0.6,135,165,6,3,3,9,2,0.39588889172392283,2.1975167584419872,0.4949960027709268,149.96715702507854,0.015193135003450589,0.0044185467275091065,0.003223641155350908,0.005378937819969537,0.0004768997702064993,0.0010643584532670416,0.0028387627703756646,0.0014513087353187578,0.00025147592207659094,0.0012027077068918152,7.905001506789874e-05,0.0012052078321352405
2326,126,0.357,0.446,1.912,2.51,0.4,0.6,330,345,6,3,3,22,1,0.39588889172392283,2.1975167584419872,0.4949960027709268,337.6122378168533,0.01351570274612719,0.0032026834684307014,0.004983854944294878,0.006576639217721275,0.0002575552559582951,0.001088687240087413,0.003713479158128311,0.0028211563870523967,0.0010528206032623234,0.0009048516386955535,2.7734527859544655e-05,0.0008543731318680864
2327,126,0.357,0.446,1.912,2.51,0.4,0.6,345,360,6,3,3,23,1,0.39588889172392283,2.1975167584419872,0.4949960027709268,352.5181359058895,0.013562998512485394,0.002734594190830484,0.0026813379219820404,0.005072675860546415,0.0002263228426048047,0.0008624984898319887,0.00048329532518517416,0.0019598237761194095,0.0012797586869984436,0.0009536736213956778,4.188633494662103e-05,0.0008259427801458291
2328,127,0.357,0.446,1.912,2.51,0.6,0.8,0,30,6,3,4,0,2,0.3960312174109584,2.1953504822893426,0.6962252279494081,14.39289444088655,0.008880002818865156,0.002519167855301668,0.002503343929755312,0.0037703021333727296,0.0003150903523413799,0.0020140729778031887,0.001105404702140189,0.00026242609404416125,0.0007584222934534468,0.00046067212657767594,7.526838628913044e-05,0.0004949419713775019
2330,127,0.357,0.446,1.912,2.51,0.6,0.8,90,120,6,3,4,6,2,0.3960312174109584,2.1953504822893426,0.6962252279494081,104.93985688261597,0.005362929416684319,0.0021208544532100213,0.0018487744622682125,0.002513373706966257,0.0009679258008265253,0.0003428060450282754,0.0013008275619943437,0.0004958508939295489,0.0005444382255021423,0.00035398048867998254,1.0244840867502091e-05,0.00035935669672168026
2332,127,0.357,0.446,1.912,2.51,0.6,0.8,135,165,6,3,4,9,2,0.3960312174109584,2.1953504822893426,0.6962252279494081,149.98861058027288,0.019048162040936324,0.005564226998600512,0.004010966067825296,0.006963686532271383,0.0008002715298255139,0.003073096117216531,0.0012743637467007665,0.0018963436128910756,0.0010539776270313517,0.0012899594669484053,3.448236484369196e-05,0.0013197654642357714
2349,128,0.357,0.446,1.912,2.51,0.8,1.0,120,150,6,3,5,8,2,0.3958782649464195,2.1925155346823737,0.8975940858927323,134.94976203906268,0.014272349749975422,0.0035778630312503393,0.005226075053167748,0.006916979641638879,0.0015910349632106495,0.002263422531227669,0.003969677103001917,0.0017300838049572084,0.0003014636218726092,0.0009258166175725238,0.0001256581557874819,0.0009027624619627524
2359,129,0.357,0.446,2.51,3.295,0.25,0.4,0,15,6,4,2,0,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,7.490394890089297,0.009450120569849986,0.001739688211828204,0.0015817862418702237,0.0033917366396207303,9.563646982684316e-05,0.00046970832319473264,0.0011178740913104748,0.0001960984523197071,0.0005687506307942235,0.0008041088517037419,3.3140243244900125e-05,0.0008128352260306796
2360,129,0.357,0.446,2.51,3.295,0.25,0.4,15,30,6,4,2,1,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,22.438766008265414,0.009805776497252403,0.0017844870906199876,0.0023941638509649837,0.003927361631043824,0.00010244662438745698,0.0004387281785977149,0.0019462248024354097,0.0005534418366542398,0.0008300478172400964,0.0008521996609909456,4.0305867946004816e-05,0.0008636982069243935
2361,129,0.357,0.446,2.51,3.295,0.25,0.4,30,45,6,4,2,2,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,37.42696271416748,0.009007396564615659,0.0018428437349437194,0.001408519859679312,0.0031878002555751775,0.00011605641921419385,0.0004705593201417751,0.0007706947665142204,0.0006544458595395669,0.00027771244679728385,0.0007961710044378258,4.28023312457602e-05,0.0008060018731931661
2362,129,0.357,0.446,2.51,3.295,0.25,0.4,45,60,6,4,2,3,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,52.41638498504922,0.005767660205602269,0.002070542497717384,0.0016009050956792346,0.002432296447725276,0.00011577278071229851,0.00020587489914471126,0.0001916201834670154,0.0014040486627828275,0.00046845238239670177,0.0005283479222658562,3.7649255226311654e-05,0.0005287634043432952
2363,129,0.357,0.446,2.51,3.295,0.25,0.4,60,75,6,4,2,4,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,67.43374641264477,0.0075180362565295195,0.00252762689598722,0.001499719455069675,0.002818936650262309,0.00018932855829052568,0.0001828640249416648,0.0008094605276060786,0.0009149971219923703,0.00043343187038852543,0.0007155804761230925,1.1590979226632946e-05,0.0007067988568448037
2364,129,0.357,0.446,2.51,3.295,0.25,0.4,75,90,6,4,2,5,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,82.44060528309954,0.007514379942557515,0.0018245073679815666,0.0008835429641996827,0.0025440820204057145,0.0002474310197654556,5.072770342066724e-05,0.00036196167883319907,0.00013536887127406954,0.00023069290422040244,0.0007130362641159196,1.9996030147216388e-05,0.000717141935629793
2365,129,0.357,0.446,2.51,3.295,0.25,0.4,90,105,6,4,2,6,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,97.44508905091247,0.006624343568154033,0.0015616055438351048,0.0009604842868647596,0.0023120949764207552,0.00023294224888977905,0.00013153791110713276,0.00020320335645527914,0.00045384396555458534,0.00042926210475532103,0.0006455171828745323,5.3641076467136426e-05,0.0006476371269575881
2366,129,0.357,0.446,2.51,3.295,0.25,0.4,105,120,6,4,2,7,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,112.46594635399157,0.0041478807271083055,0.0016166048452192826,0.00077294712932246,0.0015269855689948664,0.00021730242449401272,0.00019555564843606467,0.0001955633213006506,0.0005138557336516009,0.0002034844157263804,0.0004000608896278943,3.996239434968992e-05,0.0004102271009006269
2367,129,0.357,0.446,2.51,3.295,0.25,0.4,120,165,6,4,2,8,3,0.39793154564061106,2.8689115018993974,0.32144545594916646,142.34125329026804,0.006116871884499894,0.0016866433447130964,0.0007616225164699842,0.0019765511367085074,0.00019054090277706816,0.00034058799711419763,4.166989697634423e-05,0.00022450115727251093,0.00025282150180348047,0.0006173861080818339,4.942387264603454e-05,0.0006239148203594251
2369,129,0.357,0.446,2.51,3.295,0.25,0.4,195,225,6,4,2,13,2,0.39793154564061106,2.8689115018993974,0.32144545594916646,210.05356428817936,0.0064617425728535904,0.0017998379150190305,0.001144608016334142,0.0021489515620564162,0.00018775503400308229,9.788111678212297e-05,0.0008149316788978533,0.0005522570312371564,0.0004619048614997464,0.0006542056081288516,4.387467638407409e-05,0.0006630643210494204
2371,129,0.357,0.446,2.51,3.295,0.25,0.4,240,255,6,4,2,16,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,247.56929626095246,0.006961584450412359,0.002277765841586909,0.0012499521293072083,0.0025391863146414276,0.0002269561943311036,0.00013087806636838287,0.0007041845218636611,0.0005157845429190099,0.000485312566915314,0.0007109716636226769,6.805822330370893e-05,0.0007044886940225393
2372,129,0.357,0.446,2.51,3.295,0.25,0.4,255,270,6,4,2,17,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,262.54557446102035,0.007253523001802699,0.002183660400940499,0.0013591762765554475,0.0026740898319363815,0.0002543425757656615,0.00019643141166207927,0.0009176438650462354,0.0005954435101065439,0.00022108097081559178,0.0007050120286529161,7.123000686011608e-05,0.0007061052846245399
2373,129,0.357,0.446,2.51,3.295,0.25,0.4,270,285,6,4,2,18,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,277.5408416529112,0.01069976122367671,0.002585262034785377,0.0013589801483572847,0.0036587957118096614,0.00022237466535652902,0.00042383010821766035,0.0001508381982264825,0.00035971713705893713,0.0006549902820328726,0.0010211743811003474,3.3243835247570225e-05,0.0010181275661278275
2376,129,0.357,0.446,2.51,3.295,0.25,0.4,330,345,6,4,2,22,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,337.55361154232935,0.010118873371014697,0.0016843836489102806,0.0018558711380583265,0.003710151658117711,0.0001085802183728972,0.0002908906499129601,0.00036260512051997866,0.0014009528600716556,0.0006707787731486059,0.0008884688880112426,4.376091257968706e-05,0.0008965238953715675
2377,129,0.357,0.446,2.51,3.295,0.25,0.4,345,360,6,4,2,23,1,0.39793154564061106,2.8689115018993974,0.32144545594916646,352.5270183711463,0.00800846913503081,0.0014103418423382858,0.0012290168659595082,0.0028240542927060056,8.609707140454807e-05,0.00031012171073503106,0.0006441817874019744,0.00018360531873122326,0.0006932308287496912,0.0007086959344767994,3.0982129954250834e-05,0.0006911180835598858
2378,130,0.357,0.446,2.51,3.295,0.4,0.6,0,15,6,4,3,0,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,7.457233162259724,0.006422935735164766,0.000986254990886119,0.0012113070998807937,0.0023718423276152148,0.00010777528390508223,0.00025307080570344286,0.0007362322338922181,0.0006400054121164853,0.0005608517947009958,0.0003555301480670246,4.89798390618166e-06,0.0003541256561190706
2379,130,0.357,0.446,2.51,3.295,0.4,0.6,15,30,6,4,3,1,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,22.386855017337616,0.00804119324164867,0.001188797483698053,0.0011899632578464229,0.002816691935651699,0.00013298281590973804,0.00022357629873354066,0.0004733484189749376,0.00038199942656754127,0.0008659220318026145,0.0004524373594907943,2.9362755428098954e-06,0.00047805701703523574
2380,130,0.357,0.446,2.51,3.295,0.4,0.6,30,45,6,4,3,2,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,37.3976932758228,0.00856049052893195,0.0011673662071022741,0.0016524152498266318,0.0031807587279565363,0.000142561939359738,0.00037979347962990455,0.0007782674028110562,0.0010577021849803687,0.0007591340359261391,0.0005076256922222879,1.3789756436024503e-05,0.0005149666176017512
2381,130,0.357,0.446,2.51,3.295,0.4,0.6,45,60,6,4,3,3,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,52.38962063465018,0.004402229502528496,0.0010696718850443146,0.0010082089845077212,0.0017233489357632525,0.00015704074963227848,0.0002615584463495486,0.0006941527293502977,0.00011924673501025234,0.0005962006628721718,0.0002652232381575002,1.4303498027945227e-05,0.00026811884054639445
2382,130,0.357,0.446,2.51,3.295,0.4,0.6,60,90,6,4,3,4,2,0.39914253110483056,2.8647444109262703,0.4941174217696232,74.72734240260242,0.0026485304201434435,0.0010492331379954342,0.0009195882704609499,0.001246081245892993,0.00026493195662599515,4.94150231913966e-05,0.0007635593087013231,0.0002572702630627208,0.0003068023670060115,0.00017205568318936538,9.37321634968748e-06,0.00017225940453101897
2384,130,0.357,0.446,2.51,3.295,0.4,0.6,105,120,6,4,3,7,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,112.45655467212107,0.004153289137048658,0.000878135200700873,0.0007607575503318426,0.0015223387261707924,0.0002806339642655751,0.00014057654641359406,0.0002409643069218801,0.0004883250487571862,0.0003229333296033908,0.00028514856972754795,8.294836059267879e-06,0.00028182224408860657
2386,130,0.357,0.446,2.51,3.295,0.4,0.6,135,150,6,4,3,9,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,142.45963121239484,0.00489088105352867,0.0017617633076009867,0.0010898763434437982,0.001852396178356854,0.00023365425636959124,0.0002849745316983561,0.0009606012991022037,0.0002685602742199881,0.00013034206537003329,0.0003498419125010256,1.527114864315544e-05,0.0003590466895059359
2387,130,0.357,0.446,2.51,3.295,0.4,0.6,150,165,6,4,3,10,1,0.39914253110483056,2.8647444109262703,0.4941174217696232,157.49141192997317,0.0049608041052103735,0.001454367676687663,0.0011140117852371533,0.0018842456766192581,0.0001753976005027863,0.0001242907082552231,0.0009865505969662272,0.00043466888353730623,4.6061832867295996e-05,0.00034706037996416663,1.808282833030548e-05,0.0003500033128498123
