# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
42.21 1.36 0.10 -0.50 10.60 0.20 0.07
74.35 1.35 0.10 -0.49 10.60 0.12 0.09
105.18 1.31 0.11 -0.49 10.60 0.34 0.09
136.14 1.33 0.10 -0.50 10.60 0.05 0.07
163.55 1.33 0.10 -0.50 10.60 0.03 0.07
194.49 1.31 0.11 -0.50 10.60 -0.03 0.10
224.99 1.31 0.11 -0.50 10.60 -0.32 0.11
254.81 1.32 0.11 -0.51 10.60 -0.28 0.09
286.45 1.35 0.10 -0.50 10.60 -0.15 0.08
317.26 1.36 0.10 -0.49 10.60 -0.26 0.06
342.96 1.33 0.11 -0.49 10.60 -0.01 0.07
41.85 1.35 0.10 -0.70 10.60 -0.02 0.09
73.93 1.34 0.10 -0.70 10.60 0.32 0.14
105.17 1.31 0.11 -0.69 10.60 0.23 0.12
136.22 1.32 0.10 -0.69 10.60 0.10 0.09
164.01 1.32 0.10 -0.70 10.60 -0.04 0.08
194.86 1.31 0.10 -0.70 10.60 -0.08 0.13
225.99 1.31 0.11 -0.70 10.60 -0.05 0.15
255.72 1.32 0.10 -0.70 10.60 -0.15 0.09
284.50 1.33 0.10 -0.71 10.60 -0.38 0.08
317.77 1.35 0.10 -0.70 10.60 -0.27 0.08
342.13 1.32 0.11 -0.70 10.60 -0.17 0.11
18.60 1.32 0.11 -0.90 10.60 0.07 0.16
42.26 1.35 0.10 -0.91 10.60 0.11 0.08
72.87 1.34 0.10 -0.90 10.60 0.26 0.15
105.21 1.31 0.11 -0.90 10.60 -0.28 0.21
137.21 1.33 0.10 -0.89 10.60 0.09 0.11
163.50 1.33 0.10 -0.90 10.60 -0.21 0.11
193.06 1.31 0.10 -0.89 10.60 -0.13 0.16
225.78 1.31 0.11 -0.90 10.60 0.02 0.18
256.87 1.32 0.10 -0.90 10.60 -0.31 0.09
284.91 1.33 0.10 -0.90 10.60 -0.35 0.08
317.10 1.35 0.10 -0.90 10.60 -0.21 0.07
340.95 1.32 0.11 -0.90 10.60 -0.34 0.14
72.28 1.64 0.11 -0.21 10.60 0.15 0.10
105.89 1.58 0.11 -0.20 10.60 0.48 0.16
136.22 1.60 0.11 -0.20 10.60 0.20 0.09
163.31 1.60 0.11 -0.20 10.60 0.08 0.10
193.09 1.59 0.11 -0.20 10.60 -0.17 0.15
223.44 1.60 0.11 -0.20 10.60 -0.14 0.23
287.54 1.65 0.11 -0.21 10.60 -0.18 0.10
17.72 1.61 0.11 -0.32 10.60 0.04 0.05
43.93 1.63 0.11 -0.33 10.60 0.13 0.04
71.54 1.63 0.11 -0.33 10.60 0.10 0.06
107.60 1.59 0.11 -0.32 10.60 0.00 0.14
135.70 1.60 0.11 -0.32 10.60 0.08 0.07
163.22 1.60 0.11 -0.32 10.60 0.07 0.08
193.41 1.59 0.11 -0.32 10.60 -0.02 0.14
225.85 1.59 0.11 -0.33 10.60 -0.08 0.18
254.70 1.58 0.11 -0.33 10.60 -0.36 0.14
289.26 1.63 0.11 -0.33 10.60 -0.20 0.05
315.25 1.62 0.11 -0.33 10.60 -0.18 0.03
342.42 1.60 0.11 -0.32 10.60 -0.06 0.05
18.61 1.60 0.11 -0.49 10.60 0.11 0.12
44.43 1.63 0.11 -0.50 10.60 0.17 0.03
70.25 1.63 0.11 -0.49 10.60 0.24 0.04
107.31 1.59 0.11 -0.50 10.60 0.30 0.12
136.23 1.60 0.11 -0.49 10.60 0.14 0.07
163.77 1.59 0.11 -0.50 10.60 0.05 0.08
193.81 1.59 0.11 -0.49 10.60 -0.03 0.14
227.73 1.60 0.11 -0.50 10.60 -0.29 0.15
255.22 1.61 0.11 -0.51 10.60 -0.36 0.11
289.90 1.63 0.11 -0.49 10.60 -0.26 0.05
315.36 1.63 0.11 -0.50 10.60 -0.23 0.03
341.73 1.60 0.11 -0.49 10.60 -0.18 0.07
19.50 1.59 0.11 -0.69 10.60 0.01 0.13
44.65 1.63 0.11 -0.70 10.60 0.12 0.04
68.64 1.64 0.11 -0.69 10.60 0.24 0.06
106.56 1.59 0.11 -0.70 10.60 0.21 0.14
136.25 1.59 0.11 -0.70 10.60 0.10 0.09
163.64 1.60 0.11 -0.70 10.60 0.07 0.10
192.79 1.58 0.11 -0.69 10.60 -0.02 0.17
226.19 1.60 0.11 -0.70 10.60 -0.29 0.16
255.43 1.60 0.11 -0.71 10.60 -0.27 0.10
289.45 1.62 0.11 -0.69 10.60 -0.23 0.06
314.79 1.63 0.11 -0.70 10.60 -0.21 0.03
44.62 1.62 0.11 -0.90 10.60 0.20 0.04
67.01 1.62 0.11 -0.89 10.60 0.29 0.07
107.50 1.59 0.11 -0.89 10.60 0.23 0.20
136.77 1.59 0.11 -0.89 10.60 -0.01 0.12
162.97 1.59 0.11 -0.89 10.60 0.04 0.13
193.68 1.58 0.11 -0.90 10.60 -0.16 0.21
227.19 1.59 0.11 -0.89 10.60 0.11 0.20
257.14 1.59 0.11 -0.90 10.60 -0.30 0.11
289.19 1.61 0.11 -0.89 10.60 -0.06 0.07
315.63 1.62 0.11 -0.90 10.60 -0.19 0.03
77.00 1.10 0.14 -0.13 10.60 0.64 0.17
106.60 1.09 0.14 -0.13 10.60 0.37 0.18
136.04 1.09 0.14 -0.13 10.60 -0.02 0.15
163.73 1.10 0.14 -0.13 10.60 -0.02 0.12
195.17 1.09 0.14 -0.13 10.60 -0.06 0.16
223.64 1.09 0.14 -0.13 10.60 -0.24 0.19
254.37 1.09 0.14 -0.13 10.60 -0.50 0.21
283.62 1.10 0.14 -0.13 10.60 -0.20 0.29
45.34 1.09 0.14 -0.20 10.60 0.24 0.15
77.00 1.10 0.14 -0.20 10.60 0.30 0.12
106.24 1.09 0.14 -0.20 10.60 0.17 0.12
135.67 1.09 0.14 -0.20 10.60 0.16 0.10
163.81 1.10 0.14 -0.20 10.60 0.08 0.10
194.88 1.09 0.14 -0.20 10.60 -0.01 0.10
224.17 1.09 0.14 -0.20 10.60 -0.12 0.15
253.70 1.10 0.14 -0.20 10.60 -0.45 0.16
283.47 1.10 0.14 -0.20 10.60 -0.35 0.20
314.15 1.10 0.14 -0.20 10.60 -0.06 0.26
15.04 1.10 0.14 -0.33 10.60 0.02 0.08
44.88 1.10 0.14 -0.33 10.60 0.24 0.11
77.00 1.10 0.14 -0.33 10.60 0.29 0.09
105.68 1.09 0.14 -0.33 10.60 0.04 0.11
134.97 1.09 0.14 -0.32 10.60 0.02 0.11
164.11 1.09 0.14 -0.32 10.60 -0.03 0.10
195.29 1.09 0.14 -0.32 10.60 -0.31 0.13
224.86 1.09 0.14 -0.32 10.60 -0.04 0.15
254.37 1.09 0.14 -0.33 10.60 0.03 0.15
283.24 1.09 0.14 -0.33 10.60 -0.45 0.13
314.37 1.09 0.14 -0.33 10.60 -0.37 0.15
346.26 1.10 0.14 -0.33 10.60 -0.07 0.12
14.41 1.10 0.14 -0.50 10.60 0.15 0.12
44.97 1.10 0.14 -0.50 10.60 0.16 0.11
76.72 1.09 0.14 -0.50 10.60 0.21 0.11
105.18 1.09 0.14 -0.50 10.60 0.05 0.11
135.23 1.09 0.14 -0.50 10.60 -0.11 0.13
163.95 1.10 0.14 -0.49 10.60 -0.04 0.10
195.26 1.09 0.14 -0.49 10.60 -0.08 0.13
225.64 1.09 0.14 -0.50 10.60 -0.21 0.15
254.92 1.09 0.14 -0.50 10.60 -0.14 0.13
283.30 1.09 0.14 -0.50 10.60 -0.20 0.11
311.91 1.09 0.14 -0.50 10.60 -0.36 0.17
346.35 1.10 0.14 -0.50 10.60 -0.16 0.14
13.59 1.10 0.14 -0.70 10.60 0.39 0.38
47.38 1.09 0.14 -0.70 10.60 0.40 0.19
76.51 1.10 0.14 -0.70 10.60 -0.03 0.14
105.21 1.09 0.14 -0.70 10.60 0.18 0.13
133.92 1.09 0.14 -0.70 10.60 0.01 0.16
163.73 1.09 0.14 -0.70 10.60 -0.09 0.13
194.75 1.10 0.14 -0.70 10.60 0.01 0.15
226.12 1.09 0.14 -0.69 10.60 0.00 0.19
255.84 1.09 0.14 -0.70 10.60 0.02 0.15
283.69 1.09 0.14 -0.71 10.60 -0.04 0.12
310.37 1.09 0.14 -0.71 10.60 -0.31 0.13
346.88 1.10 0.13 -0.70 10.60 -0.14 0.29
13.64 1.10 0.14 -0.90 10.60 0.06 0.25
48.68 1.10 0.14 -0.90 10.60 0.02 0.18
75.43 1.09 0.14 -0.90 10.60 0.15 0.14
104.95 1.09 0.14 -0.89 10.60 0.11 0.16
133.69 1.10 0.14 -0.89 10.60 -0.33 0.26
164.31 1.10 0.14 -0.89 10.60 -0.05 0.17
194.39 1.09 0.14 -0.89 10.60 0.21 0.18
226.79 1.10 0.14 -0.89 10.60 -0.08 0.29
256.56 1.09 0.14 -0.90 10.60 -0.15 0.14
284.20 1.09 0.14 -0.90 10.60 -0.20 0.11
311.24 1.09 0.14 -0.91 10.60 -0.06 0.10
45.73 1.33 0.14 -0.13 10.60 0.09 0.34
76.75 1.32 0.14 -0.13 10.60 0.04 0.18
106.01 1.31 0.14 -0.13 10.60 0.28 0.18
136.32 1.32 0.14 -0.13 10.60 0.24 0.14
164.15 1.31 0.14 -0.13 10.60 0.01 0.14
195.18 1.32 0.14 -0.13 10.60 0.02 0.14
223.66 1.31 0.14 -0.13 10.60 -0.08 0.16
253.61 1.32 0.14 -0.13 10.60 -0.08 0.21
282.15 1.33 0.14 -0.13 10.60 -0.23 0.25
15.36 1.33 0.14 -0.20 10.60 -0.06 0.14
43.99 1.33 0.14 -0.21 10.60 0.22 0.12
76.42 1.32 0.14 -0.20 10.60 0.26 0.10
105.90 1.32 0.14 -0.20 10.60 0.29 0.10
136.04 1.32 0.14 -0.20 10.60 0.15 0.10
164.32 1.32 0.14 -0.20 10.60 0.05 0.09
194.90 1.31 0.14 -0.20 10.60 -0.19 0.10
223.78 1.31 0.14 -0.20 10.60 -0.02 0.13
253.89 1.31 0.14 -0.20 10.60 -0.11 0.16
283.10 1.32 0.14 -0.20 10.60 -0.37 0.16
315.38 1.33 0.14 -0.20 10.60 -0.03 0.20
344.79 1.33 0.14 -0.20 10.60 0.07 0.14
15.42 1.33 0.14 -0.33 10.60 0.13 0.07
44.21 1.32 0.14 -0.32 10.60 0.32 0.08
76.17 1.33 0.14 -0.32 10.60 0.21 0.08
105.40 1.31 0.14 -0.32 10.60 0.23 0.10
135.69 1.32 0.14 -0.32 10.60 0.06 0.10
163.69 1.32 0.14 -0.32 10.60 0.06 0.09
195.21 1.31 0.14 -0.32 10.60 -0.23 0.11
224.90 1.32 0.14 -0.32 10.60 -0.24 0.12
254.58 1.32 0.14 -0.32 10.60 -0.37 0.11
283.96 1.31 0.14 -0.33 10.60 -0.20 0.12
315.62 1.32 0.14 -0.33 10.60 -0.25 0.16
344.99 1.33 0.14 -0.33 10.60 -0.10 0.08
15.59 1.33 0.14 -0.50 10.60 0.17 0.07
44.29 1.32 0.14 -0.49 10.60 0.20 0.09
76.59 1.32 0.14 -0.50 10.60 0.16 0.09
105.65 1.31 0.14 -0.50 10.60 0.24 0.10
135.28 1.32 0.14 -0.50 10.60 0.27 0.11
163.89 1.32 0.14 -0.50 10.60 0.06 0.10
194.81 1.32 0.14 -0.49 10.60 -0.08 0.12
225.61 1.31 0.14 -0.50 10.60 -0.11 0.14
254.89 1.31 0.14 -0.50 10.60 -0.20 0.13
284.06 1.32 0.14 -0.51 10.60 -0.26 0.11
312.93 1.33 0.14 -0.50 10.60 -0.33 0.12
345.44 1.33 0.13 -0.50 10.60 -0.16 0.08
14.96 1.33 0.13 -0.70 10.60 0.14 0.09
44.47 1.32 0.14 -0.69 10.60 0.23 0.12
76.25 1.32 0.14 -0.70 10.60 0.31 0.12
105.39 1.31 0.14 -0.69 10.60 0.27 0.12
134.58 1.32 0.14 -0.70 10.60 0.06 0.14
164.16 1.32 0.14 -0.70 10.60 0.07 0.13
195.39 1.32 0.14 -0.70 10.60 -0.10 0.18
225.95 1.32 0.14 -0.70 10.60 -0.20 0.15
255.42 1.31 0.14 -0.70 10.60 -0.15 0.12
284.77 1.31 0.14 -0.70 10.60 -0.23 0.09
311.68 1.32 0.14 -0.71 10.60 -0.06 0.10
345.41 1.33 0.13 -0.70 10.60 -0.10 0.10
15.01 1.34 0.13 -0.90 10.60 0.09 0.08
45.49 1.33 0.14 -0.91 10.60 0.05 0.14
75.10 1.31 0.14 -0.90 10.60 0.19 0.15
104.69 1.31 0.14 -0.90 10.60 0.26 0.16
134.82 1.31 0.14 -0.90 10.60 -0.08 0.19
164.26 1.32 0.14 -0.89 10.60 -0.11 0.15
194.49 1.32 0.14 -0.89 10.60 -0.32 0.26
225.78 1.32 0.14 -0.90 10.60 -0.15 0.23
256.18 1.31 0.14 -0.90 10.60 -0.26 0.15
284.50 1.32 0.14 -0.90 10.60 -0.07 0.09
313.02 1.32 0.14 -0.91 10.60 -0.11 0.08
344.82 1.34 0.13 -0.90 10.60 -0.05 0.08
42.06 1.74 0.13 -0.13 10.60 0.31 0.14
76.46 1.69 0.14 -0.13 10.60 0.25 0.12
105.59 1.67 0.14 -0.13 10.60 0.40 0.11
136.88 1.67 0.14 -0.13 10.60 0.16 0.09
163.58 1.68 0.14 -0.13 10.60 -0.13 0.09
194.61 1.67 0.14 -0.13 10.60 -0.23 0.11
221.68 1.64 0.14 -0.13 10.60 -0.56 0.13
254.77 1.64 0.14 -0.13 10.60 0.04 0.23
287.16 1.71 0.14 -0.13 10.60 -0.27 0.20
15.83 1.74 0.13 -0.21 10.60 0.01 0.05
42.75 1.75 0.13 -0.20 10.60 0.17 0.05
75.12 1.68 0.14 -0.20 10.60 0.21 0.07
106.15 1.66 0.14 -0.20 10.60 0.20 0.09
136.04 1.67 0.14 -0.20 10.60 0.15 0.06
163.79 1.67 0.14 -0.20 10.60 0.09 0.06
194.48 1.66 0.14 -0.20 10.60 -0.14 0.08
222.64 1.64 0.14 -0.20 10.60 -0.12 0.11
255.44 1.65 0.14 -0.20 10.60 -0.11 0.13
317.97 1.77 0.13 -0.21 10.60 -0.19 0.07
344.33 1.73 0.13 -0.20 10.60 -0.09 0.06
15.69 1.74 0.13 -0.33 10.60 0.03 0.02
41.58 1.75 0.13 -0.33 10.60 0.20 0.03
74.38 1.68 0.14 -0.32 10.60 0.26 0.06
105.57 1.67 0.14 -0.32 10.60 0.25 0.07
135.78 1.68 0.14 -0.32 10.60 -0.01 0.06
163.89 1.67 0.14 -0.32 10.60 -0.07 0.06
194.95 1.65 0.14 -0.32 10.60 -0.00 0.09
223.88 1.65 0.14 -0.32 10.60 -0.31 0.11
254.92 1.65 0.14 -0.33 10.60 -0.20 0.10
287.13 1.72 0.13 -0.33 10.60 -0.42 0.08
318.37 1.77 0.13 -0.33 10.60 -0.16 0.03
344.31 1.73 0.13 -0.33 10.60 -0.13 0.03
16.13 1.73 0.13 -0.50 10.60 0.05 0.02
41.26 1.76 0.13 -0.50 10.60 0.17 0.03
74.18 1.69 0.14 -0.49 10.60 0.26 0.06
105.23 1.67 0.14 -0.50 10.60 -0.04 0.08
135.96 1.68 0.13 -0.50 10.60 0.21 0.07
164.09 1.68 0.14 -0.50 10.60 -0.03 0.07
194.73 1.66 0.14 -0.49 10.60 -0.04 0.09
224.28 1.64 0.14 -0.50 10.60 -0.21 0.10
255.20 1.67 0.14 -0.50 10.60 -0.33 0.08
286.08 1.69 0.13 -0.51 10.60 -0.32 0.07
318.32 1.77 0.13 -0.50 10.60 -0.19 0.03
343.89 1.73 0.13 -0.50 10.60 -0.08 0.02
16.89 1.72 0.14 -0.70 10.60 0.08 0.02
40.77 1.76 0.13 -0.70 10.60 0.14 0.03
74.07 1.67 0.14 -0.69 10.60 0.31 0.09
105.24 1.66 0.14 -0.69 10.60 0.19 0.11
135.94 1.68 0.14 -0.69 10.60 0.11 0.09
164.31 1.68 0.14 -0.69 10.60 -0.04 0.08
194.45 1.66 0.14 -0.70 10.60 0.05 0.12
225.16 1.65 0.14 -0.69 10.60 -0.19 0.14
255.92 1.67 0.14 -0.70 10.60 -0.30 0.08
285.13 1.68 0.13 -0.70 10.60 -0.22 0.06
318.88 1.76 0.13 -0.70 10.60 -0.23 0.03
343.47 1.72 0.14 -0.70 10.60 -0.10 0.02
17.52 1.70 0.14 -0.90 10.60 0.06 0.03
39.82 1.76 0.13 -0.90 10.60 0.18 0.03
73.44 1.65 0.14 -0.90 10.60 0.37 0.10
104.72 1.64 0.14 -0.89 10.60 0.27 0.14
136.44 1.67 0.14 -0.89 10.60 -0.08 0.11
164.19 1.67 0.14 -0.89 10.60 0.01 0.10
194.36 1.65 0.14 -0.90 10.60 -0.37 0.14
225.54 1.65 0.14 -0.90 10.60 -0.21 0.18
257.09 1.68 0.14 -0.90 10.60 -0.39 0.10
284.84 1.67 0.14 -0.90 10.60 -0.26 0.07
319.48 1.75 0.13 -0.90 10.60 -0.17 0.03
342.75 1.70 0.14 -0.90 10.60 -0.15 0.02
43.06 2.13 0.14 -0.13 10.60 0.07 0.10
72.30 2.08 0.14 -0.13 10.60 0.04 0.12
106.56 2.07 0.14 -0.13 10.60 -0.01 0.21
136.26 2.08 0.14 -0.13 10.60 0.01 0.13
164.28 2.08 0.14 -0.13 10.60 0.09 0.13
195.32 2.08 0.14 -0.13 10.60 -0.27 0.17
291.56 2.10 0.14 -0.13 10.60 0.00 0.20
15.70 2.11 0.14 -0.20 10.60 -0.06 0.03
42.47 2.12 0.14 -0.20 10.60 0.12 0.04
71.50 2.09 0.14 -0.20 10.60 0.24 0.10
106.36 2.07 0.14 -0.20 10.60 0.23 0.11
135.74 2.08 0.14 -0.19 10.60 0.24 0.09
163.31 2.08 0.14 -0.20 10.60 0.01 0.11
194.48 2.08 0.14 -0.20 10.60 -0.08 0.13
223.82 2.08 0.14 -0.20 10.60 -0.18 0.20
252.92 2.10 0.14 -0.20 10.60 -0.37 0.18
291.71 2.11 0.14 -0.20 10.60 -0.04 0.10
317.18 2.11 0.14 -0.20 10.60 -0.12 0.03
344.47 2.11 0.14 -0.20 10.60 -0.07 0.03
15.86 2.09 0.14 -0.33 10.60 0.04 0.02
42.02 2.10 0.14 -0.33 10.60 0.12 0.03
70.14 2.09 0.14 -0.33 10.60 0.17 0.06
105.79 2.08 0.14 -0.32 10.60 0.34 0.10
135.71 2.08 0.14 -0.32 10.60 0.18 0.08
164.30 2.07 0.14 -0.32 10.60 0.03 0.10
193.92 2.07 0.14 -0.32 10.60 -0.17 0.13
224.12 2.09 0.14 -0.32 10.60 0.10 0.16
255.15 2.08 0.14 -0.33 10.60 -0.47 0.14
291.07 2.10 0.14 -0.33 10.60 -0.36 0.06
317.75 2.10 0.14 -0.33 10.60 -0.23 0.02
344.00 2.09 0.14 -0.33 10.60 -0.10 0.02
16.92 2.08 0.14 -0.50 10.60 0.03 0.02
41.78 2.10 0.14 -0.50 10.60 0.17 0.02
69.39 2.09 0.14 -0.49 10.60 0.13 0.06
105.63 2.08 0.14 -0.50 10.60 0.20 0.10
135.51 2.08 0.14 -0.50 10.60 0.06 0.08
163.26 2.08 0.14 -0.49 10.60 -0.05 0.09
194.46 2.07 0.14 -0.49 10.60 0.05 0.14
226.09 2.09 0.14 -0.49 10.60 -0.37 0.17
255.95 2.08 0.14 -0.50 10.60 -0.41 0.10
289.95 2.09 0.14 -0.49 10.60 -0.31 0.06
318.14 2.10 0.14 -0.50 10.60 -0.19 0.02
343.18 2.08 0.14 -0.50 10.60 -0.12 0.02
18.08 2.06 0.15 -0.69 10.60 0.04 0.03
41.41 2.10 0.14 -0.70 10.60 0.16 0.02
68.82 2.09 0.14 -0.69 10.60 0.30 0.08
105.88 2.08 0.14 -0.69 10.60 -0.11 0.14
135.77 2.08 0.14 -0.69 10.60 0.04 0.11
164.03 2.08 0.14 -0.69 10.60 0.15 0.11
194.19 2.08 0.14 -0.69 10.60 0.09 0.18
225.74 2.07 0.14 -0.69 10.60 -0.03 0.18
256.17 2.09 0.14 -0.70 10.60 -0.01 0.10
288.03 2.08 0.14 -0.70 10.60 -0.29 0.07
318.77 2.10 0.14 -0.70 10.60 -0.15 0.02
341.90 2.06 0.15 -0.69 10.60 -0.12 0.03
20.02 2.05 0.15 -0.89 10.60 0.11 0.03
40.91 2.09 0.14 -0.90 10.60 0.13 0.03
69.35 2.08 0.14 -0.90 10.60 0.36 0.17
104.93 2.10 0.14 -0.90 10.60 -0.06 0.25
136.34 2.06 0.14 -0.89 10.60 -0.13 0.13
163.72 2.08 0.14 -0.90 10.60 0.03 0.16
193.57 2.08 0.14 -0.90 10.60 0.44 0.23
226.98 2.11 0.14 -0.90 10.60 -0.30 0.27
256.95 2.09 0.14 -0.90 10.60 0.01 0.12
285.27 2.07 0.14 -0.90 10.60 -0.29 0.09
318.99 2.09 0.14 -0.90 10.60 -0.21 0.02
340.12 2.05 0.15 -0.89 10.60 -0.11 0.03
14.08 1.10 0.18 -0.13 10.60 0.07 0.26
45.60 1.10 0.18 -0.13 10.60 0.09 0.27
78.51 1.10 0.18 -0.13 10.60 -0.01 0.21
105.88 1.10 0.18 -0.13 10.60 0.35 0.17
133.52 1.10 0.18 -0.13 10.60 0.34 0.16
164.95 1.10 0.17 -0.13 10.60 0.07 0.14
194.38 1.11 0.18 -0.13 10.60 -0.16 0.14
225.39 1.10 0.17 -0.13 10.60 -0.20 0.21
253.90 1.10 0.18 -0.13 10.60 -0.27 0.22
282.70 1.10 0.18 -0.13 10.60 -0.53 0.26
313.53 1.10 0.18 -0.13 10.60 0.82 0.22
347.36 1.10 0.18 -0.13 10.60 -0.22 0.52
13.92 1.10 0.18 -0.20 10.60 0.05 0.13
45.00 1.10 0.18 -0.20 10.60 0.19 0.13
77.45 1.10 0.18 -0.20 10.60 -0.04 0.18
106.16 1.10 0.18 -0.20 10.60 0.33 0.12
134.10 1.10 0.17 -0.20 10.60 0.01 0.12
163.93 1.11 0.17 -0.20 10.60 -0.04 0.09
194.94 1.10 0.17 -0.20 10.60 -0.11 0.09
226.15 1.10 0.18 -0.20 10.60 0.10 0.14
253.74 1.10 0.18 -0.20 10.60 -0.37 0.16
283.30 1.10 0.18 -0.20 10.60 -0.11 0.22
314.27 1.10 0.18 -0.20 10.60 -0.54 0.17
345.44 1.10 0.18 -0.20 10.60 -0.33 0.16
15.06 1.10 0.18 -0.33 10.60 -0.06 0.09
44.79 1.10 0.18 -0.33 10.60 0.05 0.10
76.42 1.10 0.18 -0.32 10.60 0.18 0.15
105.63 1.10 0.18 -0.32 10.60 0.10 0.14
134.40 1.10 0.18 -0.32 10.60 -0.11 0.10
163.50 1.10 0.18 -0.32 10.60 0.02 0.08
194.82 1.11 0.18 -0.32 10.60 -0.07 0.08
226.34 1.10 0.17 -0.32 10.60 -0.27 0.14
254.54 1.10 0.18 -0.32 10.60 0.09 0.17
283.69 1.10 0.18 -0.33 10.60 0.05 0.17
315.46 1.10 0.18 -0.33 10.60 -0.14 0.14
346.23 1.10 0.18 -0.33 10.60 0.07 0.09
14.60 1.10 0.18 -0.50 10.60 0.24 0.08
44.10 1.10 0.18 -0.50 10.60 0.29 0.09
76.55 1.10 0.18 -0.50 10.60 -0.22 0.13
104.96 1.10 0.18 -0.50 10.60 0.23 0.12
134.27 1.11 0.18 -0.49 10.60 -0.07 0.10
163.41 1.11 0.17 -0.50 10.60 0.03 0.08
195.14 1.11 0.18 -0.49 10.60 -0.06 0.07
227.25 1.10 0.17 -0.49 10.60 -0.10 0.14
255.61 1.10 0.18 -0.50 10.60 -0.14 0.16
283.73 1.10 0.18 -0.50 10.60 -0.15 0.15
313.34 1.10 0.18 -0.50 10.60 -0.21 0.15
346.78 1.10 0.18 -0.50 10.60 -0.12 0.10
14.11 1.11 0.18 -0.69 10.60 0.16 0.12
45.78 1.10 0.18 -0.70 10.60 0.29 0.12
76.14 1.10 0.18 -0.70 10.60 0.24 0.15
104.45 1.10 0.18 -0.70 10.60 0.04 0.17
134.48 1.11 0.17 -0.69 10.60 0.03 0.10
163.64 1.11 0.17 -0.69 10.60 -0.00 0.09
195.15 1.11 0.17 -0.69 10.60 -0.01 0.10
227.27 1.11 0.17 -0.69 10.60 0.06 0.14
256.29 1.10 0.18 -0.70 10.60 0.02 0.15
283.98 1.10 0.18 -0.70 10.60 -0.21 0.13
312.32 1.10 0.18 -0.70 10.60 -0.26 0.12
347.72 1.10 0.18 -0.69 10.60 -0.12 0.14
13.04 1.10 0.18 -0.90 10.60 -0.05 0.17
46.83 1.10 0.18 -0.90 10.60 0.05 0.15
74.77 1.10 0.18 -0.90 10.60 0.40 0.17
104.24 1.10 0.18 -0.89 10.60 -0.01 0.24
134.55 1.11 0.17 -0.89 10.60 0.00 0.12
162.93 1.11 0.17 -0.89 10.60 -0.16 0.11
195.68 1.12 0.17 -0.89 10.60 -0.20 0.13
226.60 1.11 0.17 -0.89 10.60 -0.27 0.11
257.20 1.10 0.18 -0.90 10.60 -0.34 0.16
284.03 1.10 0.18 -0.90 10.60 -0.12 0.13
312.76 1.10 0.18 -0.90 10.60 -0.26 0.10
347.79 1.11 0.18 -0.90 10.60 -0.30 0.19
14.96 1.33 0.18 -0.13 10.60 -0.11 0.17
45.19 1.34 0.18 -0.13 10.60 0.09 0.17
77.95 1.33 0.18 -0.13 10.60 0.19 0.18
105.82 1.32 0.18 -0.13 10.60 0.56 0.13
134.23 1.32 0.18 -0.13 10.60 0.18 0.18
163.53 1.32 0.18 -0.13 10.60 0.10 0.14
194.78 1.31 0.18 -0.13 10.60 0.15 0.18
225.11 1.32 0.18 -0.13 10.60 0.19 0.22
253.86 1.33 0.18 -0.13 10.60 0.04 0.22
282.43 1.32 0.18 -0.13 10.60 -0.31 0.36
313.82 1.33 0.18 -0.13 10.60 -0.28 0.25
345.65 1.33 0.18 -0.13 10.60 0.21 0.20
14.47 1.33 0.18 -0.20 10.60 0.06 0.09
44.45 1.32 0.18 -0.20 10.60 0.36 0.10
76.72 1.32 0.18 -0.20 10.60 0.33 0.13
105.68 1.32 0.18 -0.20 10.60 0.17 0.11
134.16 1.32 0.18 -0.20 10.60 0.20 0.11
163.50 1.32 0.18 -0.20 10.60 -0.02 0.10
194.82 1.32 0.18 -0.20 10.60 -0.24 0.10
225.54 1.32 0.18 -0.20 10.60 -0.24 0.15
254.15 1.32 0.18 -0.20 10.60 -0.10 0.16
283.56 1.32 0.18 -0.20 10.60 -0.12 0.16
314.01 1.33 0.18 -0.20 10.60 -0.13 0.13
346.04 1.33 0.18 -0.20 10.60 -0.08 0.11
14.97 1.33 0.18 -0.33 10.60 -0.07 0.06
44.15 1.32 0.18 -0.33 10.60 0.15 0.08
76.57 1.32 0.18 -0.33 10.60 0.21 0.12
105.66 1.32 0.18 -0.32 10.60 0.20 0.12
134.12 1.32 0.18 -0.32 10.60 0.02 0.12
164.07 1.32 0.18 -0.32 10.60 0.10 0.10
194.97 1.32 0.18 -0.32 10.60 -0.05 0.11
225.58 1.32 0.18 -0.32 10.60 -0.02 0.16
254.61 1.32 0.18 -0.33 10.60 -0.40 0.17
283.49 1.32 0.18 -0.32 10.60 -0.44 0.13
314.84 1.32 0.18 -0.33 10.60 -0.37 0.12
346.62 1.32 0.18 -0.33 10.60 -0.17 0.07
14.47 1.33 0.18 -0.50 10.60 0.16 0.06
44.16 1.32 0.18 -0.50 10.60 0.28 0.08
76.60 1.32 0.18 -0.50 10.60 0.31 0.13
105.38 1.32 0.18 -0.50 10.60 -0.06 0.13
134.24 1.32 0.18 -0.50 10.60 0.05 0.13
164.21 1.32 0.18 -0.50 10.60 0.10 0.09
194.28 1.32 0.18 -0.50 10.60 -0.03 0.09
226.33 1.32 0.18 -0.49 10.60 -0.20 0.21
255.11 1.32 0.18 -0.50 10.60 -0.01 0.17
