campaign_key,campaign_label,iq2,ixb,it,iphi,Q2_low_GeV2,Q2_high_GeV2,Q2_flux_coordinate_GeV2,xB_low,xB_high,xB_flux_coordinate,beam_energy_GeV,virtual_photon_epsilon,minus_t_low_GeV2,minus_t_high_GeV2,minus_t_center_GeV2,phi_low_deg,phi_high_deg,phi_center_deg,reduced_cross_section_nb_per_GeV2_rad,propagated_statistical_and_finite_MC_uncertainty_nb_per_GeV2_rad,relative_uncertainty,combination_contributor_count,torus_plus1_BLUE_weight,torus_minus1_BLUE_weight
torus_minus1,RGA Fall 2018 torus-1,1,1,2,17,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,306,324,315,11.90403222907891,2.36664298395698,0.1988101962775097,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,18,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,324,342,333,8.027316884717031,1.996649565352029,0.2487318731808621,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,19,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,342,360,351,9.617007901692247,2.709994254349923,0.2817918298552153,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,1,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,18,36,27,8.734943245168314,2.299289954013435,0.2632289517490883,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,2,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,36,54,45,10.81109096980525,2.381418830636927,0.2202755334580102,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,6,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,108,126,117,12.04551402228037,3.323639498337084,0.2759234261144362,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,126,144,135,14.70933561891818,2.501387884881985,0.1700544436327133,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,144,162,153,7.597760877991741,1.14951685684258,0.1512967932660739,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,162,180,171,6.619815318669228,1.014082750920224,0.1531889791638603,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,180,198,189,5.32962636983797,1.38303780761137,0.2594999558390088,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,11,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,198,216,207,6.19033883733744,2.126043012858819,0.3434453377633305,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,14,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,252,270,261,13.09413515638488,3.793655647352052,0.2897217419893679,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,15,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,270,288,279,21.89341812374926,5.874669838999763,0.2683304089747007,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,16,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,288,306,297,19.06387641700039,5.249787762875118,0.2753788184544446,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,17,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,306,324,315,14.51756654992421,2.856621539515785,0.1967699978982151,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,18,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,324,342,333,6.649004254659342,1.763806521418485,0.2652737844441118,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,3,19,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.3,0.4,0.35,342,360,351,10.20301584417644,3.444190443334666,0.3375659212859597,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,1,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,18,36,27,3.986597568378879,1.12634895155891,0.2825338982025547,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,2,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,36,54,45,6.254499760485751,1.212585230091909,0.1938740549248553,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,3,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,54,72,63,6.49714743073973,3.411010297215739,0.5250012153144845,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,6,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,108,126,117,7.929343728419896,2.088144728514661,0.2633439538042037,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,126,144,135,6.34621741906835,1.091466061095425,0.1719868685582563,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,144,162,153,5.207527401866324,0.6816117193997234,0.130889703845906,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,162,180,171,5.053432485701355,0.6254833443806567,0.1237739588191703,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,180,198,189,4.067280815372678,0.8452853940427988,0.2078256782388768,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,11,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,198,216,207,4.701511793316632,1.536377214647758,0.3267836564467995,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,14,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,252,270,261,10.92739826744284,1.782058419485545,0.1630816756075433,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,15,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,270,288,279,9.25676856799732,1.66947180742683,0.1803514687834543,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,16,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,288,306,297,7.903031397905596,1.62168218530761,0.2051974873511671,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,17,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,306,324,315,4.819755768572467,1.087540607967376,0.225642264916981,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,4,18,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.4,0.6,0.5,324,342,333,5.678278531585937,1.152059459192804,0.2028888602037341,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,1,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,18,36,27,1.698696583274695,0.4577189967996019,0.2694530626047562,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,2,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,36,54,45,4.553353796968196,0.8565258744253342,0.1881087902713914,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,3,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,54,72,63,6.425713920367019,1.09932921019359,0.1710828125586393,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,4,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,72,90,81,6.10568372810253,1.237166955046354,0.2026254568922504,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,6,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,108,126,117,2.716776254168443,0.921648929224663,0.3392435898284025,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,126,144,135,3.54976400232838,0.6422104238349292,0.1809163717401177,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,144,162,153,2.589516128239549,0.3422077903177873,0.1321512488707429,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,162,180,171,2.27061235386371,0.3416439045113472,0.1504633337918736,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,180,198,189,2.139061565526411,0.4424468242326023,0.2068415567663751,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,11,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,198,216,207,2.638543688207306,1.085128875144407,0.4112605298120615,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,5,12,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.6,1,0.8,216,234,225,1.497137809946754,0.8039754224829153,0.5370082948553071,,,
