selection,variable,bin_label,x_center,x_low,x_high,pair_label,numerator_period,denominator_period,n_rows,mean_acc_num,mean_acc_den,sem_acc_num,sem_acc_den,ratio,ratio_err,mean_gen_num,mean_gen_den,mean_reco_num,mean_reco_den,mean_reco_cc_num,mean_reco_cc_den,abs_log_ratio,percent_deviation,gen_ratio,reco_ratio,reco_cc_ratio
CD-FT,Q2,1-1.2,1.1,1.0,1.2,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,20,0.06372445389423395,0.05585772231756601,0.01392592670969423,0.011725864377689712,1.1408351656722322,0.3457029430550258,103889.95,92703.6,5556.0,3963.5,6521.820697075822,5062.3664393384,0.13176059565181145,14.08351656722322,1.1206679136516813,1.401791346032547,1.2882948666845535
CD-FT,Q2,1.2-1.456,1.3279999999999998,1.2,1.456,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,33,0.060142466590901375,0.05378577593949517,0.011740161286251632,0.010410138742241018,1.118185348084538,0.3073814430074803,118787.75757575757,106126.51515151515,4935.0,3673.060606060606,5792.86989562025,4691.403744610485,0.11170714639858914,11.818534808453807,1.119303290098296,1.3435661779871464,1.2347839177719753
CD-FT,Q2,1.456-1.912,1.684,1.456,1.912,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,127,0.06740416639483542,0.05930000099828284,0.0054691797787894784,0.0047361361799575325,1.1366638323798215,0.12941262424841427,149694.62992125985,133690.48031496062,8076.40157480315,5863.535433070866,9480.353302453144,7489.180015698914,0.12809750911671852,13.66638323798215,1.1197104653120786,1.3773945202499367,1.2658733376124367
CD-FT,Q2,1.912-2.51,2.211,1.912,2.51,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,116,0.08691389988539398,0.07470897739243272,0.007313099610337348,0.006183419716042927,1.1633662100452937,0.1373077389133328,108013.08620689655,96306.81896551725,9295.163793103447,6562.801724137931,10910.977611334032,8382.315427346066,0.15131770793081778,16.336621004529373,1.1215518004552798,1.4163407922131657,1.3016663123578696
CD-FT,Q2,2.51-3.295,2.9025,2.51,3.295,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,77,0.08861621428154103,0.07589172683143527,0.009243580572104755,0.007789605884743747,1.1676663317777494,0.17087796127194393,81495.7012987013,72743.27272727272,7568.1558441558445,5315.0,8883.757275573465,6788.565062459481,0.15500716874538567,16.766633177774935,1.1203194225841744,1.4239239593896227,1.3086355060070531
CD-FT,Q2,3.295-4.326,3.8104999999999998,3.295,4.326,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,60,0.0875921386020879,0.07414533631172712,0.008912477078963024,0.007446155668716702,1.181357357849545,0.16889067692812287,58638.61666666667,52317.6,5202.366666666667,3605.1833333333334,6106.713930963715,4604.707736675434,0.1666640806480243,18.13573578495451,1.1208200809415316,1.443024164281983,1.3261892567741376
CD-FT,Q2,4.326-5.761,5.0435,4.326,5.761,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,25,0.040294725629637006,0.0334201927787248,0.007586877950430826,0.006280279555573374,1.205699975952518,0.3207355659687968,37819.16,33762.96,1793.88,1215.64,2105.7170108115806,1552.6719158104802,0.18706029119629747,20.5699975952518,1.1201375708764874,1.4756671382975222,1.3561892820817951
CD-FT,t,0.11-0.15,0.13,0.11,0.15,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,43,0.0596745675922379,0.04223243624453395,0.006605440610549405,0.004584941162098071,1.413003200826745,0.21907815310466539,114280.3953488372,60211.51162790698,5628.372093023256,2127.9767441860463,6630.805534113131,2453.239057323298,0.345717368969991,41.3003200826745,1.8979824996765278,2.6449406030403377,2.7028778603206858
CD-FT,t,0.15-0.25,0.2,0.15,0.25,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,78,0.0757969816987626,0.05409952410610691,0.007495516451944105,0.005253843243751411,1.4010655907083371,0.1941894976838289,153391.83333333334,80745.33333333333,9619.884615384615,3688.25641025641,11333.22088358655,4252.008253277401,0.3372330833241796,40.10655907083371,1.8996990538152878,2.608247243503288,2.665380735056435
CD-FT,t,0.25-0.4,0.325,0.25,0.4,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,90,0.07148437189871928,0.05082291331842008,0.006825916341086357,0.0048462820907721966,1.4065382566884599,0.1898087587718103,126206.36666666667,66476.58888888889,7403.355555555556,2842.766666666667,8721.919975696608,3277.2849781264335,0.34113154849856003,40.65382566884599,1.8985084640490812,2.6042783047813356,2.6613248569804804
CD-FT,t,0.4-0.6,0.5,0.4,0.6,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,84,0.06694919547881206,0.04613769987440145,0.0068295273664857725,0.004689547831716613,1.4510735398831063,0.20896136606483584,80073.79761904762,42169.130952380954,4453.797619047619,1649.3690476190477,5247.035095072455,1901.4759341775036,0.3723036548252675,45.10735398831063,1.8988723696836463,2.7003038680014724,2.7594538541146965
CD-FT,t,0.6-0.8,0.7,0.6,0.8,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,69,0.05530525857472658,0.03749430984624421,0.007288605955550369,0.004917145260159364,1.475030712700703,0.2742404626200666,52610.92753623189,27700.27536231884,1959.1159420289855,705.6086956521739,2308.041582126394,813.4613388468575,0.3886788117449729,47.50307127007029,1.8992925827661422,2.776490644319839,2.8373094969678783
CD-FT,t,0.8-1,0.9,0.8,1.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,27,0.035707387043219525,0.02412539691968689,0.005887768848677232,0.003934528369306199,1.4800745936777298,0.3432552359731354,35296.22222222222,18584.74074074074,1142.7037037037037,412.037037037037,1346.2233692340362,475.01710490249803,0.3920924876395304,48.007459367772974,1.8992044449050194,2.773303370786517,2.8340524064083166
CD-FT,t,0.11-0.15,0.13,0.11,0.15,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,47,0.07342890963864807,0.06186292961969108,0.007836175990831284,0.006490880054928249,1.1869614014412198,0.17763883268285333,120659.5744680851,107676.82978723405,7505.276595744681,5156.127659574468,8809.947487293011,6585.645924247703,0.17139659735763813,18.696140144121976,1.1205713866809093,1.4556033308849623,1.337749947177641
CD-FT,t,0.15-0.25,0.2,0.15,0.25,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,87,0.08274023540538829,0.0718393729583321,0.008245247792216573,0.00702991443425943,1.1517393874439694,0.16085789049106783,149888.0459770115,133716.14942528735,11185.505747126437,7964.448275862069,13129.92492600046,10172.563557345173,0.14127331050358807,15.173938744396942,1.120941985102256,1.4044294544578133,1.2907193798282934
CD-FT,t,0.25-0.4,0.325,0.25,0.4,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,97,0.08015355327202706,0.06952559601147716,0.0077248676365288165,0.006583906221624127,1.1528639504046172,0.1557686848816256,126135.74226804124,112725.98969072165,9247.268041237114,6628.494845360825,10854.755958014694,8466.221735449917,0.1422492381449614,15.28639504046172,1.1189588365035517,1.395078107016878,1.282125167188034
CD-FT,t,0.4-0.6,0.5,0.4,0.6,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,113,0.07828067948226004,0.06856679396673986,0.006979713088911626,0.005992675326969577,1.1416704056519278,0.1425423828796764,95224.08849557523,84970.62831858407,6294.938053097345,4562.743362831859,7389.211173774387,5827.747917570956,0.13249245806430243,14.167040565192778,1.1206706409013172,1.379638860334762,1.2679359639931473
CD-FT,t,0.6-0.8,0.7,0.6,0.8,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,85,0.0765186480661337,0.06487257371527362,0.007714044211374819,0.006418302070148433,1.1795223109533903,0.16660820139999558,65632.11764705883,58508.376470588235,4028.035294117647,2814.7764705882355,4728.244051425934,3595.163350306259,0.16510953528939973,17.952231095339034,1.1217559195143902,1.4310320326345,1.3151680718549694
CD-FT,t,0.8-1,0.9,0.8,1.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,29,0.04184900631001614,0.03632869255853517,0.00655466996926736,0.005630596374375643,1.15195464969146,0.2538326645433799,34207.48275862069,30602.103448275862,1416.2413793103449,1011.6206896551724,1662.4320265725455,1292.088969004276,0.14146019491154085,15.19546496914601,1.1178147546765436,1.399972730681392,1.2866234961000151
CD-FT,phi,0-30,15.0,0.0,30.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,76,0.06059378559077293,0.04169574095682429,0.0056594314516073855,0.0038661564788439336,1.4532368102899877,0.19125964701689682,149143.63157894736,78621.40789473684,7193.776315789473,2700.3684210526317,8475.01391478213,3113.1210892157433,0.37379335154918175,45.32368102899878,1.8969850015739986,2.6639980899292492,2.7223528002623096
CD-FT,phi,0-45,22.5,0.0,45.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,42,0.10113625881227808,0.06975742295160887,0.011623445277881117,0.007897630883399108,1.4498279112523536,0.2338961824462261,94777.69047619047,49919.78571428572,7709.5952380952385,2899.9523809523807,9082.702054106232,3343.2115575343023,0.37144486749430106,44.98279112523535,1.8985997059091464,2.6585247705216837,2.716759588138341
CD-FT,phi,30-75,52.5,30.0,75.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,36,0.06131390109014618,0.043937529442588476,0.010429060648375165,0.007477396488382464,1.395479032799574,0.3357676519609324,56527.583333333336,29700.13888888889,3817.722222222222,1475.861111111111,4497.672367859011,1701.4472225107338,0.33323774901542064,39.54790327995741,1.9032767336478973,2.5867760817601777,2.6434392488660556
CD-FT,phi,45-90,67.5,45.0,90.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,7,0.024831198609491716,0.016645262869480853,0.009586462078673483,0.006698615300292528,1.4917877118672487,0.8319298457809639,37733.71428571428,19801.85714285714,760.7142857142857,276.14285714285717,896.2002533278572,318.35143142178146,0.3999752073869209,49.178771186724866,1.9055644131502818,2.7547853078116913,2.8151287064278603
CD-FT,phi,60-105,82.5,60.0,105.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,20,0.04529071662190225,0.03342824871628015,0.009941919549041433,0.007104562398970675,1.3548635768000874,0.4139676035411105,57873.95,30433.05,2718.6,1074.85,3202.7924996976844,1239.1413618446536,0.30370076793461026,35.48635768000874,1.901680902834254,2.52928315578918,2.5846869439737143
CD-FT,phi,75-105,90.0,75.0,105.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,11,0.032942496420528454,0.023795721574095933,0.012040545118287258,0.008561783703162785,1.3843873705594925,0.7100303964006256,46082.181818181816,24199.363636363636,1571.4545454545455,607.0,1851.336287721517,699.7802545835074,0.32525771005576765,38.43873705594925,1.9042724639641162,2.5888872248015575,2.645596636366067
CD-FT,phi,90-120,105.0,90.0,120.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,3,0.017831808212633332,0.013322206370679998,0.007015727659390996,0.0052703729243685936,1.3385026261024022,0.7468076725100441,55423.666666666664,28961.0,907.0,358.6666666666667,1068.5399827919998,413.4890466404667,0.2915515459504973,33.85026261024022,1.9137345625726552,2.5288104089219328,2.5842038416101194
CD-FT,phi,255-285,270.0,255.0,285.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,5,0.0353154725534732,0.025782640410963602,0.010365560251617926,0.007612235119091995,1.3697383972533679,0.5702465577520628,92502.2,48676.6,3139.8,1233.0,3699.00974418752,1421.4646687010722,0.31461977069663694,36.97383972533679,1.9003422589087982,2.54647201946472,2.6022523286264003
CD-FT,phi,240-300,270.0,240.0,300.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,5,0.009051007320172801,0.00705712843656976,0.005966586061799462,0.0041272931798303205,1.2825340223752824,1.1302366497903555,35585.2,18584.0,286.4,116.6,337.408876595438,134.422368508258,0.24883782587878342,28.253402237528235,1.914829961256995,2.4562607204116635,2.5100649567464655
CD-FT,phi,270-300,285.0,270.0,300.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,23,0.04065836613648268,0.02970181771337567,0.009336361595915927,0.00675500319426473,1.3688847776536226,0.4424122161315353,52210.95652173913,27392.130434782608,2183.2608695652175,855.7391304347826,2572.1075325279526,986.5392859186367,0.3139963774271933,36.88847776536226,1.906056801461543,2.5513159231785387,2.607202337748649
CD-FT,phi,270-315,292.5,270.0,315.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,35,0.07331085082168674,0.05280484558457243,0.01144267419765293,0.00818427654707787,1.3883356727986607,0.3053850278818267,58576.31428571429,30775.314285714285,4521.228571428572,1757.7428571428572,5326.4757441299425,2026.4147348675585,0.32810567203834784,38.83356727986607,1.9033538940300947,2.5721786056793614,2.628522015991987
CD-FT,phi,285-330,307.5,285.0,330.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,45,0.09228770375497428,0.06451418358859108,0.011464063617014278,0.008086868117622652,1.4305025441148846,0.2524483147577527,76038.57777777778,39970.11111111111,7099.333333333333,2691.5777777777776,8363.750295317064,3102.9867917060783,0.3580258119859184,43.05025441148847,1.9023859495011552,2.637610323560737,2.695387011531081
CD-FT,phi,300-345,322.5,300.0,345.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,44,0.06688344157625946,0.045874256618621774,0.007981394248412483,0.00550878127077096,1.4579733058629971,0.2468267184812702,145349.02272727274,76515.11363636363,7272.25,2726.659090909091,8567.464046173553,3143.430301154498,0.37704732468291785,45.79733058629971,1.899611930500956,2.667091762313187,2.7255142393413183
CD-FT,phi,330-360,345.0,330.0,360.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,37,0.05233017362210906,0.036094197154083484,0.0067939887378039064,0.004611520618731948,1.4498223467532851,0.2640872451303187,167536.54054054053,88469.1081081081,6634.945945945946,2506.7027027027025,7816.653833429471,2889.8534686389253,0.3714410294458654,44.98223467532851,1.8937292815907338,2.646881873463579,2.7048616541485027
CD-FT,phi,0-30,15.0,0.0,30.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,87,0.07149215675970888,0.061787564945968994,0.005637047174382075,0.004849331050436342,1.1570638335112609,0.12872463234796205,162393.8735632184,145114.06896551725,9731.494252873563,6957.6551724137935,11423.15706117135,8886.640605851517,0.14588561826376767,15.706383351126085,1.1190773900896354,1.3986744113818235,1.2854302956338342
CD-FT,phi,0-45,22.5,0.0,45.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,52,0.11633130286036736,0.09996286412764452,0.012133977061930284,0.010091275146142881,1.16374519553403,0.16892576949438756,92840.42307692308,82815.71153846153,9249.038461538461,6549.365384615385,10856.834137235464,8365.153909934694,0.15164342116584234,16.37451955340301,1.1210484261045786,1.4122037660724613,1.2978642418451596
CD-FT,phi,30-75,52.5,30.0,75.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,40,0.08013871228785374,0.06952985592902525,0.012683932065471373,0.010889242976183818,1.1525798697132037,0.25663570798961743,57984.75,51660.1,5154.725,3666.225,6050.790531445573,4682.67299080245,0.14200279475703553,15.25798697132037,1.122428140866936,1.4060034504156185,1.292165936705453
CD-FT,phi,45-90,67.5,45.0,90.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,9,0.024890924006680113,0.021721823599021223,0.009399267031521935,0.007921161456548226,1.1458947676843159,0.6015403836090998,43991.666666666664,39285.77777777778,878.2222222222222,637.2222222222222,1030.88694483703,813.88984286,0.13618578832090875,14.589476768431586,1.1197860690326156,1.378204010462075,1.2666172871927046
CD-FT,phi,60-105,82.5,60.0,105.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,21,0.05596146975356381,0.04927195439461046,0.011964685983553044,0.010304722856532248,1.1357672014667448,0.3396889811119477,62228.42857142857,55264.42857142857,3654.904761904762,2630.5714285714284,4290.250813902523,3359.8881080500946,0.127308371011973,13.576720146674482,1.1260123406686295,1.3893957496108034,1.2769028836476233
CD-FT,phi,75-105,90.0,75.0,105.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,11,0.03935559676620736,0.033878220120849636,0.014666660396005681,0.012575299383353679,1.1616784065343146,0.6110318834666189,49135.454545454544,43800.545454545456,2062.6363636363635,1461.6363636363637,2421.1923194567953,1866.869906342,0.1498658615486758,16.167840653431465,1.1218000606053058,1.411182982958079,1.296926106758532
CD-FT,phi,90-120,105.0,90.0,120.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,4,0.0175610767639359,0.015859350359583677,0.008933617597178341,0.007885613004089837,1.1073011419615864,0.7876814175392521,66942.25,59650.5,1047.0,762.0,1229.004008251385,973.2618208085,0.10192565102419004,10.730114196158635,1.1222412217835558,1.374015748031496,1.262768128755361
CD-FT,phi,105-150,127.5,105.0,150.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,2,0.0008436241588019,0.00089764549303805,0.0007994693385581,0.00087086434559195,0.9398188542635949,1.2745831768148161,56589.5,50568.0,43.0,37.5,50.47485420702,47.89674315,0.0620681305189225,-6.01811457364051,1.119077282075621,1.1466666666666667,1.0538264376128046
CD-FT,phi,240-270,255.0,240.0,270.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,3,0.0022536612885783332,0.002190011968601,0.0016020217887553962,0.0014232944086328035,1.0290634575928792,0.9911570821401666,93626.66666666667,83037.0,257.0,196.66666666666666,301.6752914235,251.19180852,0.02864912413691798,2.9063457592879205,1.1275294948838068,1.3067796610169493,1.20097583277474
CD-FT,phi,255-285,270.0,255.0,285.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,5,0.0480587760621482,0.041598154320503206,0.015031102298256879,0.01283704155163901,1.1553102979489798,0.5076187946757129,100711.8,89209.6,4770.4,3349.4,5599.656849048029,4278.009373508799,0.14436896412501626,15.531029794897977,1.1289345541287037,1.4242550904639635,1.3089398269492853
CD-FT,phi,240-300,270.0,240.0,300.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,7,0.008937373385307456,0.008674469786230857,0.00603302240250136,0.0058665602886604756,1.0303077427849148,0.9844987337260773,32442.285714285714,28739.14285714286,318.14285714285717,250.85714285714286,373.4468449143629,320.40640370085714,0.0298575370186971,3.030774278491477,1.1288536291966158,1.2682232346241458,1.165541139630362
CD-FT,phi,270-300,285.0,270.0,300.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,28,0.048468609869776705,0.042250161006214496,0.010865171936551392,0.009319236906828468,1.1471816607431993,0.36077763280589836,55253.96428571428,49213.53571428572,2782.1071428571427,1981.2142857142858,3265.731451721708,2530.498980479357,0.13730820463292867,14.718166074319928,1.1227391709162475,1.404243429354292,1.2905484163060497
CD-FT,phi,270-315,292.5,270.0,315.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,40,0.09063539856152732,0.07779178117998924,0.013068773806987294,0.011113599173697366,1.165102497805281,0.23649252500026346,61991.7,55248.2,5700.3,4024.85,6691.204917120541,5140.725511128051,0.15280906409630635,16.510249780528106,1.122058275201726,1.416276382970794,1.3016071180295836
CD-FT,phi,285-330,307.5,285.0,330.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,54,0.10513512611244166,0.09052036864016341,0.012045830664075526,0.010114441844806855,1.1614526950323727,0.1858776126970011,80863.70370370371,72082.96296296296,8590.611111111111,6086.185185185185,10083.949846106749,7773.558628746075,0.14967154491927856,16.14526950323727,1.1218143702729366,1.4114935464044254,1.2972115253388594
CD-FT,phi,300-345,322.5,300.0,345.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,51,0.08074644050291575,0.06958840669219497,0.008094959735862444,0.006961677735201488,1.1603432862039111,0.16433729610935827,154939.96078431373,138297.72549019608,9969.901960784313,7077.0392156862745,11703.008091369418,9039.123455369332,0.1487158977204213,16.034328620391115,1.120336290673829,1.4087673753009593,1.2947060795389083
CD-FT,phi,330-360,345.0,330.0,360.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,42,0.06000602034299628,0.05203974438807961,0.007233453967129045,0.006272505064992603,1.1530806126853583,0.19656357882946268,165350.04761904763,147967.54761904763,8739.42857142857,6296.785714285715,10258.636813847583,8042.547414073952,0.14243715444169006,15.308061268535834,1.117475083419997,1.387919006295729,1.27554570531914
CD-FT,e_theta,9.37-12.2,10.786989622250001,9.365926219999999,12.208053024500002,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.019463422862224446,0.013331415140141314,0.002880115944474333,0.0019260780380309464,1.4599667520381585,0.30193560362566063,173319.97368421053,91459.68421052632,2820.0526315789475,1051.3947368421052,3322.314212157621,1212.1009499427496,0.37841366288434225,45.996675203815855,1.8950423367442888,2.6822015868645663,2.7409550436492456
CD-FT,e_theta,12.2-13.8,12.98637319625,12.208053024500002,13.764693368,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,37,0.04239714058111059,0.030121454067690137,0.0055131150678203985,0.003960323798186446,1.4075396388844323,0.2602834108528737,165117.8918918919,86991.45945945945,5429.675675675676,2098.891891891892,6396.720565678897,2419.7085707611136,0.34184324325286325,40.75396388844324,1.8980931337155187,2.586924889581375,2.6435913163157596
CD-FT,e_theta,13.8-15.3,14.52717643275,13.764693368,15.2896594975,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.05177702177612633,0.03677266429960313,0.005900600830071057,0.004194872180843729,1.4080301974933356,0.22704057505422254,163511.6052631579,86063.15789473684,7275.368421052632,2804.184210526316,8571.137869300115,3232.8051742047232,0.3421917045892002,40.80301974933356,1.899902458414873,2.5944687919368614,2.651300467374633
CD-FT,e_theta,15.3-16.1,15.67830794025,15.2896594975,16.066956383,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.07477358357541779,0.05285065453555363,0.007415208149757846,0.005254429135051234,1.4148090356216154,0.19867292204509931,109085.34210526316,57462.15789473684,7057.815789473684,2693.2105263157896,8314.838326634661,3104.869106677583,0.34699456482979535,41.480903562161544,1.898385756850504,2.6205956498798146,2.6779996324972593
CD-FT,e_theta,16.1-17.2,16.62425223025,16.066956383,17.1815480775,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,39,0.0877287706916454,0.06230353884673555,0.009762133589245959,0.006759918821467874,1.4080864797657,0.21884134557029966,88093.51282051283,46352.666666666664,8058.0,3061.897435897436,9493.158965116356,3529.909995391156,0.3422316761378412,40.80864797657,1.9005058210353845,2.6317014755388812,2.6893487305656927
CD-FT,e_theta,17.2-18.4,17.77626554575,17.1815480775,18.370983014000004,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.08101468267384611,0.05761298039974959,0.011575024965052791,0.00819002860151147,1.4061880172093688,0.2834149777694849,86365.05263157895,45439.47368421053,6584.789473684211,2531.3684210526317,7757.564311923274,2918.2893544153276,0.34088250934807357,40.61880172093688,1.9006613771934904,2.6012766134397873,2.6582574137777657
CD-FT,e_theta,18.4-19.9,19.158209026250002,18.370983014000004,19.9454350385,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,39,0.07159656244684334,0.051005202191363716,0.008947201344133212,0.006219154104839502,1.4037109818371858,0.24508360982558564,83617.69230769231,44041.10256410256,6332.051282051282,2407.6923076923076,7459.812533607134,2775.7092850691183,0.33911943102058384,40.37109818371858,1.8986284956418917,2.6299254526091587,2.6875338039665695
CD-FT,e_theta,19.9-22.1,21.024752637250003,19.9454350385,22.104070236000002,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,39,0.09380063636737648,0.06570007018442554,0.013107158207937394,0.009136955963324872,1.4277098350743054,0.28146645038423634,63042.666666666664,33167.692307692305,6178.179487179487,2334.4615384615386,7278.535615143123,2691.2851560123017,0.35607164654346385,42.770983507430536,1.9007251418587752,2.646511576819999,2.704483246185546
CD-FT,e_theta,22.1-24.9,23.4995139235,22.104070236000002,24.894957611,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,39,0.08695930444826007,0.06070588190423037,0.012462938846843729,0.008578891734067002,1.432469173011062,0.28831958230695914,60949.05128205128,32052.48717948718,5450.615384615385,2039.7435897435898,6421.389712568164,2351.5194209504634,0.3593996496621594,43.246917301106194,1.9015389021372795,2.67220615964802,2.730740667228976
CD-FT,e_theta,24.9-29.7,27.317595703000002,24.894957611,29.740233795,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,36,0.05149166391023386,0.03211666696507223,0.008050988252959844,0.004931630981929163,1.6032692298435725,0.35135256738475173,39249.63888888889,20607.36111111111,2252.777777777778,743.3333333333334,2654.005653702036,856.9522063276495,0.47204481326373793,60.326922984357246,1.9046416800900436,3.030642750373692,3.0970287888929198
CD-FT,e_theta,7.96-11,9.4698820485,7.96411335,10.975650747,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,38,0.05149335465509578,0.04714949681369499,0.0074420231371459585,0.0066673033741586635,1.0921294634079546,0.22082447056956397,181442.7894736842,162269.6052631579,7381.894736842105,5593.605263157895,8665.117688686558,7144.412655251947,0.08812942652986899,9.212946340795458,1.1181563496098517,1.3197024798054169,1.2128523514549123
CD-FT,e_theta,11-12.1,11.546303307,10.975650747,12.116955867000001,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,39,0.06482383538792257,0.05679813822205103,0.008458153515617446,0.007308881644015132,1.1413021168844524,0.20915359993781113,167059.5128205128,149505.3076923077,8529.02564102564,6186.794871794872,10011.658738575512,7902.061997231077,0.13216981837675942,14.130211688445238,1.1174152637064425,1.378585490187952,1.2669678802929727
CD-FT,e_theta,12.1-13.7,12.885322915500002,12.116955867000001,13.653689964000002,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,44,0.07208990937521363,0.06376484189334354,0.008648546986330628,0.007694716583318434,1.130558897892275,0.19237645485303836,161669.77272727274,144393.20454545456,9568.818181818182,6899.818181818182,11232.202387459845,8812.768512971545,0.12271211035470064,13.055889789227493,1.1196494546693128,1.3868217871353659,1.2745373228545749
CD-FT,e_theta,13.7-15,14.338443925000002,13.653689964000002,15.023197886000002,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,42,0.08103531585033023,0.07007106477822797,0.011399601601430508,0.009728349101354724,1.1564733047343245,0.22857424686799446,141322.19047619047,125967.57142857143,8815.5,6275.4047619047615,10347.932029353431,8015.2386678217135,0.14537511961648086,15.647330473432453,1.1218934275979568,1.4047699446440565,1.2910323021192915
CD-FT,e_theta,15-15.9,15.442512348000001,15.023197886000002,15.86182681,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,44,0.08580670667553603,0.07506813721955785,0.009424881879707287,0.00826688132845399,1.1430509648130767,0.17778769624666776,103545.93181818182,92231.36363636363,8436.431818181818,6045.25,9902.96897790992,7721.274307399773,0.13370097245649218,14.305096481307666,1.1226759286182477,1.395547217763007,1.282556296234586
CD-FT,e_theta,15.9-17.2,16.5516058235,15.86182681,17.241384837000002,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,44,0.10677570973701775,0.09201708576735874,0.012019343408190938,0.010020554633469061,1.1603900389431192,0.18174139889593846,104843.36363636363,93431.38636363637,10499.977272727272,7378.977272727273,12325.228419026524,9424.77277710291,0.1487561890703216,16.03900389431192,1.1221428656566401,1.4229583429583428,1.3077480710166456
CD-FT,e_theta,17.2-18.9,18.060147954500003,17.241384837000002,18.878911072,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,44,0.09412683800914406,0.0803845400001859,0.012490126031556815,0.01054570541090593,1.1709569776592164,0.21849840461679218,70979.70454545454,63362.454545454544,7205.159090909091,5045.159090909091,8457.659410509128,6443.911710085408,0.1578213441107812,17.095697765921635,1.1202170915669876,1.4281331789699396,1.3125039247933814
