# RGA Fa18 Inb
5467,293038.56,141642.03,141860.61,2252.3635,0,0
5548,287286.12,138566.48,138677.34,3182.7087,0,0
5532,258385.47,124585.27,124242.23,2812.2974,0,0
5456,337624.06,163832.3,164133.0,1449.379,0,0
5590,244060.02,119181.14,118770.555,724.4872,0,0
5550,259317.36,124756.4,124990.78,2858.3625,0,0
5434,266001.47,128647.67,128821.82,2111.6936,0,0
5615,265740.22,127642.055,128224.37,2769.8943,0,0
5496,2967.761,1387.1144,1356.2092,30.477654,0,0
5624,260571.61,125558.94,125732.234,2843.7278,0,0
5561,121539.42,58753.02,58628.832,1336.3971,0,0
5663,259841.98,125298.914,125318.2,2854.5981,0,0
5628,275789.47,132655.69,132846.58,2992.6934,0,0
5526,260008.42,120328.13,120257.25,12441.989,0,0
5442,266576.53,128847.086,128915.86,2187.247,0,0
5473,76091.07,36623.105,36652.96,569.2053,0,0
5517,265350.66,127147.65,127735.055,3930.2373,0,0
5438,242811.47,117085.03,117347.05,1817.2655,0,0
5619,159541.33,76780.88,76849.98,1774.2131,0,0
5652,40446.43,19219.146,19459.178,445.63812,0,0
5630,273631.8,131779.53,131649.6,3015.1577,0,0
5601,214054.27,101956.74,102402.72,2186.8535,0,0
5482,268726.66,130413.836,130260.97,2120.147,0,0
5544,283330.97,136702.55,137249.89,3137.7085,0,0
5558,262874.44,126463.06,126501.86,2898.058,0,0
5656,157838.14,75929.0,75894.02,1715.187,0,0
5522,170636.6,82025.03,82178.54,1815.4375,0,0
5569,284034.9,136526.2,136942.44,3144.8052,0,0
5486,269893.7,131359.28,131215.05,2165.5435,0,0
5540,267189.06,128974.62,128743.586,2954.3557,0,0
5424,263894.75,128212.17,128152.234,2208.8438,0,0
5571,141800.39,68740.086,68831.53,1564.5302,0,0
5598,107995.35,51850.387,51794.09,1124.8147,0,0
5629,208815.66,100625.5,100330.09,2307.2495,0,0
5662,228341.22,109774.836,109913.16,2529.5493,0,0
5527,276533.2,128574.98,128596.98,12836.603,0,0
5443,56198.4,27559.654,27641.049,32.79153,0,0
5439,16716.973,7978.3975,8002.768,130.28535,0,0
5472,172184.9,83175.54,83126.8,1387.8643,0,0
5516,259107.7,124551.055,125337.38,2956.196,0,0
5618,37325.625,17652.223,17904.227,359.51306,0,0
5574,255594.36,123083.336,122908.47,2832.4607,0,0
5631,257919.2,124370.984,124779.48,2874.3386,0,0
5483,289096.16,140268.2,140060.52,2253.6282,0,0
5600,5701.1157,2599.8489,2574.1716,60.878643,0,0
5545,73653.18,35467.73,35279.58,819.1289,0,0
5476,135357.55,65205.97,65459.375,1076.6381,0,0
5559,220310.8,105925.54,106232.414,2439.4854,0,0
5666,288559.2,138732.11,139101.98,3152.8264,0,0
5523,255237.75,124767.16,125123.57,2841.5574,0,0
5447,279624.34,135443.62,135434.34,2197.6602,0,0
5604,17218.232,8405.356,8466.879,212.70706,0,0
5487,204214.39,99310.2,98834.07,1606.9746,0,0
5541,231674.14,111664.88,111770.43,2516.5032,0,0
5425,269372.4,130214.734,130637.234,2273.4065,0,0
5570,271081.3,130377.766,130748.56,3034.6985,0,0
5635,268480.8,129420.64,129624.07,2978.2405,0,0
5537,264890.16,127887.586,128151.19,2848.7412,0,0
5453,224629.08,109043.734,109197.91,1810.6111,0,0
5595,83759.09,40122.875,40063.22,1059.0913,0,0
5639,227180.47,109632.33,109300.74,2517.995,0,0
5643,75195.18,36047.566,36084.83,779.5619,0,0
5462,9344.317,4472.6523,4477.238,47.28395,0,0
5429,249031.0,120251.2,120372.22,1976.0701,0,0
5621,43971.336,21217.06,21248.064,501.65442,0,0
5564,39239.203,7131.642,7105.7417,25527.13,0,0
5555,261805.6,125808.32,126267.46,2920.9329,0,0
5431,103795.72,50092.87,50556.85,840.9761,0,0
5610,18632.01,8940.111,8965.286,216.83977,0,0
5647,272996.66,131757.62,131807.45,2984.1753,0,0
