bin_number,xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi_pass2,phi_pass1,pass1_normalized_y,pass1_yerr_stat_plus_31percent_norm,pass2_over_pass1,pass2_yerr_stat_plus_s_comb,pass1_xs,pass1_stat,pass1_norm_frac,pass2_xs,pass2_stat,pass2_s_comb,pass2_n_good_periods
897,0.268,0.357,1.912,2.51,0.25,0.4,112.5,112.453879029,1,0.528013522857,4.34841679163,1.88168837776,0.0180505323365,0.00771537863633,0.31,0.07849123791,0.03396547691,0,4
898,0.268,0.357,1.912,2.51,0.25,0.4,232.5,232.530240482,1,0.452569226005,6.65166103484,9.40790299527,0.0143775316314,0.00474063878363,0.31,0.09563446693,0.1352624229,0,1
899,0.268,0.357,1.912,2.51,0.25,0.4,255,255.217039975,1,0.489704190373,2.33573319051,1.68047417021,0.0164318780612,0.00622918158944,0.31,0.03838048297,0.02761334665,0,4
900,0.268,0.357,1.912,2.51,0.25,0.4,307.5,307.612345612,1,0.484760997647,3.00594115812,0.30176592577,0.0137056950994,0.00510789071624,0.31,0.041198513,0.00413591177,0,4
901,0.268,0.357,1.912,2.51,0.25,0.4,322.5,322.673835877,1,0.358053741679,1.66228625235,0.555789749026,0.0252639899359,0.00452659088697,0.31,0.04199598315,0.003465536486,0.324009272007,4
902,0.268,0.357,1.912,2.51,0.25,0.4,337.5,337.629781697,1,0.331412566488,1.48232384934,0.38463856917,0.0315703038582,0.00369983073936,0.31,0.04679741434,0.003136693037,0.250677195191,4
903,0.268,0.357,1.912,2.51,0.25,0.4,352.5,352.555292299,1,0.320805772862,1.13266413608,0.236692711684,0.0427748384773,0.00353153996262,0.31,0.04844952547,0.002895046714,0.200244585743,4
904,0.268,0.357,1.912,2.51,0.4,0.6,7.5,7.37619636114,1,0.327487660256,1.30068493551,0.440263281161,0.0311323198528,0.00328710236417,0.31,0.04049333944,0.002867191563,0.330997016137,4
905,0.268,0.357,1.912,2.51,0.4,0.6,22.5,22.2453793149,1,0.355810500978,1.58904122116,0.250053461988,0.0186474059801,0.00325668884764,0.31,0.02963149677,0.002413120979,0.134649373391,4
906,0.268,0.357,1.912,2.51,0.4,0.6,37.5,37.2205338425,1,0.385299817095,0.917053699247,0.572505296262,0.0164456449196,0.0037629974786,0.31,0.01508153951,0.007444240268,0.382223241263,4
907,0.268,0.357,1.912,2.51,0.4,0.6,52.5,52.2951688949,1,0.404621116199,1.88858950233,0.366857568591,0.017582332841,0.00457202349065,0.31,0.03320580923,0.003635698752,0.160451997585,4
908,0.268,0.357,1.912,2.51,0.4,0.6,67.5,67.3380979452,1,0.428218976498,1.70068757746,0.581044678459,0.0134680537293,0.00397869859222,0.31,0.02290495167,0.003605603331,0.303227432644,4
909,0.268,0.357,1.912,2.51,0.4,0.6,112.5,112.444202322,1,0.431224435597,3.09486982291,1.57784796228,0.0118274193244,0.00354535676135,0.31,0.03660432315,0.01866186948,0,3
910,0.268,0.357,1.912,2.51,0.4,0.6,247.5,247.554660036,1,0.478744865737,3.02657317447,1.91709475005,0.016314945565,0.00595208583604,0.31,0.04937837659,0.03127729649,0,3
911,0.268,0.357,1.912,2.51,0.4,0.6,330,331.024886863,1,0.437390432317,1.68184501784,0.544899956545,0.0170453084713,0.00525953122541,0.31,0.02866756713,0.002823277129,0.308658657336,4
912,0.268,0.357,1.912,2.51,0.4,0.6,352.5,352.609061958,1,0.336680695298,1.4417995844,0.15412611599,0.0232311527846,0.00305150637008,0.31,0.03349466643,0.002636384844,0.0723320018162,4
913,0.268,0.357,1.912,2.51,0.6,0.8,300,300.789278773,1,0.402929215714,1.12567078086,0.316575481664,0.0114912064255,0.0029577738735,0.31,0.01293531531,0.00192522478,0.238621174198,4
914,0.268,0.357,1.912,2.51,0.8,1,322.5,323.00998726,1,0.447682260018,1.51541538841,0.190653132774,0.00986620086769,0.00318663634908,0.31,0.01495139262,0.001881022104,0,4
915,0.268,0.357,2.51,3.295,0.15,0.25,7.5,7.46983126115,1,0.327158552188,0.832184513369,0.216396599796,0.0449102080723,0.0046957951783,0.31,0.03737357965,0.009718416323,0,4
916,0.268,0.357,2.51,3.295,0.15,0.25,22.5,22.4232266437,1,0.325172502114,1.16699019009,0.353787912617,0.0409102346921,0.00401611757337,0.31,0.04774184256,0.003837153554,0.292314585598,4
917,0.268,0.357,2.51,3.295,0.15,0.25,37.5,37.4013755712,1,0.334091231103,1.29996115883,0.262759383189,0.0296606761734,0.00369474302175,0.31,0.03855772697,0.002855508523,0.188072855409,4
918,0.268,0.357,2.51,3.295,0.15,0.25,52.5,52.3647695353,1,0.353927209341,1.44607561305,0.709667480619,0.0293930260814,0.00501962577452,0.31,0.04250453821,0.004053512992,0.481398755739,4
919,0.268,0.357,2.51,3.295,0.15,0.25,75,74.387786755,1,0.384633665991,1.39339558798,0.214604543201,0.0299776042858,0.00682562184548,0.31,0.04177066155,0.006433330074,0,4
920,0.268,0.357,2.51,3.295,0.15,0.25,112.5,111.513179014,1,0.408054775972,2.90275248153,1.10853473254,0.0222759747486,0.00591084921075,0.31,0.06466164098,0.02469369171,0,4
921,0.268,0.357,2.51,3.295,0.15,0.25,270,270.521039523,1,0.436480379721,1.05214032258,1.40620929814,0.0361501837386,0.0111078827802,0.31,0.03803506598,0.01386770193,1.28582938423,4
922,0.268,0.357,2.51,3.295,0.15,0.25,300,300.621796025,1,0.389709480867,0.752688313494,0.114651285421,0.0381011745046,0.00899812937194,0.31,0.02867830878,0.004368348633,0,4
923,0.268,0.357,2.51,3.295,0.15,0.25,322.5,322.626791675,1,0.35144147225,1.07662229212,0.246702382588,0.0386088134106,0.00639219114356,0.31,0.04156710919,0.003580142211,0.212341921192,4
924,0.268,0.357,2.51,3.295,0.15,0.25,337.5,337.569228499,1,0.333964224021,0.951567847769,0.147857615148,0.0422923517586,0.00525381034495,0.31,0.04024404214,0.002862979419,0.138141090723,4
925,0.268,0.357,2.51,3.295,0.15,0.25,352.5,352.563747861,1,0.331148095826,1.28760137984,0.416552427841,0.0384639158092,0.00447886846779,0.31,0.04952619107,0.003589624047,0.315286733036,4
926,0.268,0.357,2.51,3.295,0.25,0.4,7.5,7.44003547143,1,0.318172082222,1.13539191534,0.0728449404496,0.0309890005684,0.00222030813086,0.31,0.03518466071,0.002257391901,0,4
927,0.268,0.357,2.51,3.295,0.25,0.4,22.5,22.3094332508,1,0.317280025439,1.19086933037,0.345834467776,0.0304506699812,0.00205775672736,0.31,0.03626276897,0.001851608855,0.285880884075,4
928,0.268,0.357,2.51,3.295,0.25,0.4,37.5,37.2906995994,1,0.318949583275,1.19183912293,0.358813445952,0.0250615118059,0.00188025429472,0.31,0.02986929025,0.001682428822,0.295742513735,4
929,0.268,0.357,2.51,3.295,0.25,0.4,52.5,52.3151282766,1,0.323716662665,0.996288937588,0.178869799562,0.0230561633913,0.00214960584073,0.31,0.02297060053,0.003321444828,0.10642062565,4
930,0.268,0.357,2.51,3.295,0.25,0.4,67.5,67.3019675788,1,0.336232410161,1.14748866064,0.238192369422,0.0223978016965,0.00291621043665,0.31,0.02570122347,0.002238132408,0.188427314727,4
931,0.268,0.357,2.51,3.295,0.25,0.4,82.5,82.33825245,1,0.353635055231,1.14970071163,0.108986225215,0.0204412926184,0.00347849016345,0.31,0.02350136867,0.002227819321,0,4
932,0.268,0.357,2.51,3.295,0.25,0.4,105,104.499436602,1,0.348086794546,1.41878734935,0.611537000513,0.0157472174109,0.00249305938282,0.31,0.02234195285,0.004185656758,0.388184083839,4
933,0.268,0.357,2.51,3.295,0.25,0.4,240,240.360679274,1,0.375683628481,3.58030244748,1.43803484605,0.0098598881932,0.00209248545753,0.31,0.03530138183,0.0141788628,0,3
934,0.268,0.357,2.51,3.295,0.25,0.4,270,270.571312281,1,0.425652036048,1.30596989585,0.306472923612,0.0139911740677,0.00408100401356,0.31,0.01827205214,0.003031302342,0.165976238419,4
935,0.268,0.357,2.51,3.295,0.25,0.4,300,300.830130942,1,0.355710810243,1.18055897544,0.0977230364057,0.0214650242361,0.0037444121653,0.31,0.02534072702,0.001737511304,0.0463759370151,4
936,0.268,0.357,2.51,3.295,0.25,0.4,322.5,322.683649543,1,0.340120477767,1.18868173157,0.19858402959,0.0242044919812,0.00338706727564,0.31,0.02877143744,0.002126631688,0.149821450252,4
937,0.268,0.357,2.51,3.295,0.25,0.4,337.5,337.640520192,1,0.323199651275,0.928748168905,0.065324833693,0.029644936229,0.00271020462923,0.31,0.02753268024,0.001936550529,0,4
938,0.268,0.357,2.51,3.295,0.25,0.4,352.5,352.551172831,1,0.317938874197,1.07797657351,0.202369165722,0.03377610392,0.00238477657546,0.31,0.03640984877,0.001908573569,0.180263701563,4
939,0.268,0.357,2.51,3.295,0.4,0.6,7.5,7.38155792115,1,0.321725363745,1.34970315103,0.188660695229,0.0216973969926,0.00186738968043,0.31,0.02928504509,0.001965352094,0.122614755715,4
940,0.268,0.357,2.51,3.295,0.4,0.6,22.5,22.2384317401,1,0.326271980364,1.42549678633,0.294695312056,0.016781245801,0.00170752001769,0.31,0.02392161196,0.001386495731,0.198440471113,4
941,0.268,0.357,2.51,3.295,0.4,0.6,37.5,37.2120381689,1,0.335200793736,1.47229931224,0.329869485905,0.0145675627786,0.00185755402971,0.31,0.02144781266,0.001679398624,0.209922625797,4
942,0.268,0.357,2.51,3.295,0.4,0.6,60,58.9823939216,1,0.335862779892,1.43718152027,0.120186787643,0.0104686276144,0.00135299902039,0.31,0.01504531815,0.001258190724,0,4
943,0.268,0.357,2.51,3.295,0.4,0.6,120,119.71501821,1,0.347912573194,1.55367892316,1.03512418605,0.00776319837399,0.00122607322343,0.31,0.01206151769,0.008035874398,0,3
944,0.268,0.357,2.51,3.295,0.4,0.6,240,240.283766981,1,0.360415515427,1.53090532305,1.47459255485,0.0061400624222,0.00112882578322,0.31,0.009399854246,0.003608199655,0.883424557722,4
945,0.268,0.357,2.51,3.295,0.4,0.6,277.5,279.030866036,1,0.557479185571,2.71921602406,0.984827620407,0.00446265102979,0.00206772033014,0.31,0.01213491219,0.001225758838,0.347802153361,4
946,0.268,0.357,2.51,3.295,0.4,0.6,352.5,352.602254953,1,0.323543652337,1.16161084997,0.147492381733,0.0219971668916,0.00203761871219,0.31,0.02555214773,0.001649135919,0.109345999221,4
947,0.268,0.357,2.51,3.295,0.6,0.8,7.5,7.28152427442,1,0.332944189591,1.40916691328,0.368407023764,0.0172891762859,0.00209989365736,0.31,0.02436333518,0.001933707838,0.249096917038,4
948,0.268,0.357,2.51,3.295,0.6,0.8,22.5,22.075415653,1,0.384389401263,1.06134112629,0.304047667852,0.0137110265394,0.00311621235272,0.31,0.01455207635,0.001410484552,0.26957953565,4
949,0.268,0.357,2.51,3.295,0.6,0.8,45,43.4640530064,1,0.440442892143,1.27025360034,0.288382736486,0.01039694086,0.00325292917424,0.31,0.01320675156,0.001270825309,0.205626451951,4
950,0.268,0.357,2.51,3.295,0.6,0.8,75,74.2357503931,1,0.476225591074,1.46087129166,0.257935138072,0.0054744554641,0.00197908049155,0.31,0.007997474825,0.001412054426,0,4
951,0.268,0.357,2.51,3.295,0.6,0.8,105,104.641688201,1,0.480835372828,1.80269756203,0.644582385664,0.00328456627373,0.00120728546575,0.31,0.005921079614,0.001298182382,0.2824598334,4
952,0.268,0.357,2.51,3.295,0.6,0.8,285,285.789711599,1,0.375476626392,1.31433294879,0.397088987313,0.00712897294068,0.00151031118609,0.31,0.009369844027,0.001510879962,0.255492534484,4
953,0.268,0.357,2.51,3.295,0.6,0.8,315,316.510001589,1,0.381553479499,1.64755505656,0.294785596335,0.00810934957033,0.00180390759096,0.31,0.01336059989,0.001179973525,0.155606870303,4
954,0.268,0.357,2.51,3.295,0.6,0.8,345,346.417934139,1,0.331804787403,0.801757134151,0.372334114097,0.0217259123094,0.00257013198721,0.31,0.01741890519,0.001555826751,0.455727335067,4
955,0.268,0.357,2.51,3.295,0.8,1,285,285.769724925,1,0.408434008398,1.31089313479,0.280436217698,0.00386388208206,0.00102751906955,0.31,0.005065136495,0.0008004802494,0.144184755654,4
956,0.268,0.357,2.51,3.295,0.8,1,315,316.887049788,1,0.407976120143,1.82329501283,0.344688701283,0.00353616775213,0.000937881518538,0.31,0.006447477027,0.00121887707,0,4
957,0.268,0.357,3.295,4.326,0.25,0.4,7.5,7.3992629493,1,0.317971465172,1.10460501272,0.0617621093032,0.035386114086,0.00250364013417,0.31,0.039087679,0.001954991788,0.0249948313467,4
958,0.268,0.357,3.295,4.326,0.25,0.4,22.5,22.2926622437,1,0.317509182383,1.0785926961,0.265363202914,0.0287615281952,0.00197432355407,0.31,0.03102197424,0.001618443827,0.240432132295,4
959,0.268,0.357,3.295,4.326,0.25,0.4,37.5,37.2208636083,1,0.319274052044,1.06766478376,0.287699308097,0.0276121306316,0.00210937889167,0.31,0.02948049948,0.001615226878,0.26383705495,4
960,0.268,0.357,3.295,4.326,0.25,0.4,52.5,52.2146735815,1,0.329989358276,1.02404447967,0.100418197289,0.0218921237359,0.00247613145111,0.31,0.02241850846,0.001572695101,0.0685170561459,4
961,0.268,0.357,3.295,4.326,0.25,0.4,67.5,67.2493528462,1,0.346279972045,1.46166343862,0.425077105216,0.014457705845,0.00223088627564,0.31,0.02113230004,0.001621720107,0.280509378399,4
962,0.268,0.357,3.295,4.326,0.25,0.4,82.5,82.2766968538,1,0.359557148501,1.25752306789,0.403096972663,0.0121218568066,0.00220808673968,0.31,0.01524351456,0.001551337967,0.303963900548,4
963,0.268,0.357,3.295,4.326,0.25,0.4,105,104.342145541,1,0.344222558824,1.34095824683,0.52327378657,0.0109204632095,0.00163403011804,0.31,0.0146438852,0.002168317774,0.361040045996,3
964,0.268,0.357,3.295,4.326,0.25,0.4,127.5,127.402186829,1,0.351766722318,5.1967916902,9.46361547883,0.0088548817392,0.00147214444671,0.31,0.04601697584,0.03617867342,1.64259151973,2
965,0.268,0.357,3.295,4.326,0.25,0.4,142.5,142.43651614,1,0.350392378469,1.92338354948,2.22241972956,0.00974394004516,0.00159142194606,0.31,0.01874133399,0.0216551246,0,1
966,0.268,0.357,3.295,4.326,0.25,0.4,232.5,232.610129169,1,0.366276906176,3.74748281912,2.7545845849,0.0111375521769,0.00217278691529,0.31,0.04173778543,0.03067932954,0,4
967,0.268,0.357,3.295,4.326,0.25,0.4,262.5,264.203437886,1,0.418674021451,1.49912537962,0.364738436521,0.00632383040463,0.00177954808147,0.31,0.009480214656,0.001700544319,0.164373760208,4
968,0.268,0.357,3.295,4.326,0.25,0.4,337.5,337.708137954,1,0.322214943425,0.754488485226,0.0986739791644,0.0422134920461,0.00370961969236,0.31,0.03184959367,0.001738377423,0.118848750674,4
969,0.268,0.357,3.295,4.326,0.25,0.4,352.5,352.580367677,1,0.317395150427,0.989523025582,0.215172287504,0.0377289415555,0.0025699146888,0.31,0.0373336564,0.001951634383,0.211073447151,4
970,0.268,0.357,3.295,4.326,0.4,0.6,7.5,7.34986150544,1,0.316118865179,1.09924387568,0.236435474418,0.0246353585398,0.00152483455139,0.31,0.027080267,0.00126940183,0.209919137556,4
971,0.268,0.357,3.295,4.326,0.4,0.6,22.5,22.1727430211,1,0.316993137672,0.858320420633,0.0437775322016,0.0231423540353,0.00153240996006,0.31,0.01986355505,0.001013115149,0,4
972,0.268,0.357,3.295,4.326,0.4,0.6,37.5,37.1177420247,1,0.322669057877,0.970630029061,0.113223925195,0.0162219751075,0.0014523262536,0.31,0.01574553617,0.001021083507,0.0969628964116,4
973,0.268,0.357,3.295,4.326,0.4,0.6,52.5,52.1616518788,1,0.339532974267,1.0104115217,0.198010669486,0.0116866559777,0.0016186183329,0.31,0.01180833185,0.001084413724,0.17312067502,4
974,0.268,0.357,3.295,4.326,0.4,0.6,67.5,67.2013354138,1,0.356814353719,1.08312919349,0.139690280784,0.00838413731025,0.00148132505435,0.31,0.009081103883,0.001171182495,0,4
975,0.268,0.357,3.295,4.326,0.4,0.6,82.5,82.2601090481,1,0.364336723926,1.47255816535,0.152825138988,0.0058649687063,0.00112266667214,0.31,0.008636507558,0.0008963146577,0,4
976,0.268,0.357,3.295,4.326,0.4,0.6,105,104.321344965,1,0.342641000028,1.02332872976,0.197392081712,0.00677057734676,0.000988199451398,0.31,0.006928526316,0.0007834129114,0.156276718576,4
977,0.268,0.357,3.295,4.326,0.4,0.6,127.5,127.422593707,1,0.36165422473,1.24711171364,0.645600479379,0.00388327072869,0.000723308332868,0.31,0.004842872413,0.002507041444,0,3
978,0.268,0.357,3.295,4.326,0.4,0.6,255,255.667479105,1,0.408343048619,1.44617859148,0.323061825945,0.0042131179938,0.00111980242234,0.31,0.006092921046,0.001361097592,0,4
979,0.268,0.357,3.295,4.326,0.4,0.6,285,286.086689775,1,0.351419801212,1.11100926593,0.12342386383,0.0073472565624,0.00121609585101,0.31,0.00816287012,0.0008421201051,0.0412116508912,4
980,0.268,0.357,3.295,4.326,0.4,0.6,315,316.551179531,1,0.336750202179,1.19739242579,0.266798112463,0.0115433999767,0.00151832787428,0.31,0.0138219797,0.0009583875847,0.211752664547,4
981,0.268,0.357,3.295,4.326,0.4,0.6,337.5,337.839784922,1,0.319659151583,0.814846867252,0.0917493607655,0.0252679816509,0.00197057425055,0.31,0.02058953569,0.00133035334,0.0922130545852,4
982,0.268,0.357,3.295,4.326,0.4,0.6,352.5,352.65797315,1,0.315874359767,0.985644966836,0.139418703697,0.0274184831651,0.00166252152042,0.31,0.02702488993,0.001319943293,0.13274924341,4
983,0.268,0.357,3.295,4.326,0.6,0.8,7.5,7.22505352634,1,0.319340185047,1.07727075032,0.0723175571933,0.0208824448294,0.00160103864463,0.31,0.02249604701,0.001131207573,0.0444739193336,4
984,0.268,0.357,3.295,4.326,0.6,0.8,22.5,21.9011820619,1,0.321752212392,0.960298627542,0.121243536166,0.0167249880708,0.00144111625976,0.31,0.01606098309,0.0009475839981,0.111623024179,4
985,0.268,0.357,3.295,4.326,0.6,0.8,45,43.0158566061,1,0.337770864138,0.744016677274,0.067618682689,0.00959680079372,0.00128715806423,0.31,0.007140179839,0.0006489230277,0,4
986,0.268,0.357,3.295,4.326,0.6,0.8,75,73.8168922118,1,0.437141853804,1.37987213349,0.154593339491,0.00308647452517,0.000951280291771,0.31,0.004258940188,0.0004771484041,0,4
987,0.268,0.357,3.295,4.326,0.6,0.8,105,104.391020539,1,0.395576533716,1.02455967235,0.162312580499,0.00321591779758,0.000790231521228,0.31,0.003294899685,0.0005219839164,0,4
988,0.268,0.357,3.295,4.326,0.6,0.8,135,134.727626371,1,0.351731618318,1.65840778777,1.46731089606,0.00220413588742,0.000366278917642,0.31,0.003655356121,0.003234152604,0,3
989,0.268,0.357,3.295,4.326,0.6,0.8,240,240.428185568,1,0.439766971347,1.33492157136,0.615147296722,0.00256272145001,0.000799367782899,0.31,0.003421032145,0.0007992149021,0.397202590666,4
990,0.268,0.357,3.295,4.326,0.6,0.8,300,301.516078183,1,0.338339501156,1.08973733981,0.123352718939,0.00576360107572,0.000781252204221,0.31,0.006280811304,0.0005580405912,0.07013582174,3
991,0.268,0.357,3.295,4.326,0.6,0.8,322.5,323.021311986,1,0.354051989444,1.05998376249,0.107343545019,0.0089156574765,0.00152488530638,0.31,0.009450452157,0.0009570382797,0,4
992,0.268,0.357,3.295,4.326,0.6,0.8,337.5,338.060387937,1,0.320632990485,0.794099197918,0.0503678356057,0.0167354218652,0.00137041694603,0.31,0.01328958508,0.0008429269773,0,4
993,0.268,0.357,3.295,4.326,0.6,0.8,352.5,352.812339782,1,0.317708419212,0.924435998432,0.144439611238,0.0240179752819,0.00167069830867,0.31,0.02220308096,0.001196479773,0.146659324754,4
994,0.268,0.357,3.295,4.326,0.8,1,7.5,6.77034080437,1,0.322237129117,1.09267301073,0.0625090319197,0.0224585606573,0.00197543020066,0.31,0.02453986309,0.001403862885,0,4
995,0.268,0.357,3.295,4.326,0.8,1,127.5,126.789433426,1,0.365279813122,1.46116002428,0.562117979627,0.00178895615235,0.000345640689406,0.31,0.002613951215,0.001005604418,0,3
996,0.268,0.357,3.295,4.326,0.8,1,255,255.531603916,1,0.421840262399,0.872834513299,0.344564008002,0.00266249598932,0.000761721475923,0.31,0.002323918391,0.0005326746278,0.321402999026,4
997,0.268,0.357,3.295,4.326,0.8,1,285,286.141711474,1,0.378216803552,1.11126603126,0.159837390276,0.00234828871988,0.000508814888659,0.31,0.002609573486,0.0003753443406,0,4
998,0.268,0.357,3.295,4.326,0.8,1,337.5,338.346282129,1,0.323152846638,0.86873656305,0.0595427143207,0.0140570405338,0.0012827973591,0.31,0.01221186508,0.0008369943487,0,4
999,0.268,0.357,3.295,4.326,0.8,1,352.5,353.168209886,1,0.322093669281,0.944625874024,0.0652532716883,0.0218615137462,0.00191139301525,0.31,0.02065095153,0.001426535296,0,4
1000,0.268,0.357,4.326,5.761,0.25,0.4,7.5,7.40816305321,1,0.320926935266,1.23059659253,0.747390239354,0.0444803865071,0.00369323779845,0.31,0.05473741207,0.0040118199,0.602901196123,4
1001,0.268,0.357,4.326,5.761,0.25,0.4,22.5,22.2171502834,1,0.324859256131,0.809700056452,0.341083177295,0.0464765231028,0.00451409706655,0.31,0.03763204338,0.0026109081,0.415493559007,4
1002,0.268,0.357,4.326,5.761,0.25,0.4,45,43.7705254983,1,0.332436570202,0.74838367514,0.0512180100275,0.0377629298163,0.0045337653937,0.31,0.0282611602,0.001934142118,0,4
1003,0.268,0.357,4.326,5.761,0.25,0.4,75,73.9022135922,1,0.372758913861,1.71538273023,0.37025054999,0.0160111976097,0.00331432594417,0.31,0.02746533187,0.005928154721,0,4
1004,0.268,0.357,4.326,5.761,0.25,0.4,105,104.184817856,1,0.363455915499,1.6443371386,1.08861044436,0.0163602104146,0.00310414040542,0.31,0.02690170158,0.009450140948,0.561151648543,4
1005,0.268,0.357,4.326,5.761,0.25,0.4,232.5,233.734356484,1,0.400168854451,4.34144966489,4.96667543633,0.00802651976178,0.00203112366513,0.31,0.03484673153,0.03986511854,0,2
1006,0.268,0.357,4.326,5.761,0.25,0.4,315,316.245074131,1,0.344970665162,0.597714464638,0.106756381476,0.0434377110912,0.00657400157097,0.31,0.02596334823,0.002406019337,0.152685941229,4
1007,0.268,0.357,4.326,5.761,0.25,0.4,337.5,337.718253031,1,0.325758639917,0.968930028164,0.56172456688,0.0460646331238,0.00461076638358,0.31,0.04463340627,0.003378413233,0.574774401489,4
1008,0.268,0.357,4.326,5.761,0.25,0.4,352.5,352.593038163,1,0.320938223435,0.919289811156,0.482536158716,0.0567862974401,0.00471748325636,0.31,0.05220306465,0.003854926511,0.519680691107,4
1009,0.268,0.357,4.326,5.761,0.4,0.6,7.5,7.29512671906,1,0.316649659301,1.31340372886,0.409169424728,0.0382571096502,0.00246958658241,0.31,0.05024703047,0.00287531039,0.306233035152,4
1010,0.268,0.357,4.326,5.761,0.4,0.6,22.5,22.0504455791,1,0.317879874479,0.95917987247,0.0966433960916,0.0302711564675,0.00212925141265,0.31,0.029035484,0.001893441046,0.076807012185,4
1011,0.268,0.357,4.326,5.761,0.4,0.6,37.5,37.0405987431,1,0.323989715954,0.762289968168,0.0520361147685,0.0252155012694,0.00237472410718,0.31,0.01922152366,0.001312116718,0,4
1012,0.268,0.357,4.326,5.761,0.4,0.6,60,58.4461484855,1,0.357762502544,0.910345527979,0.139507437363,0.0114853916987,0.00205116388832,0.31,0.01045567497,0.001602297563,0,4
1013,0.268,0.357,4.326,5.761,0.4,0.6,90,88.9162935001,1,0.395734517139,1.45122418433,0.318460606433,0.00567520018957,0.00139598167801,0.31,0.008235987766,0.001807327694,0,4
1014,0.268,0.357,4.326,5.761,0.4,0.6,120,119.40551855,1,0.353250490285,1.79575193757,1.06783793497,0.00515982287148,0.000873914812593,0.31,0.009265761919,0.004764170575,0.298721578422,2
1015,0.268,0.357,4.326,5.761,0.4,0.6,247.5,249.161418532,1,0.408093746472,2.1900144258,0.689229243908,0.00414624632698,0.00110043991083,0.31,0.009080339269,0.002857714221,0,4
1016,0.268,0.357,4.326,5.761,0.4,0.6,285,286.31652764,1,0.377085531416,1.57947657438,0.669691446945,0.00831678751243,0.00178556407541,0.31,0.01313617105,0.001771703647,0.401972571652,3
1017,0.268,0.357,4.326,5.761,0.4,0.6,315,316.781703592,1,0.325581528664,0.756615413834,0.0927763940073,0.0195437563122,0.00194490639325,0.31,0.01478710727,0.001813199236,0,4
1018,0.268,0.357,4.326,5.761,0.4,0.6,337.5,337.961715199,1,0.317267508625,1.05153331799,0.340937755844,0.031289720846,0.00211261745001,0.31,0.03290218398,0.002079596016,0.318008834957,4
1019,0.268,0.357,4.326,5.761,0.4,0.6,352.5,352.739268245,1,0.316240739267,1.09284429192,0.0607377143473,0.0420584398253,0.00262931025865,0.31,0.04596332589,0.002554533504,0,4
1020,0.357,0.446,1.912,2.51,0.25,0.4,15,14.881407634,1,0.353587340362,2.04418507198,0.358950841321,0.0147038357055,0.00250069008637,0.31,0.03005736145,0.003756975824,0.123331229798,4
1021,0.357,0.446,1.912,2.51,0.25,0.4,45,44.8102005523,1,0.406760337732,3.08549507601,0.499485198253,0.00882909586595,0.00232515496606,0.31,0.02724213182,0.004410002699,0,4
1022,0.357,0.446,1.912,2.51,0.25,0.4,75,74.832023062,1,0.431600940576,2.102340737,0.492882726154,0.0161416120911,0.00484730681156,0.31,0.03393516866,0.007955921772,0,3
1023,0.357,0.446,1.912,2.51,0.25,0.4,262.5,262.507846713,1,0.436243488276,3.97563531051,5.62340386171,0.0207840654654,0.00637933298774,0.31,0.08262986456,0.116877194,0,1
1024,0.357,0.446,1.912,2.51,0.25,0.4,292.5,292.832439568,1,0.437121483794,2.41218909758,0.968857742674,0.0134591434157,0.00414784491445,0.31,0.03246599901,0.005403531889,0.365543745116,4
1025,0.357,0.446,1.912,2.51,0.25,0.4,322.5,322.53604954,1,0.416557124807,2.0337611453,0.322686923196,0.0127393896328,0.00354466135456,0.31,0.02590887565,0.004110834444,0,4
1026,0.357,0.446,1.912,2.51,0.25,0.4,337.5,337.565114221,1,0.384626076051,2.20706492387,1.14086438684,0.0118663293666,0.00270170074841,0.31,0.02618975932,0.004184732775,0.491598997881,4
1027,0.357,0.446,1.912,2.51,0.25,0.4,352.5,352.510128389,1,0.376684864812,2.55862116358,1.03876413301,0.0134306689045,0.0028740215357,0.31,0.0343639937,0.003778432692,0.390813049789,4
1028,0.357,0.446,1.912,2.51,0.4,0.6,7.5,7.46709595997,1,0.409576565985,1.2560185473,0.473992699461,0.010255373432,0.00274516565879,0.31,0.01288093924,0.004860972137,0,4
1029,0.357,0.446,1.912,2.51,0.4,0.6,22.5,22.3919626567,1,0.398998604752,1.53458564034,0.284465875447,0.0132038040415,0.0033167547492,0.31,0.02026236808,0.003210020081,0.0962507407953,4
1030,0.357,0.446,1.912,2.51,0.4,0.6,45,44.7261574253,1,0.380060663108,2.44988451591,0.807660899144,0.00863756830275,0.00189920677985,0.31,0.02116104484,0.002323261956,0.31085458087,4
1031,0.357,0.446,1.912,2.51,0.4,0.6,337.5,337.612237817,1,0.400359239367,1.80054148871,0.220469303514,0.0118557001013,0.00300367199203,0.31,0.02134667991,0.002613817944,0,4
1032,0.357,0.446,1.912,2.51,0.4,0.6,352.5,352.518135906,1,0.369983427622,1.36441533847,0.515248494653,0.0117091784367,0.00236478263658,0.31,0.01597618266,0.003551813894,0.305255530129,4
1033,0.357,0.446,1.912,2.51,0.6,0.8,105,104.939856883,1,0.383254379832,3.30942162789,4.05730617059,0.0118888973796,0.00267919724175,0.31,0.03934537412,0.0482368967,0,1
1034,0.357,0.446,2.51,3.295,0.25,0.4,7.5,7.49039489009,1,0.353339689116,1.5943494673,0.238158429374,0.0108972888418,0.00184769102684,0.31,0.01737408666,0.002595281195,0,4
