xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi,pass2_xs,n_valid_periods,ref_value,ref_stat,s_obs,s_stat,s_comb,s_obs_percent,s_stat_percent,s_comb_percent,min_ratio,max_ratio,half_width
0.268,0.357,1.912,2.51,0.25,0.4,97.5,0.04862518815,4,0.0427769689338,0.00623593372393,0.309554925653,0.364562334816,0,30.9554925653,36.4562334816,0,0.557523121774,1.41833044117,0.4304036597
0.268,0.357,1.912,2.51,0.25,0.4,112.5,0.07849123791,4,0.076408355634,0.0290893740805,0.255947283074,0.7861401476,0,25.5947283074,78.61401476,0,0.602648504839,1.31385706795,0.355604281555
0.268,0.357,1.912,2.51,0.25,0.4,232.5,0.09563446693,1,0,0,0,0,0,0,0,0,0,0,0
0.268,0.357,1.912,2.51,0.25,0.4,255,0.03838048297,4,0.0247397239972,0.00532680385192,0.765210155069,1.53041754007,0,76.5210155069,153.041754007,0,0.824447291422,2.47129579081,0.823424249693
0.268,0.357,1.912,2.51,0.25,0.4,307.5,0.041198513,4,0.0389984964045,0.00339334609498,0.207357738828,0.211244027255,0,20.7357738828,21.1244027255,0,0.659767772149,1.23701864527,0.288625436561
0.268,0.357,1.912,2.51,0.25,0.4,322.5,0.04199598315,4,0.0353656677572,0.00266642508523,0.375662849211,0.190106727738,0.324009272007,37.5662849211,19.0106727738,32.4009272007,0.745547669593,1.67361921896,0.464035774686
0.268,0.357,1.912,2.51,0.25,0.4,337.5,0.04679741434,4,0.041673257888,0.00252718580823,0.28595943051,0.137599926267,0.250677195191,28.595943051,13.7599926267,25.0677195191,0.708225673867,1.47393276511,0.382853545621
0.268,0.357,1.912,2.51,0.25,0.4,352.5,0.04844952547,4,0.0448214239082,0.00240324945688,0.238507965298,0.129569114341,0.200244585743,23.8507965298,12.9569114341,20.0244585743,0.678991405367,1.3435423525,0.332275473566
0.268,0.357,1.912,2.51,0.4,0.6,7.5,0.04049333944,4,0.035174017193,0.00219405768464,0.369489420951,0.164205382076,0.330997016137,36.9489420951,16.4205382076,33.0997016137,0.533470658385,1.57029982094,0.518414581278
0.268,0.357,1.912,2.51,0.4,0.6,22.5,0.02963149677,4,0.0292469154396,0.00211325811197,0.222598686562,0.177256090176,0.134649373391,22.2598686562,17.7256090176,13.4649373391,0.643626671979,1.16152423527,0.258948781647
0.268,0.357,1.912,2.51,0.4,0.6,37.5,0.01508153951,4,0.0238583126034,0.00314305932835,0.618405433827,0.486138534191,0.382223241263,61.8405433827,48.6138534191,38.2223241263,0.123031298306,1.12951499999,0.503241850841
0.268,0.357,1.912,2.51,0.4,0.6,52.5,0.03320580923,4,0.0336035804269,0.00297856951893,0.268063904539,0.214740339452,0.160451997585,26.8063904539,21.4740339452,16.0451997585,0.537260746344,1.24873040066,0.355734827156
0.268,0.357,1.912,2.51,0.4,0.6,67.5,0.02290495167,4,0.0254499890161,0.00282645270252,0.457822542712,0.343008170031,0.303227432644,45.7822542712,34.3008170031,30.3227432644,0.116655279227,1.17468138006,0.529013050418
0.268,0.357,1.912,2.51,0.4,0.6,112.5,0.03660432315,3,0.0231641292701,0.0110085242563,1.25498390312,1.44975532667,0,125.498390312,144.975532667,0,0.87681381731,3.16976776609,1.14647697439
0.268,0.357,1.912,2.51,0.4,0.6,247.5,0.04937837659,3,0.0407843423966,0.0144613992481,0.271935376348,1.12347877207,0,27.1935376348,112.347877207,0,0.920265732741,1.41370288135,0.246718574303
0.268,0.357,1.912,2.51,0.4,0.6,285,0.03194087507,4,0.0245022086226,0.00186032966316,0.554945834201,0.318176022794,0.454674496114,55.4945834201,31.8176022794,45.4674496114,0.457528701296,1.96748352699,0.754977412849
0.268,0.357,1.912,2.51,0.4,0.6,330,0.02866756713,4,0.0295915260407,0.00200272111135,0.357980165249,0.18132741647,0.308658657336,35.7980165249,18.132741647,30.8658657336,0.295918279813,1.10142732332,0.402754521755
0.268,0.357,1.912,2.51,0.4,0.6,352.5,0.03349466643,4,0.0331225096364,0.00220047312941,0.170222040748,0.154089664383,0.0723320018162,17.0222040748,15.4089664383,7.23320018162,0.736615386871,1.20906578063,0.236225196879
0.268,0.357,1.912,2.51,0.6,0.8,300,0.01293531531,4,0.0146421403149,0.00159498444042,0.36783221377,0.279929406657,0.238621174198,36.783221377,27.9929406657,23.8621174198,0.36315578902,1.12918837441,0.383016292693
0.268,0.357,1.912,2.51,0.8,1,322.5,0.01495139262,4,0.0139244969116,0.00157803452547,0.143451267034,0.235742373326,0,14.3451267034,23.5742373326,0,0.830380072145,1.22950226631,0.199561097083
0.268,0.357,2.51,3.295,0.15,0.25,7.5,0.03737357965,4,0.0350297310252,0.00294841961795,0.170999509938,0.393373350478,0,17.0999509938,39.3373350478,0,0.769224740283,1.1895813876,0.210178323656
0.268,0.357,2.51,3.295,0.15,0.25,22.5,0.04774184256,4,0.0404944711686,0.00263002289523,0.331556085668,0.156466037818,0.292314585598,33.1556085668,15.6466037818,29.2314585598,0.604052086966,1.53018274969,0.463065331361
0.268,0.357,2.51,3.295,0.15,0.25,37.5,0.03855772697,4,0.0340478897082,0.00228764973018,0.250097973071,0.164856292547,0.188072855409,25.0097973071,16.4856292547,18.8072855409,0.867628706895,1.4721324825,0.302251887803
0.268,0.357,2.51,3.295,0.15,0.25,52.5,0.04250453821,4,0.0326338616866,0.00295237866378,0.53036250515,0.222574987008,0.481398755739,53.036250515,22.2574987008,48.1398755739,0.6351949772,1.99079124603,0.677798134416
0.268,0.357,2.51,3.295,0.15,0.25,75,0.04177066155,4,0.0383886228665,0.00413785247698,0.200138273864,0.275588419832,0,20.0138273864,27.5588419832,0,0.701330717791,1.2532493345,0.275959308356
0.268,0.357,2.51,3.295,0.15,0.25,112.5,0.06466164098,4,0.0472326492904,0.0186429777174,0.593684102287,1.01006741865,0,59.3684102287,101.006741865,0,0.718496243591,2.12085846559,0.701181111002
0.268,0.357,2.51,3.295,0.15,0.25,270,0.03803506598,4,0.0161921012152,0.00592557948872,1.77128907899,1.21823962996,1.28582938423,177.128907899,121.823962996,128.582938423,0.588408218264,4.45805501896,1.93482340035
0.268,0.357,2.51,3.295,0.15,0.25,300,0.02867830878,4,0.0233924033893,0.00291163134063,0.346497645123,0.36456483873,0,34.6497645123,36.456483873,0,0.770626105405,1.52432447049,0.376849182543
0.268,0.357,2.51,3.295,0.15,0.25,322.5,0.04156710919,4,0.0351380184148,0.00274033951262,0.289051290859,0.196116183044,0.212341921192,28.9051290859,19.6116183044,21.2341921192,0.809607334545,1.52950939992,0.359951032687
0.268,0.357,2.51,3.295,0.15,0.25,337.5,0.04024404214,4,0.0378655282241,0.00251805850551,0.200191541009,0.144892001661,0.138141090723,20.0191541009,14.4892001661,13.8141090723,0.707357786784,1.22887742895,0.260759821085
0.268,0.357,2.51,3.295,0.15,0.25,352.5,0.04952619107,4,0.0420049450561,0.00279010416053,0.347822820304,0.146884275182,0.315286733036,34.7822820304,14.6884275182,31.5286733036,0.607119645698,1.5681492101,0.480514782201
0.268,0.357,2.51,3.295,0.25,0.4,7.5,0.03518466071,4,0.0342405077531,0.00182022248955,0.110033394272,0.130399709753,0,11.0033394272,13.0399709753,0,0.81360771928,1.0936704029,0.140031341812
0.268,0.357,2.51,3.295,0.25,0.4,22.5,0.03626276897,4,0.0318289622731,0.00155095184566,0.308696640634,0.116472039817,0.285880884075,30.8696640634,11.6472039817,28.5880884075,0.67212700359,1.4922431923,0.410058094355
0.268,0.357,2.51,3.295,0.25,0.4,37.5,0.02986929025,4,0.0259349759355,0.00134449901194,0.321515193559,0.126128447462,0.295742513735,32.1515193559,12.6128447462,29.5742513735,0.669281560282,1.54485557687,0.437787008294
0.268,0.357,2.51,3.295,0.25,0.4,52.5,0.02297060053,4,0.0243867189643,0.00164155575795,0.246124747153,0.221928009944,0.10642062565,24.6124747153,22.1928009944,10.642062565,0.530080226001,1.10793360844,0.288926691218
0.268,0.357,2.51,3.295,0.25,0.4,67.5,0.02570122347,4,0.0220420465058,0.00174630124091,0.28169975877,0.209403679901,0.188427314727,28.169975877,20.9403679901,18.8427314727,0.8846486507,1.54942973018,0.332390539739
0.268,0.357,2.51,3.295,0.25,0.4,82.5,0.02350136867,4,0.0220701299466,0.00195719310805,0.189219057134,0.205970442196,0,18.9219057134,20.5970442196,0,0.757367490833,1.28487235502,0.263752432092
0.268,0.357,2.51,3.295,0.25,0.4,105,0.02234195285,4,0.0191768183657,0.00264126914534,0.606637044434,0.46617767078,0.388184083839,60.6637044434,46.617767078,38.8184083839,0.0476378092224,1.68008380877,0.816222999774
0.268,0.357,2.51,3.295,0.25,0.4,240,0.03530138183,3,0.0336636481769,0.013726630178,0.402995777239,0.736800203274,0,40.2995777239,73.6800203274,0,0.726513243647,1.63740055,0.455443653179
0.268,0.357,2.51,3.295,0.25,0.4,270,0.01827205214,4,0.0163716444414,0.00162708943842,0.333526738519,0.289295650827,0.165976238419,33.3526738519,28.9295650827,16.5976238419,0.465623368029,1.37468819828,0.454532415123
0.268,0.357,2.51,3.295,0.25,0.4,300,0.02534072702,4,0.0236300395576,0.00142310503102,0.152242599738,0.145007177894,0.0463759370151,15.2242599738,14.5007177894,4.63759370151,0.828536280368,1.24357778151,0.20752075057
0.268,0.357,2.51,3.295,0.25,0.4,322.5,0.02877143744,4,0.0262692999477,0.00167665502713,0.2121559817,0.150212162009,0.149821450252,21.21559817,15.0212162009,14.9821450252,0.783101204102,1.34915078097,0.283024788433
0.268,0.357,2.51,3.295,0.25,0.4,337.5,0.02753268024,4,0.027774558421,0.00160518898131,0.0272222109305,0.139124475591,0,2.72222109305,13.9124475591,0,0.957513791108,1.02958488292,0.0360355459061
0.268,0.357,2.51,3.295,0.25,0.4,352.5,0.03640984877,4,0.0332404868993,0.00159990887176,0.213777214887,0.114916036756,0.180263701563,21.3777214887,11.4916036756,18.0263701563,0.773771182652,1.35509775884,0.290663288094
0.268,0.357,2.51,3.295,0.4,0.6,7.5,0.02928504509,4,0.0269322103785,0.0016189302378,0.19107077311,0.14653894369,0.122614755715,19.107077311,14.653894369,12.2614755715,0.808282309699,1.30907216543,0.250394927866
0.268,0.357,2.51,3.295,0.4,0.6,22.5,0.02392161196,4,0.0222024226213,0.00122303015935,0.231004880949,0.118256646522,0.198440471113,23.1004880949,11.8256646522,19.8440471113,0.628060501677,1.24766345153,0.309801474925
0.268,0.357,2.51,3.295,0.4,0.6,37.5,0.02144781266,4,0.020232668235,0.0013180390766,0.258777288683,0.151321433766,0.209922625797,25.8777288683,15.1321433766,20.9922625797,0.585588298705,1.22353881023,0.318975255762
0.268,0.357,2.51,3.295,0.4,0.6,60,0.01504531815,4,0.0149385474959,0.00107075317532,0.0979812946289,0.172509989185,0,9.79812946289,17.2509989185,0,0.821654549306,1.07558505902,0.126965254857
0.268,0.357,2.51,3.295,0.4,0.6,120,0.01206151769,3,0.0115459275079,0.00416247156863,0.314631861468,1.01852482738,0,31.4631861468,101.852482738,0,0.777936511365,1.49085560585,0.356459547245
0.268,0.357,2.51,3.295,0.4,0.6,240,0.009399854246,4,0.00775108261103,0.00330710001457,1.45147918889,1.15167394978,0.883424557722,145.147918889,115.167394978,88.3424557722,0.621486864705,3.86669636669,1.62260475099
0.268,0.357,2.51,3.295,0.4,0.6,277.5,0.01213491219,4,0.0104300413652,0.00085909166216,0.415902985737,0.228054720762,0.347802153361,41.5902985737,22.8054720762,34.7802153361,0.466618317667,1.62943808514,0.581409883738
0.268,0.357,2.51,3.295,0.4,0.6,322.5,0.01640779854,4,0.016057808948,0.00089921046234,0.207196840489,0.135669984991,0.156601998331,20.7196840489,13.5669984991,15.6601998331,0.642240338852,1.16486101812,0.261310339635
0.268,0.357,2.51,3.295,0.4,0.6,352.5,0.02555214773,4,0.023592082623,0.00140509589339,0.17604051968,0.137962737808,0.109345999221,17.604051968,13.7962737808,10.9345999221,0.87132086465,1.31999034412,0.224334739733
0.268,0.357,2.51,3.295,0.6,0.8,7.5,0.02436333518,4,0.0208909327979,0.0015125994432,0.297994959148,0.163559535337,0.249096917038,29.7994959148,16.3559535337,24.9096917038,0.71820866187,1.51363869033,0.39771501423
0.268,0.357,2.51,3.295,0.6,0.8,22.5,0.01455207635,4,0.0155628028272,0.00134435967419,0.348173968184,0.220345152158,0.26957953565,34.8173968184,22.0345152158,26.957953565,0.392745237722,1.2754907487,0.44137275549
0.268,0.357,2.51,3.295,0.6,0.8,45,0.01320675156,4,0.0122763482053,0.00103728711092,0.276229404752,0.184446323648,0.205626451951,27.6229404752,18.4446323648,20.5626451951,0.50402699773,1.18510138819,0.340537195231
0.268,0.357,2.51,3.295,0.6,0.8,75,0.007997474825,4,0.00806313307691,0.000883591985747,0.280686440873,0.284285660698,0,28.0686440873,28.4285660698,0,0.462399857653,1.16161997745,0.3496100599
0.268,0.357,2.51,3.295,0.6,0.8,105,0.005921079614,4,0.00649477566733,0.00111243436637,0.509934505506,0.424558173189,0.2824598334,50.9934505506,42.4558173189,28.24598334,0.183268640207,1.47604588966,0.646388624724
0.268,0.357,2.51,3.295,0.6,0.8,285,0.009369844027,4,0.00841939073971,0.000952639369517,0.39794802497,0.305100303836,0.255492534484,39.794802497,30.5100303836,25.5492534484,0.412946304369,1.4584046993,0.522729197464
0.268,0.357,2.51,3.295,0.6,0.8,315,0.01336059989,4,0.0121077998336,0.000916287273209,0.243584507061,0.187403078936,0.155606870303,24.3584507061,18.7403078936,15.5606870303,0.735081195456,1.39704638766,0.330982596102
0.268,0.357,2.51,3.295,0.6,0.8,345,0.01741890519,4,0.015238495613,0.00115629614397,0.497405040032,0.199309733635,0.455727335067,49.7405040032,19.9309733635,45.5727335067,0.227618110547,1.61262202544,0.692501957446
0.268,0.357,2.51,3.295,0.8,1,15,0.01465807741,4,0.0144189006569,0.000906203165773,0.212111545529,0.133483364436,0.164843862991,21.2111545529,13.3483364436,16.4843862991,0.595487218916,1.10614714599,0.255329963539
0.268,0.357,2.51,3.295,0.8,1,285,0.005065136495,4,0.00533929633665,0.000700378010916,0.321644252477,0.28751657585,0.144184755654,32.1644252477,28.751657585,14.4184755654,0.447835142542,1.17487384881,0.363519353136
0.268,0.357,2.51,3.295,0.8,1,315,0.006447477027,4,0.00666232210094,0.000858388971326,0.188482296917,0.331934979455,0,18.8482296917,33.1934979455,0,0.750635887193,1.19144340723,0.220403760018
0.268,0.357,2.51,3.295,0.8,1,345,0.01974739057,4,0.0174758711927,0.00102721293919,0.266581077181,0.138023603479,0.22806787497,26.6581077181,13.8023603479,22.806787497,0.716404630816,1.44786554679,0.365730457985
0.268,0.357,3.295,4.326,0.25,0.4,7.5,0.039087679,4,0.0368630372898,0.00173775393209,0.12929885308,0.126859969312,0.0249948313467,12.929885308,12.6859969312,2.49948313467,0.88808545787,1.21728549922,0.164600020674
0.268,0.357,3.295,4.326,0.25,0.4,22.5,0.03102197424,4,0.0274194753637,0.00137942873707,0.271350891132,0.125792272729,0.240432132295,27.1350891132,12.5792272729,24.0432132295,0.842942325607,1.50961564767,0.333336661033
0.268,0.357,3.295,4.326,0.25,0.4,37.5,0.02948049948,4,0.025459213499,0.00131290025614,0.301343706213,0.145595459096,0.26383705495,30.1343706213,14.5595459096,26.383705495,0.894920698586,1.57859539108,0.341837346245
0.268,0.357,3.295,4.326,0.25,0.4,52.5,0.02241850846,4,0.0204574490207,0.00131580329832,0.185667310149,0.172562345473,0.0685170561459,18.5667310149,17.2562345473,6.85170561459,0.840055443504,1.33152897179,0.245736764145
0.268,0.357,3.295,4.326,0.25,0.4,67.5,0.02113230004,4,0.0184439187697,0.00134235904731,0.350193917999,0.209643194102,0.280509378399,35.0193917999,20.9643194102,28.0509378399,0.852680393811,1.5419229674,0.344621286797
0.268,0.357,3.295,4.326,0.25,0.4,82.5,0.01524351456,4,0.0125426228086,0.00120995714265,0.404328308231,0.266622069605,0.303963900548,40.4328308231,26.6622069605,30.3963900548,0.683437046285,1.65867518679,0.487619070254
0.268,0.357,3.295,4.326,0.25,0.4,105,0.0146438852,3,0.0115075249267,0.00147988595943,0.460139673609,0.285269354149,0.361040045996,46.0139673609,28.5269354149,36.1040045996,0.878083459679,1.78492862894,0.453422584633
0.268,0.357,3.295,4.326,0.25,0.4,127.5,0.04601697584,2,0.0083630417247,0.00767224163871,5.46912494756,5.21662925569,1.64259151973,546.912494756,521.662925569,164.259151973,0.876565181225,8.73352566618,3.92848024248
0.268,0.357,3.295,4.326,0.25,0.4,142.5,0.01874133399,1,0,0,0,0,0,0,0,0,0,0,0
0.268,0.357,3.295,4.326,0.25,0.4,232.5,0.04173778543,4,0.0246650340018,0.0141276278238,1.26804039535,2.41286676,0,126.804039535,241.286676,0,0.877549926686,3.04520883225,1.08382945278
0.268,0.357,3.295,4.326,0.25,0.4,262.5,0.009480214656,4,0.00743730593573,0.00104236948703,0.452004166481,0.421057043013,0.164373760208,45.2004166481,42.1057043013,16.4373760208,0.864235447156,1.82729067991,0.481527616377
0.268,0.357,3.295,4.326,0.25,0.4,307.5,0.01892161661,4,0.0170814841461,0.000891065175518,0.208394941655,0.144534597136,0.150127285788,20.8394941655,14.4534597136,15.0127285788,0.857764385382,1.39156094556,0.266898280091
0.268,0.357,3.295,4.326,0.25,0.4,337.5,0.03184959367,4,0.0293573958615,0.00149523927466,0.177447108794,0.131766653151,0.118848750674,17.7447108794,13.1766653151,11.8848750674,0.846533692814,1.31058724458,0.232026775881
0.268,0.357,3.295,4.326,0.25,0.4,352.5,0.0373336564,4,0.0328467203297,0.00159149531999,0.248504561299,0.131158365704,0.211073447151,24.8504561299,13.1158365704,21.1073447151,0.844214543543,1.46959610505,0.312690780751
0.268,0.357,3.295,4.326,0.4,0.6,7.5,0.027080267,4,0.0243880733953,0.00108197018365,0.242582637855,0.121574223733,0.209919137556,24.2582637855,12.1574223733,20.9919137556,0.805365593322,1.34941969653,0.272027051603
0.268,0.357,3.295,4.326,0.4,0.6,22.5,0.01986355505,4,0.019482709413,0.00094729984967,0.0943570906237,0.121523388358,0,9.43570906237,12.1523388358,0,0.864131856771,1.09746796437,0.116668053802
0.268,0.357,3.295,4.326,0.4,0.6,37.5,0.01574553617,4,0.0145152854712,0.000890379062946,0.176697192265,0.147716263403,0.0969628964116,17.6697192265,14.7716263403,9.69628964116,0.927603806117,1.33569318484,0.204044689363
0.268,0.357,3.295,4.326,0.4,0.6,52.5,0.01180833185,4,0.0112776138296,0.0008906994073,0.326490591655,0.276812821813,0.17312067502,32.6490591655,27.6812821813,17.312067502,0.44653879935,1.33072532069,0.442093260669
0.268,0.357,3.295,4.326,0.4,0.6,67.5,0.009081103883,4,0.00891098035332,0.00086885084535,0.229759693939,0.304909036106,0,22.9759693939,30.4909036106,0,0.568053082523,1.1551138575,0.293530387487
0.268,0.357,3.295,4.326,0.4,0.6,82.5,0.008636507558,4,0.00780176198344,0.000699863784563,0.269230429749,0.318086430657,0,26.9230429749,31.8086430657,0,0.735459747577,1.45263948632,0.35858986937
0.268,0.357,3.295,4.326,0.4,0.6,105,0.006928526316,4,0.00572869373404,0.000592268069965,0.34752681151,0.310406945717,0.156276718576,34.752681151,31.0406945717,15.6276718576,0.835914567495,1.57091141712,0.367498424814
0.268,0.357,3.295,4.326,0.4,0.6,127.5,0.004842872413,3,0.00362142606891,0.00170457289911,1.4643101951,2.25228772656,0,146.43101951,225.228772656,0,0.905610762885,3.53255943282,1.31347433497
0.268,0.357,3.295,4.326,0.4,0.6,255,0.006092921046,4,0.00608750103315,0.000746766650321,0.503183861681,0.759676070209,0,50.3183861681,75.9676070209,0,0.0495950528889,1.26040448243,0.605404714772
0.268,0.357,3.295,4.326,0.4,0.6,285,0.00816287012,4,0.0077760037989,0.000601456555272,0.238783944275,0.235200705514,0.0412116508912,23.8783944275,23.5200705514,4.12116508912,0.95746738126,1.47261253931,0.257572579026
0.268,0.357,3.295,4.326,0.4,0.6,315,0.0138219797,4,0.0120600038237,0.000765221765275,0.268372511054,0.164877571994,0.211752664547,26.8372511054,16.4877571994,21.1752664547,0.867621650288,1.490870655,0.311624502358
0.268,0.357,3.295,4.326,0.4,0.6,337.5,0.02058953569,4,0.0183163352527,0.00104821137307,0.225939830444,0.206265749811,0.0922130545852,22.5939830444,20.6265749811,9.22130545852,0.902239120001,1.42818969511,0.262975287554
0.268,0.357,3.295,4.326,0.4,0.6,352.5,0.02702488993,4,0.0245988508249,0.00112725572407,0.196762450983,0.145234639432,0.13274924341,19.6762450983,14.5234639432,13.274924341,0.868199813561,1.34405850482,0.237929345629
0.268,0.357,3.295,4.326,0.6,0.8,7.5,0.02249604701,4,0.021318964283,0.00101329321348,0.125393535207,0.117241669942,0.0444739193336,12.5393535207,11.7241669942,4.44739193336,0.918068094217,1.23345102843,0.157691467107
0.268,0.357,3.295,4.326,0.6,0.8,22.5,0.01606098309,4,0.0146757419277,0.000807218725288,0.178851875177,0.139743671511,0.111623024179,17.8851875177,13.9743671511,11.1623024179,0.880718663063,1.33489212311,0.227086730022
0.268,0.357,3.295,4.326,0.6,0.8,45,0.007140179839,4,0.00701552867855,0.000579130912444,0.10918139554,0.195185064771,0,10.918139554,19.5185064771,0,0.83017865365,1.11921546882,0.144518407586
0.268,0.357,3.295,4.326,0.6,0.8,75,0.004258940188,4,0.00432343272257,0.000441097749221,0.109319729182,0.244442936179,0,10.9319729182,24.4442936179,0,0.798570509951,1.06364376112,0.132536625587
0.268,0.357,3.295,4.326,0.6,0.8,105,0.003294899685,4,0.00284499084439,0.000456461005018,0.358793822357,0.386132644939,0,35.8793822357,38.6132644939,0,0.679901482219,1.55099411258,0.435546315182
0.268,0.357,3.295,4.326,0.6,0.8,135,0.003655356121,3,0.00164860584415,0.0010641520716,1.46896022015,2.84116787607,0,146.896022015,284.116787607,0,0.76997100035,3.17731014821,1.20366957393
0.268,0.357,3.295,4.326,0.6,0.8,240,0.003421032145,4,0.00255078424956,0.000694333724832,0.767326164652,0.656520787887,0.397202590666,76.7326164652,65.6520787887,39.7202590666,0.565672596281,2.17423435007,0.804280876893
0.268,0.357,3.295,4.326,0.6,0.8,300,0.006280811304,3,0.0058690405655,0.000495878090735,0.169320095437,0.154111197606,0.07013582174,16.9320095437,15.4111197606,7.013582174,0.918530825581,1.2732990322,0.17738410331
0.268,0.357,3.295,4.326,0.6,0.8,322.5,0.009450452157,4,0.00922212831497,0.000849112838823,0.0735891823003,0.218335955245,0,7.35891823003,21.8335955245,0,0.916062301724,1.12078076958,0.102359233927
0.268,0.357,3.295,4.326,0.6,0.8,337.5,0.01328958508,4,0.0128628407733,0.00076970838971,0.12496895469,0.142524401121,0,12.496895469,14.2524401121,0,0.865963512753,1.15393061312,0.143983550185
0.268,0.357,3.295,4.326,0.6,0.8,352.5,0.02220308096,4,0.0204037003188,0.0010287776848,0.192561565124,0.124783808346,0.146659324754,19.2561565124,12.4783808346,14.6659324754,0.891357059544,1.35426837575,0.231455658102
0.268,0.357,3.295,4.326,0.8,1,7.5,0.02453986309,4,0.0248321324375,0.00132940431237,0.0594573493872,0.128705891498,0,5.94573493872,12.8705891498,0,0.895546450791,1.03520074785,0.0698271485287
0.268,0.357,3.295,4.326,0.8,1,30,0.007416680584,4,0.00748431216639,0.000439570644596,0.150639482879,0.136402167105,0.0639273228838,15.0639482879,13.6402167105,6.39273228838,0.704655184972,1.04201826923,0.168681542129
0.268,0.357,3.295,4.326,0.8,1,75,0.00302383071,4,0.00311776221222,0.000328409337801,0.177879171731,0.329884976025,0,17.7879171731,32.9884976025,0,0.70716769751,1.1697347324,0.231283517445
0.268,0.357,3.295,4.326,0.8,1,127.5,0.002613951215,3,0.00201531687928,0.000788542104658,0.832597520755,0.903278819213,0,83.2597520755,90.3278819213,0,0.787541694964,2.42300679322,0.817732549129
0.268,0.357,3.295,4.326,0.8,1,255,0.002323918391,4,0.00168408260611,0.000389597500716,0.615309559753,0.524696070636,0.321402999026,61.5309559753,52.4696070636,32.1402999026,0.182436001527,1.6615712245,0.739567611487
0.268,0.357,3.295,4.326,0.8,1,285,0.002609573486,4,0.00253855324455,0.000353315832185,0.112817498589,0.305289821486,0,11.2817498589,30.5289821486,0,0.843981005952,1.14625950637,0.15113925021
0.268,0.357,3.295,4.326,0.8,1,315,0.005992146166,4,0.00557792358946,0.000447893771,0.169496016785,0.22071635196,0,16.9496016785,22.071635196,0,0.85628672774,1.2231048704,0.183409071331
0.268,0.357,3.295,4.326,0.8,1,337.5,0.01221186508,4,0.0118986985296,0.000760840706604,0.106805173837,0.169201719234,0,10.6805173837,16.9201719234,0,0.946855432295,1.19694743795,0.125046002829
0.268,0.357,3.295,4.326,0.8,1,352.5,0.02065095153,4,0.0201937783996,0.00127086160424,0.0984159673461,0.151982399877,0,9.84159673461,15.1982399877,0,0.897234151107,1.12795719648,0.115361522688
0.268,0.357,4.326,5.761,0.25,0.4,7.5,0.05473741207,4,0.0475362925601,0.00292989392818,0.688602466372,0.332691304977,0.602901196123,68.8602466372,33.2691304977,60.2901196123,0.899652769217,2.35890733292,0.729627281853
0.268,0.357,4.326,5.761,0.25,0.4,22.5,0.03763204338,4,0.0345519095088,0.00216047559445,0.493117302452,0.265574427236,0.415493559007,49.3117302452,26.5574427236,41.5493559007,0.889186109444,1.9725347979,0.541674344228
0.268,0.357,4.326,5.761,0.25,0.4,45,0.0282611602,4,0.0267625572024,0.00168054942461,0.155802808322,0.218922019681,0,15.5802808322,21.8922019681,0,0.875270672486,1.2452023369,0.184965832209
0.268,0.357,4.326,5.761,0.25,0.4,75,0.02746533187,4,0.0215283059216,0.00364935857994,0.507956380937,1.12613471023,0,50.7956380937,112.613471023,0,0.811903132726,1.83321867284,0.510657770057
0.268,0.357,4.326,5.761,0.25,0.4,105,0.02690170158,4,0.0177791698656,0.00680655448703,2.25844823765,2.1876236581,0.561151648543,225.844823765,218.76236581,56.1151648543,0.482179629578,5.41279858664,2.46530947853
0.268,0.357,4.326,5.761,0.25,0.4,232.5,0.03484673153,2,0.0197764399374,0.0182481515003,0.973830865969,2.46921026036,0,97.3830865969,246.921026036,0,0.887859949796,2.37263167681,0.742385863505
0.268,0.357,4.326,5.761,0.25,0.4,277.5,0.01380101143,4,0.0107498207197,0.00283216676199,0.70596019194,3.27997338981,0,70.596019194,327.997338981,0,0.427157057472,2.27845805698,0.925650499755
0.268,0.357,4.326,5.761,0.25,0.4,315,0.02596334823,4,0.02506745848,0.00224815354465,0.312829384504,0.273037043567,0.152685941229,31.2829384504,27.3037043567,15.2685941229,0.647226945361,1.41955558512,0.386164319878
0.268,0.357,4.326,5.761,0.25,0.4,337.5,0.04463340627,4,0.0378964896654,0.00245725784383,0.667123980918,0.338657339073,0.574774401489,66.7123980918,33.8657339073,57.4774401489,0.837971684195,2.29606246484,0.729045390323
0.268,0.357,4.326,5.761,0.25,0.4,352.5,0.05220306465,4,0.0459027829823,0.00261819292557,0.627952195816,0.352499559604,0.519680691107,62.7952195816,35.2499559604,51.9680691107,0.84722334319,2.23914155357,0.695959105188
0.268,0.357,4.326,5.761,0.4,0.6,7.5,0.05024703047,4,0.0463740474757,0.00225146249367,0.379536595891,0.224208286648,0.306233035152,37.9536595891,22.4208286648,30.6233035152,0.902311093762,1.74442278199,0.421055844117
0.268,0.357,4.326,5.761,0.4,0.6,22.5,0.029035484,4,0.0265515497829,0.00146327859165,0.26559595953,0.254247707164,0.076807012185,26.559595953,25.4247707164,7.6807012185,0.863460351183,1.4599317888,0.298235718809
0.268,0.357,4.326,5.761,0.4,0.6,37.5,0.01922152366,4,0.0185055483471,0.00118289547029,0.10010328753,0.195252874925,0,10.010328753,19.5252874925,0,0.922706168429,1.14865821652,0.112976024044
