,Bin Name,xBmin,xBmax,xBavg,Q2min,Q2max,Q2avg,t_abs_min,t_abs_max,t_abs_avg,phimin,phimax,phiavg,tmin,tcol,P1,P2,maxP1P2,minP1P2,intP1P2,"raw yield, ep->epg, (FD, FD), exp, inbending","raw yield, ep->epg, (CD, FD), exp, inbending","raw yield, ep->epg, (CD, FT), exp, inbending","raw yield, ep->epg, (FD, FD), exp, outbending","raw yield, ep->epg, (CD, FD), exp, outbending","raw yield, ep->epg, (CD, FT), exp, outbending","raw yield, ep->eppi0, (FD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FT), exp, inbending","raw yield, ep->eppi0, (FD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FT), exp, outbending","contamination ratio, inbending","contamination ratio, outbending","signal yield, ep->epg, exp, inbending","signal yield, ep->epg, exp, outbending","signal yield, ep->epg, sim(KM15), inbending","signal yield, ep->epg, sim(KM15), outbending","signal yield, ep->epg, sim(pureBH), inbending","signal yield, ep->epg, sim(pureBH), outbending","signal yield, ep->epg, sim(VGG), inbending","signal yield, ep->epg, sim(VGG), outbending","acceptance, ep->epg, sim(KM15)","acceptance, ep->epg, sim(pureBH)","acceptance, ep->epg, sim(VGG)","acceptance corrected yield, ep->epg, exp","acceptance corrected yield, ep->epg, sim(KM15)","acceptance corrected yield, ep->epg, sim(pureBH)","acceptance corrected yield, ep->epg, sim(VGG)",Frad,Fbin,Frad*Fbin,bin_volume,bin_volume_cube,"cross sections, ep->epg, exp","cross sections, ep->epg, sim(KM15)","cross sections, ep->epg, sim(pureBH)","cross sections, ep->epg, sim(VGG)","cross sections, ep->epg, exp, stat. unc.","cross sections, ep->epg, exp, syst. unc. (up)","cross sections, ep->epg, exp, syst. unc. (down)",valid bin,cross section prefactor,BH2 prefactor,BH2 c0,BH2 c1,BH2 c2,Int prefactor,Int c0 (KM15),Int c1 (KM15),Int c2 (KM15),DVCS2 prefactor,DVCS2 c0 (KM15),DVCS2 c1 (KM15)
1515,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,225,240,232.52553272397304,-0.05785778126587342,1.010643917242585,-0.2685582716900021,0.890041895808062,-0.064009597309168,-0.6853557880075845,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235211207200866,0.0,0.0,3.901627271304773e-07,0.0,3823.7415024306156,153.20718987332856,6028.541191793731,1.0289919120257023,1.0013864443525045,1.0306653601936233,0.0008578642339402499,0.000857864233940253,0.0,0.050187136726988255,0.002355370503124365,0.09242788646403742,0.0,0.0,0.0,0,6.0819341903399616e-05,15.457532950951496,2.6719365554645416,-0.5343837771566381,0.02674493904437756,16.725465476102723,2.416639897271982,2.9366842369517805,0.0,16.725465476102723,76.01272852556099,0.0
1516,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,240,255,247.56533741179734,-0.05785778126587342,1.010643917242585,-0.26942972706938945,0.8909133511874494,-0.0625396215877036,-0.687437625828012,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.001603606323747348,0.0,0.0,0.0,0.0,4.1044102306206906e-07,0.0,0.0,0.0,3907.032274171196,208.4283920524431,6600.187388109421,1.0283838534615488,1.0035399469138375,1.030771382817399,0.0008578642339402499,0.000857864233940253,0.0,0.051411620405051824,0.003204061178727741,0.10011067289701105,0.0,0.0,0.0,0,6.0819341903399616e-05,20.17097983389784,2.6719365554645416,-0.5343837771566381,0.02674493904437756,21.825541494980644,2.416639897271982,2.9366842369517805,0.0,21.825541494980644,76.01272852556099,0.0
1517,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,255,270,262.5576243983072,-0.05785778126587342,1.010643917242585,-0.2703526646295579,0.8918362887476179,-0.06247208218704348,-0.6898654343274224,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.027594302498750743,0.0,0.0,0.0,0.0,6.812532230230026e-06,0.0,0.0,0.0,4050.5206531432464,308.9620694616152,7348.898936669206,1.022613504288893,1.0032137914469588,1.0257875831444216,0.0008578642339402499,0.000857864233940253,0.0,0.05341599305867482,0.00475366355857964,0.10983628759237628,0.0,0.0,0.0,0,6.0819341903399616e-05,28.476066946280774,2.6719365554645416,-0.5343837771566381,0.02674493904437756,30.81186862848587,2.416639897271982,2.9366842369517805,0.0,30.81186862848587,76.01272852556099,0.0
1518,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,270,285,277.6071852259864,-0.05785778126587342,1.010643917242585,-0.2713335689987604,0.8928171931168203,-0.0654052788838151,-0.6889855821761485,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.09158628128561522,0.0,0.002273084684891311,0.0,0.026105784550707504,2.1306692985221784e-05,4.542093842518898e-06,3.19779988785148e-06,0.0,4298.474725718299,500.44863970285826,8163.670481659599,1.0206848341296568,1.0031124878943158,1.0248915975123172,0.0008578642339402499,0.000857864233940253,0.0,0.05686276960142047,0.007685080310352685,0.12063304079347467,0.0,0.0,0.0,0,6.0819341903399616e-05,44.02954414766576,2.6719365554645416,-0.5343837771566381,0.02674493904437756,47.64114835834743,2.416639897271982,2.9366842369517805,0.0,47.64114835834743,76.01272852556099,0.0
1519,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,285,300,292.6514955262662,-0.05785778126587342,1.010643917242585,-0.27236862680388824,0.8938522509219482,-0.06647258526145343,-0.6939992547996404,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.068068940414097,0.0,0.015237636409879171,0.0,0.5807060314041027,1.4346303271267534e-05,1.7089583919674798e-05,6.341691896699708e-05,0.0,4744.70245937321,891.6329666947873,9156.957494360599,1.0128398758293702,1.0046218837207812,1.0180575316926435,0.0008578642339402499,0.000857864233940253,0.0,0.06319205916491585,0.013740096536345,0.1331547688194723,0.0,0.0,0.0,0,6.0819341903399616e-05,75.36408391279943,2.6719365554645416,-0.5343837771566381,0.02674493904437756,81.54596128769984,2.416639897271982,2.9366842369517805,0.0,81.54596128769984,76.01272852556099,0.0
1520,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,300,315,307.7558724429589,-0.05785778126587342,1.010643917242585,-0.27346260822669166,0.8949462323447516,-0.06832003968179101,-0.6969611610807844,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05601896817649385,0.0,0.0,0.0,0.13660114140889454,9.930351534067118e-06,0.0,1.3426213951545326e-05,0.0,5641.186818443926,1782.4830065607375,10174.211576091566,1.0021533315792803,1.003551903485624,1.006585518594066,0.0008578642339402499,0.000857864233940253,0.0,0.07598703422881209,0.027273931253170975,0.1460526610828047,0.0,0.0,0.0,0,6.0819341903399616e-05,144.92655181656963,2.6719365554645416,-0.5343837771566381,0.02674493904437756,156.81441835965418,2.416639897271982,2.9366842369517805,0.0,156.81441835965418,76.01272852556099,0.0
1521,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,315,330,322.9648399469212,-0.05785778126587342,1.010643917242585,-0.2746196132335405,0.8961032373516005,-0.06703697104707104,-0.6951142173512508,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022021673257772716,0.0,0.003992054170856884,0.0,5.614651201273359e-07,3.717359866389773e-07,0.0,7616.533002557166,3922.180108495141,10738.94999230701,0.9881765066066817,1.0015872376675834,0.9903852224072786,0.0008578642339402499,0.000857864233940253,0.0,0.10461926259487747,0.06021773562775463,0.15483253089308824,0.0,0.0,0.0,0,6.0819341903399616e-05,314.50864709145225,2.6719365554645416,-0.5343837771566381,0.02674493904437756,340.30679640505366,2.416639897271982,2.9366842369517805,0.0,340.30679640505366,76.01272852556099,0.0
1522,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,330,345,338.14196716376443,-0.05785778126587342,1.010643917242585,-0.2758296363411089,0.8973132604591688,-0.06745601552178199,-0.700371478930977,-84.08692831928403,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12099.324535524258,9108.589069854304,9855.565660042736,0.9721454428819676,1.0013748008047028,0.9735622923315695,0.0008578642339402499,0.000857864233940253,0.0,0.16955316931228304,0.1397907381702328,0.14817098669833906,0.0,0.0,0.0,0,6.0819341903399616e-05,725.2457454800686,2.6719365554645416,-0.5343837771566381,0.02674493904437756,784.7353595303574,2.416639897271982,2.9366842369517805,0.0,784.7353595303574,76.01272852556099,0.0
1523,79,0.204,0.268,0.23354354117247966,1.2,1.456,1.3169661831324817,0.4,0.6,0.49849326679837846,345,360,352.9156951007817,-0.05785778126587342,1.010643917242585,-0.2770606668453166,0.8985442909633765,-0.06986521616438665,-0.7002037734962935,-84.08692831928403,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.1568695305114297,0.0,0.8444401962329275,0.0,0.36266638305817683,0.0,0.0,0.0,0.0,1.8675204738057024e-05,0.0,0.0,45217.18546475135,19419.673740932107,17699.465784648502,7890.45572366685,0.9594966762183645,1.0321484106258738,0.9915645557351952,0.0008578642339402499,0.000857864233940253,0.6423090192329511,0.26777422468545803,0.2725197213381555,0.12902040827640518,1.1154609126449717,0.9071262136014097,0.9071262136014097,0,6.0819341903399616e-05,1369.6803769805429,2.6719365554645416,-0.5343837771566381,0.02674493904437756,1482.030925062546,2.416639897271982,2.9366842369517805,0.0,1482.030925062546,76.01272852556099,0.0
1524,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,0,15,6.1337862541828905,-0.05714432706781076,1.005082642675356,-0.07772438073653458,0.5377092224140487,-0.0034690957238543616,-0.20062867690334307,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05136028532056503,0.0,0.021977976679805757,0.0,0.0,1.1658533411309259e-06,6.081173200733259e-07,0.0,0.0,44053.813210110486,36141.014166732966,12308.851726053661,0.9615938346238171,0.9385573435131429,0.9000886026888851,0.0008578642339402499,0.0008578642339402534,0.0,0.6675358696090685,0.5477457321719543,0.22181275786984728,0.0,0.0,0.0,0,6.118728171530233e-05,4686.488939010837,1.7010890389061601,-0.3277043860691993,0.03765882448991943,5030.5206794448995,2.7432908348079392,2.609364481685535,0.0,5030.5206794448995,51.571543864961434,0.0
1525,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,15,30,21.208264056198818,-0.05714432706781076,1.005082642675356,-0.07778365660515046,0.5377684982826647,-0.003529498288154949,-0.20154440956210457,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003231738394231843,0.0,0.01947271971282601,0.0,3.629094361003972e-07,2.005329849349605e-06,0.0,13292.91207412313,8905.082295346538,9710.48215291946,0.9779752135068193,0.9390589844084454,0.9171257549938621,0.0008578642339402499,0.0008578642339402534,0.0,0.1973452656421984,0.13524924071340272,0.14853549948639339,0.0,0.0,0.0,0,6.118728171530233e-05,1155.4739671357463,1.7010890389061601,-0.3277043860691993,0.03765882448991943,1240.2964696772467,2.7432908348079392,2.609364481685535,0.0,1240.2964696772467,51.571543864961434,0.0
1526,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,30,45,36.80987537388429,-0.05714432706781076,1.005082642675356,-0.0779138333476355,0.5378986750251497,-0.0035291483513731547,-0.19658243956227714,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0672069602672204,0.0,0.030673776774097106,0.0,0.046805762084155565,1.1518305147628374e-05,1.2326384896482572e-05,5.310069444680804e-06,0.0,5834.795953557312,2488.4649499181305,8814.529183048966,0.9984407960684172,0.9893722915533454,0.9879705685629713,0.0008578642339402499,0.0008578642339402534,0.0,0.08054738306114796,0.03778784973861271,0.1262996524187493,0.0,0.0,0.0,0,6.118728171530233e-05,309.0661918706489,1.7010890389061601,-0.3277043860691993,0.03765882448991943,331.7545159619524,2.7432908348079392,2.609364481685535,0.0,331.7545159619524,51.571543864961434,0.0
1527,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,45,60,52.16695609151192,-0.05714432706781076,1.005082642675356,-0.07811034039153922,0.5380951820690534,-0.0034551406265410766,-0.19834645872082016,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0829573492849227,0.0,0.005092314244124562,0.0,0.1581976516021668,2.1573289292983176e-05,5.686564743525494e-06,1.9931098193427015e-05,0.0,3845.3732371681035,895.4992115270433,7937.227044234727,1.012351228509194,1.0044728644191583,1.0148289627228053,0.0008578642339402499,0.0008578642339402534,0.0,0.05134416551747008,0.013687984355021592,0.11252771080293819,0.0,0.0,0.0,0,6.118728171530233e-05,112.15569115778011,1.7010890389061601,-0.3277043860691993,0.03765882448991943,120.38895877683059,2.7432908348079392,2.609364481685535,0.0,120.38895877683059,51.571543864961434,0.0
1528,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,60,75,67.3290770491606,-0.05714432706781076,1.005082642675356,-0.07837089291959735,0.5383557345971115,-0.0036953737437911416,-0.2005306396800039,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.027409772401079002,0.0,0.031695856735523296,0.0,0.22681589172502734,8.713817774649265e-06,8.028443093874945e-05,3.2794164066324286e-05,0.0,3145.5526280135296,394.79456184605306,6916.34924025828,1.0190595554860964,1.0071472328077749,1.02848499500118,0.0008578642339402499,0.0008578642339402534,0.0,0.041446530348535904,0.006026901964544702,0.09972609598271825,0.0,0.0,0.0,0,6.118728171530233e-05,51.310614554223136,1.7010890389061601,-0.3277043860691993,0.03765882448991943,55.07728940560059,2.7432908348079392,2.609364481685535,0.0,55.07728940560059,51.571543864961434,0.0
1529,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,75,90,82.40541196335025,-0.05714432706781076,1.005082642675356,-0.07869552078898501,0.5386803624664992,-0.003813122785112863,-0.20063398465746426,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.2140496472193,204.14285361693172,6043.464160899592,1.028690581329427,1.00660347514945,1.0359477158292507,0.0008578642339402499,0.0008578642339402534,0.0,0.0372257094202696,0.003123073040834889,0.08867771897945347,0.0,0.0,0.0,0,6.118728171530233e-05,27.816106149911636,1.7010890389061601,-0.3277043860691993,0.03765882448991943,29.858066247415366,2.7432908348079392,2.609364481685535,0.0,29.858066247415366,51.571543864961434,0.0
1530,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,90,105,97.47302103273233,-0.05714432706781076,1.005082642675356,-0.0790852607484716,0.5390701024259857,-0.0039418761042400935,-0.2020436953291765,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.8191595290173,120.00025688820165,5327.635818321367,1.0352821935237972,1.0059654821899247,1.041391494905187,0.0008578642339402499,0.0008578642339402534,0.0,0.03511922818297929,0.0018392115185140512,0.07947349152198481,0.0,0.0,0.0,0,6.118728171530233e-05,17.17632180228579,1.7010890389061601,-0.3277043860691993,0.03765882448991943,18.437223078443107,2.7432908348079392,2.609364481685535,0.0,18.437223078443107,51.571543864961434,0.0
1531,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,105,120,112.44576821880315,-0.05714432706781076,1.005082642675356,-0.0795372047664466,0.5395220464439607,-0.004312061250348424,-0.19952428919072546,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.0892616251454,79.47578582478121,4728.244714459252,1.0381000439695278,1.0057735370424954,1.0437064836679462,0.0008578642339402499,0.0008578642339402534,0.0,0.03396045310123736,0.0012083165247059385,0.07169405481351394,0.0,0.0,0.0,0,6.118728171530233e-05,11.81997793427756,1.7010890389061601,-0.3277043860691993,0.03765882448991943,12.687673907433961,2.7432908348079392,2.609364481685535,0.0,12.687673907433961,51.571543864961434,0.0
1532,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,120,135,127.48960497732317,-0.05714432706781076,1.005082642675356,-0.08005619842493665,0.5400410401024508,-0.0045025572211240894,-0.20207366722584985,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014532584724083898,0.0,0.0,3.4188273308504555e-07,0.0,2563.643937150193,57.65442136445361,4250.7513008762635,1.0405129750134183,1.0056867241940342,1.0460803068570628,0.0008578642339402499,0.0008578642339402534,0.0,0.03327495144573064,0.0008754841917237274,0.06532049890692308,0.0,0.0,0.0,0,6.118728171530233e-05,8.883489533099883,1.7010890389061601,-0.3277043860691993,0.03765882448991943,9.535620030999914,2.7432908348079392,2.609364481685535,0.0,9.535620030999914,51.571543864961434,0.0
1533,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,135,150,142.46436209139665,-0.05714432706781076,1.005082642675356,-0.08063740826728265,0.5406222499447968,-0.0046296504693985815,-0.20005835239525732,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07661841947323414,0.0,0.0021486916608012894,0.0,0.032447401984802275,3.026883262705953e-05,4.685909149202119e-05,8.355948809918535e-06,0.0,2531.264433526231,45.85431753765761,3883.149923834755,1.042247759865325,1.0048463732069235,1.046183161453864,0.0008578642339402499,0.0008578642339402534,0.0,0.032865675853176755,0.0006934312407919796,0.060422215003625865,0.0,0.0,0.0,0,6.118728171530233e-05,7.234281012340285,1.7010890389061601,-0.3277043860691993,0.03765882448991943,7.765344313641882,2.7432908348079392,2.609364481685535,0.0,7.765344313641882,51.571543864961434,0.0
1534,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,150,165,157.4921642896483,-0.05714432706781076,1.005082642675356,-0.0812854582862507,0.5412702999637649,-0.004871651417330221,-0.20232279085097996,-102.80625779346072,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.06355873970012033,0.0,0.00090580296668911,0.0,0.0648199649948099,2.5287478718611962e-05,2.286674861171489e-05,1.780318288705602e-05,0.0,2513.447086100369,39.612232682046326,3640.9200200902214,1.0412457153086936,1.005378939175914,1.0475603633741875,0.0008578642339402499,0.0008578642339402534,0.0,0.03263041079817644,0.0005939004556438523,0.05695798272257259,0.0,0.0,0.0,0,6.118728171530233e-05,6.327507808213773,1.7010890389061601,-0.3277043860691993,0.03765882448991943,6.792005548888984,2.7432908348079392,2.609364481685535,0.0,6.792005548888984,51.571543864961434,0.0
1535,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,165,180,172.4990441376434,-0.05714432706781076,1.005082642675356,-0.08199735296000202,0.5419821946375162,-0.00531366787344212,-0.20316577980947034,-102.80625779346072,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0012235359111648484,0.0,0.00012499642057413178,0.0,0.00600955298818016,4.867263220187273e-07,3.408822595126928e-06,1.7062328082921995e-06,0.0,2513.806744805085,36.66850271199799,3522.117825289759,1.043438828826684,1.0055040078825206,1.0478455469681887,0.0008578642339402499,0.0008578642339402534,0.0,0.032522941622435,0.0005526384305495247,0.055203679191100655,0.0,0.0,0.0,0,6.118728171530233e-05,5.924343750138517,1.7010890389061601,-0.3277043860691993,0.03765882448991943,6.359245510883951,2.7432908348079392,2.609364481685535,0.0,6.359245510883951,51.571543864961434,0.0
1536,80,0.204,0.268,0.23223313478863802,1.2,1.456,1.3105599537504709,0.6,0.8,0.7077222409156702,180,195,187.51683393766123,-0.05714432706781076,1.005082642675356,-0.08277452264441758,0.5427593643219317,-0.005330404211674932,-0.20337750061811194,-102.80625779346072,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.05000107763422255,0.0,0.001431143438544933,0.0,0.03723510626017889,1.992140274441302e-05,3.908192769620619e-05,1.0583954284046395e-05,0.0,2509.9175131251945,36.6190595732528,3518.071342797163,1.0444118166570049,1.004420742915853,1.0483793747860923,0.0008578642339402499,0.0008578642339402534,0.0,0.032522996900017635,0.000550945379313663,0.05522930597947114,0.0,0.0,0.0,0,6.118728171530233e-05,5.924549253665681,1.7010890389061601,-0.3277043860691993,0.03765882448991943,6.359466100275401,2.7432908348079392,2.609364481685535,0.0,6.359466100275401,51.571543864961434,0.0
