row,bin index,group,period,stage,stage label,value,stat,sys,group_reference,all_period_reference,ratio_to_group,ratio_to_all,abs_frac_dev,abs_frac_dev_all,xB index,Q2 index,t_abs index,phi index,xBavg,Q2avg,t_abs_avg,phiavg
0,4,outbending,Sp18 Out,acceptance_corrected_over_lumi,acc.-corr. / L,0.00018710599401845334,2.6467819268027838e-05,0.0,0.00020255886625248704,0.00020255886625248704,0.9237116966542858,0.9237116966542858,0.07628830334571424,0.07628830334571424,,,,,,,,
0,4,outbending,Fa18 Out,cross_section,cross section,2.066688754,0.1270892505,0.0,2.0311585281846773,2.0311585281846773,1.0174925912095483,1.0174925912095483,0.01749259120954827,0.01749259120954827,,,,,,,,
0,4,outbending,Sp18 Out,cross_section,cross section,1.87620489,0.2654059919,0.0,2.0311585281846773,2.0311585281846773,0.9237116965345067,0.9237116965345067,0.07628830346549331,0.07628830346549331,,,,,,,,
0,4,outbending,Fa18 Out,normed_cross_section,normed xsec,2.066688754,0.1270892505,0.0,2.0311585281846773,2.0311585281846773,1.0174925912095483,1.0174925912095483,0.01749259120954827,0.01749259120954827,,,,,,,,
0,4,outbending,Sp18 Out,normed_cross_section,normed xsec,1.87620489,0.2654059919,0.0,2.0311585281846773,2.0311585281846773,0.9237116965345067,0.9237116965345067,0.07628830346549331,0.07628830346549331,,,,,,,,
1,5,inbending,Fa18 Inb,current_eff_epg,curr. eff. epγ,0.822480651502,0.0159180463509,,0.7482705153372906,0.7860518078796058,1.0991755449982663,1.046344074598164,0.09917554499826631,0.04634407459816403,,,,,,,,
1,5,inbending,Sp18 Inb,current_eff_epg,curr. eff. epγ,0.661111625538,0.0121982912296,,0.7482705153372906,0.7860518078796058,0.8835195453879365,0.8410535017041242,0.11648045461206347,0.15894649829587582,,,,,,,,
1,5,inbending,Sp19 Inb,current_eff_epg,curr. eff. epγ,0.822480651502,0.0159180463509,,0.7482705153372906,0.7860518078796058,1.0991755449982663,1.046344074598164,0.09917554499826631,0.04634407459816403,,,,,,,,
1,5,inbending,Fa18 Inb,current_eff_eppi0,curr. eff. epπ0,0.784645036111,0.033926520756,,0.728949749632215,0.5539576424561333,1.076404836556821,1.416435077295886,0.07640483655682107,0.416435077295886,,,,,,,,
1,5,inbending,Sp18 Inb,current_eff_eppi0,curr. eff. epπ0,0.654017370057,0.0278259414712,,0.728949749632215,0.5539576424561333,0.8972050136336264,1.1806270370370244,0.10279498636637363,0.18062703703702443,,,,,,,,
1,5,inbending,Sp19 Inb,current_eff_eppi0,curr. eff. epπ0,0.784645036111,0.033926520756,,0.728949749632215,0.5539576424561333,1.076404836556821,1.416435077295886,0.07640483655682107,0.416435077295886,,,,,,,,
1,5,outbending,Fa18 Out,raw_epg_over_lumi,raw epγ / L,4.745051723154397e-06,3.639288541929308e-07,0.0,4.370395011979394e-06,4.370395011979394e-06,1.0857260522557015,1.0857260522557015,0.08572605225570151,0.08572605225570151,,,,,,,,
1,5,outbending,Sp18 Out,raw_epg_over_lumi,raw epγ / L,3.5694653683089104e-06,5.321044804580532e-07,0.0,4.370395011979394e-06,4.370395011979394e-06,0.816737470760627,0.816737470760627,0.18326252923937303,0.18326252923937303,,,,,,,,
1,5,outbending,Fa18 Out,current_eff_epg,curr. eff. epγ,0.834480680367,0.00899351984041,,0.8282866561942643,0.7860518078796058,1.0074781165752391,1.0616102806480812,0.007478116575239113,0.06161028064808116,,,,,,,,
1,5,outbending,Sp18 Out,current_eff_epg,curr. eff. epγ,0.720307734315,0.0375502422031,,0.8282866561942643,0.7860518078796058,0.8696358065510845,0.9163616533852239,0.13036419344891548,0.0836383466147761,,,,,,,,
1,5,outbending,Fa18 Out,normalized_raw_epg,eff. corr. raw epγ / L,5.6862331684813425e-06,4.4034897931054573e-07,0.0,5.510502895842927e-06,5.510502895842927e-06,1.0318900608456234,1.0318900608456234,0.0318900608456234,0.0318900608456234,,,,,,,,
1,5,outbending,Sp18 Out,normalized_raw_epg,eff. corr. raw epγ / L,4.955472776786634e-06,7.825858265815593e-07,0.0,5.510502895842927e-06,5.510502895842927e-06,0.8992777738171587,0.8992777738171587,0.10072222618284132,0.10072222618284132,,,,,,,,
1,5,outbending,Fa18 Out,raw_eppi0_over_lumi,raw epπ0 / L,3.070327585570492e-07,9.257385986208416e-08,0.0,2.469161459669463e-07,2.469161459669463e-07,1.2434697510552852,1.2434697510552852,0.24346975105528523,0.24346975105528523,,,,,,,,
1,5,outbending,Sp18 Out,raw_eppi0_over_lumi,raw epπ0 / L,1.586429052581738e-07,1.1217747409518969e-07,0.0,2.469161459669463e-07,2.469161459669463e-07,0.6424970900016019,0.6424970900016019,0.35750290999839807,0.35750290999839807,,,,,,,,
1,5,outbending,Fa18 Out,current_eff_eppi0,curr. eff. epπ0,0.772568438306,0.0179097565415,,0.5176212762177556,0.5539576424561333,1.4925360950213182,1.3946344974691416,0.49253609502131823,0.3946344974691416,,,,,,,,
1,5,outbending,Sp18 Out,current_eff_eppi0,curr. eff. epπ0,0.448327439788,0.00933709751483,,0.5176212762177556,0.5539576424561333,0.8661302392048416,0.8093171849750264,0.13386976079515844,0.19068281502497364,,,,,,,,
1,5,outbending,Fa18 Out,normalized_raw_eppi0,eff. corr. raw epπ0 / L,3.9741820055436623e-07,1.2017975045699302e-07,0.0,3.8925505478313086e-07,3.8925505478313086e-07,1.0209712004273994,1.0209712004273994,0.020971200427399417,0.020971200427399417,,,,,,,,
1,5,outbending,Sp18 Out,normalized_raw_eppi0,eff. corr. raw epπ0 / L,3.538549978859682e-07,2.502675268890264e-07,0.0,3.8925505478313086e-07,3.8925505478313086e-07,0.9090569114975645,0.9090569114975645,0.09094308850243549,0.09094308850243549,,,,,,,,
1,5,outbending,Fa18 Out,contamination_ratio,π0 contam.,0.01215501,0.00761146,0.0,0.01215501,0.01215501,1.0,1.0,0.0,0.0,,,,,,,,
1,5,outbending,Fa18 Out,signal_over_lumi,signal / L,5.617116947391622e-06,4.3714435666373537e-07,0.0,5.4597661198007284e-06,5.4597661198007284e-06,1.0288200674054948,1.0288200674054948,0.02882006740549481,0.02882006740549481,,,,,,,,
1,5,outbending,Sp18 Out,signal_over_lumi,signal / L,4.955472776445553e-06,7.825858268290423e-07,0.0,5.4597661198007284e-06,5.4597661198007284e-06,0.9076346253136606,0.9076346253136606,0.09236537468633943,0.09236537468633943,,,,,,,,
1,5,outbending,Fa18 Out,acceptance,acceptance,0.0614168408682,0.00148671668424,0.0,0.05252040855925393,0.05252040855925393,1.1693900057709765,1.1693900057709765,0.16939000577097652,0.16939000577097652,,,,,,,,
1,5,outbending,Sp18 Out,acceptance,acceptance,0.0447642032645,0.0013881772531,0.0,0.05252040855925393,0.05252040855925393,0.8523201645317873,0.8523201645317873,0.14767983546821273,0.14767983546821273,,,,,,,,
1,5,outbending,Fa18 Out,acceptance_corrected_over_lumi,acc.-corr. / L,9.145890390949775e-05,7.454037327788976e-06,0.0,9.432547559286251e-05,9.432547559286251e-05,0.9696097828784055,0.9696097828784055,0.03039021712159451,0.03039021712159451,,,,,,,,
