# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
352.48 2.58 0.304 0.2 5.75 -0.0567 0.0354
7.68 2.58 0.305 0.26 5.75 0.2003 0.0436
22.75 2.58 0.305 0.26 5.75 0.0471 0.0328
37.64 2.58 0.305 0.26 5.75 0.0191 0.0194
52.19 2.58 0.305 0.26 5.75 0.0442 0.017
67.07 2.58 0.305 0.26 5.75 0.0308 0.0157
82.12 2.58 0.305 0.26 5.75 0.0201 0.0132
97.17 2.58 0.305 0.26 5.75 0.0024 0.0088
112.23 2.58 0.305 0.26 5.75 0.0151 0.009
127.29 2.58 0.305 0.26 5.75 0.0049 0.0122
142.35 2.58 0.305 0.26 5.75 0.0008 0.0096
157.4 2.58 0.305 0.26 5.75 0.0014 0.0085
172.47 2.58 0.305 0.26 5.75 -0.0029 0.0086
187.53 2.58 0.305 0.26 5.75 0.0066 0.0082
202.6 2.58 0.305 0.26 5.75 0.0052 0.008
217.65 2.58 0.305 0.26 5.75 -0.0024 0.0081
232.71 2.58 0.305 0.26 5.75 -0.0036 0.01
247.77 2.58 0.305 0.26 5.75 0.0139 0.0107
262.83 2.58 0.305 0.26 5.75 -0.0253 0.0095
277.88 2.58 0.305 0.26 5.75 -0.0186 0.0118
292.93 2.58 0.305 0.26 5.75 -0.0274 0.0163
307.81 2.58 0.305 0.26 5.75 -0.0707 0.0198
322.36 2.58 0.305 0.26 5.75 -0.0165 0.0217
337.25 2.58 0.305 0.26 5.75 -0.0303 0.0284
352.32 2.58 0.305 0.26 5.75 -0.0299 0.0439
23.49 2.58 0.305 0.34 5.75 0.0598 0.0329
37.77 2.58 0.305 0.34 5.75 0.0526 0.0182
52.1 2.58 0.305 0.34 5.75 0.0118 0.012
66.99 2.58 0.305 0.34 5.75 0.0283 0.0102
82.07 2.58 0.305 0.34 5.75 0.0158 0.0097
97.14 2.58 0.305 0.34 5.75 0.0227 0.0076
112.21 2.58 0.305 0.34 5.75 0.0108 0.0068
127.27 2.58 0.305 0.34 5.75 -0.0091 0.0073
142.34 2.58 0.305 0.34 5.75 0.0001 0.007
157.4 2.58 0.305 0.34 5.75 0.0082 0.0073
172.46 2.58 0.305 0.34 5.75 0.0016 0.0068
187.54 2.58 0.305 0.34 5.75 0.0041 0.0059
202.6 2.58 0.305 0.34 5.75 0.0003 0.0054
217.66 2.58 0.305 0.34 5.75 -0.0043 0.0063
232.73 2.58 0.305 0.34 5.75 -0.0136 0.0071
247.79 2.58 0.305 0.34 5.75 0.0032 0.0079
262.86 2.58 0.305 0.34 5.75 -0.0109 0.0068
277.93 2.58 0.305 0.34 5.75 -0.0263 0.0077
293.01 2.58 0.305 0.34 5.75 -0.0332 0.0126
307.9 2.58 0.305 0.34 5.75 -0.0153 0.0145
322.23 2.58 0.305 0.34 5.75 -0.0216 0.0166
336.51 2.58 0.305 0.34 5.75 -0.0785 0.028
38.18 2.58 0.305 0.45 5.75 0.0628 0.0123
51.9 2.58 0.305 0.45 5.75 0.0209 0.0078
66.93 2.58 0.305 0.45 5.75 0.0184 0.0068
82.03 2.58 0.305 0.45 5.75 0.0064 0.0069
97.11 2.58 0.305 0.45 5.75 0.0087 0.005
112.19 2.58 0.305 0.45 5.75 0.0015 0.0039
127.26 2.58 0.305 0.45 5.75 0.0012 0.0046
142.33 2.58 0.305 0.45 5.75 -0.0048 0.005
157.4 2.58 0.305 0.45 5.75 0.0052 0.0047
172.47 2.58 0.305 0.45 5.75 -0.0052 0.0066
187.53 2.58 0.305 0.45 5.75 -0.0125 0.0078
202.6 2.58 0.305 0.45 5.75 -0.011 0.007
217.67 2.58 0.305 0.45 5.75 0.0029 0.0047
232.74 2.58 0.305 0.45 5.75 -0.0039 0.0051
247.81 2.58 0.305 0.45 5.75 -0.0062 0.005
262.89 2.58 0.305 0.45 5.75 0.0006 0.0048
277.97 2.58 0.305 0.45 5.75 -0.0023 0.0057
293.07 2.58 0.305 0.45 5.75 -0.0106 0.0073
308.1 2.58 0.305 0.45 5.75 -0.0304 0.0098
321.82 2.58 0.305 0.45 5.75 -0.0252 0.0121
7.47 2.22 0.333 0.16 5.75 -0.0232 0.0363
22.42 2.22 0.333 0.16 5.75 0.0219 0.0385
37.37 2.22 0.333 0.16 5.75 0.0937 0.0312
52.34 2.22 0.333 0.16 5.75 0.0439 0.0302
307.66 2.22 0.333 0.16 5.75 -0.0068 0.0425
322.63 2.22 0.333 0.16 5.75 -0.0423 0.0402
337.58 2.22 0.333 0.16 5.75 0.0087 0.0245
352.53 2.22 0.333 0.16 5.75 0.0241 0.0288
7.44 2.23 0.335 0.2 5.75 -0.0136 0.0219
22.35 2.23 0.335 0.2 5.75 0.0337 0.0198
37.27 2.23 0.335 0.2 5.75 0.0455 0.0152
52.23 2.23 0.335 0.2 5.75 0.0483 0.0148
67.21 2.23 0.335 0.2 5.75 0.0225 0.0149
82.22 2.23 0.335 0.2 5.75 -0.0187 0.0131
97.23 2.23 0.335 0.2 5.75 -0.034 0.0143
112.26 2.23 0.335 0.2 5.75 0.0222 0.0139
127.3 2.23 0.335 0.2 5.75 -0.0021 0.0196
247.74 2.23 0.335 0.2 5.75 -0.0289 0.0142
262.77 2.23 0.335 0.2 5.75 -0.0008 0.0177
292.79 2.23 0.335 0.2 5.75 -0.0406 0.017
307.77 2.23 0.335 0.2 5.75 -0.0481 0.0181
322.73 2.23 0.335 0.2 5.75 -0.0536 0.0158
337.65 2.23 0.335 0.2 5.75 -0.0111 0.0153
352.56 2.23 0.335 0.2 5.75 0.0016 0.019
7.41 2.23 0.335 0.26 5.75 -0.03 0.0168
22.26 2.23 0.335 0.26 5.75 0.0192 0.0164
37.17 2.23 0.335 0.26 5.75 0.0158 0.0125
52.13 2.23 0.335 0.26 5.75 0.0342 0.0115
67.13 2.23 0.335 0.26 5.75 0.0081 0.0079
82.15 2.23 0.335 0.26 5.75 0.0136 0.0134
112.23 2.23 0.335 0.26 5.75 -0.0337 0.0194
127.28 2.23 0.335 0.26 5.75 0.0018 0.0161
247.77 2.23 0.335 0.26 5.75 -0.0016 0.0205
277.85 2.23 0.335 0.26 5.75 -0.0074 0.0109
292.87 2.23 0.335 0.26 5.75 -0.009 0.0147
307.87 2.23 0.335 0.26 5.75 -0.0319 0.0157
322.83 2.23 0.335 0.26 5.75 -0.0203 0.0125
337.74 2.23 0.335 0.26 5.75 -0.0009 0.0136
352.59 2.23 0.335 0.26 5.75 -0.0006 0.0155
7.35 2.23 0.335 0.34 5.75 0.0037 0.0145
22.13 2.23 0.335 0.34 5.75 0.0399 0.014
37.04 2.23 0.335 0.34 5.75 0.0135 0.0093
52.02 2.23 0.335 0.34 5.75 0.0223 0.008
67.04 2.23 0.335 0.34 5.75 0.0146 0.0076
82.08 2.23 0.335 0.34 5.75 0.0339 0.0088
277.92 2.23 0.335 0.34 5.75 -0.0182 0.0079
292.96 2.23 0.335 0.34 5.75 0.0006 0.0102
307.98 2.23 0.335 0.34 5.75 -0.0141 0.0108
322.96 2.23 0.335 0.34 5.75 0.0005 0.0102
337.87 2.23 0.335 0.34 5.75 -0.0354 0.0116
352.65 2.23 0.335 0.34 5.75 -0.0119 0.0123
7.4 2.23 0.335 0.45 5.75 -0.0081 0.0115
21.94 2.23 0.335 0.45 5.75 0.0252 0.0098
36.86 2.23 0.335 0.45 5.75 0.0136 0.0072
51.89 2.23 0.335 0.45 5.75 0.0081 0.0058
66.95 2.23 0.335 0.45 5.75 0.0064 0.0041
82.02 2.23 0.335 0.45 5.75 0.0018 0.0066
97.1 2.23 0.335 0.45 5.75 0.0012 0.0102
277.98 2.23 0.335 0.45 5.75 -0.0127 0.0051
293.05 2.23 0.335 0.45 5.75 -0.0232 0.0066
308.11 2.23 0.335 0.45 5.75 -0.0052 0.0082
323.14 2.23 0.335 0.45 5.75 -0.0015 0.007
338.06 2.23 0.335 0.45 5.75 -0.0091 0.0074
352.6 2.23 0.335 0.45 5.75 0.0085 0.0095
22.42 2.77 0.333 0.16 5.75 -0.0602 0.0674
37.37 2.77 0.333 0.16 5.75 -0.0264 0.065
337.58 2.77 0.333 0.16 5.75 -0.0609 0.0562
352.53 2.77 0.333 0.16 5.75 -0.067 0.0464
7.5 2.78 0.335 0.2 5.75 -0.016 0.0241
22.42 2.78 0.335 0.2 5.75 -0.0014 0.02
37.29 2.78 0.335 0.2 5.75 0.0249 0.0183
52.22 2.78 0.335 0.2 5.75 -0.0165 0.0156
67.22 2.78 0.335 0.2 5.75 0.003 0.0178
82.23 2.78 0.335 0.2 5.75 0.0271 0.0185
97.25 2.78 0.335 0.2 5.75 0.0087 0.0132
112.29 2.78 0.335 0.2 5.75 0.001 0.0104
127.33 2.78 0.335 0.2 5.75 0.02 0.0127
142.37 2.78 0.335 0.2 5.75 0.0186 0.0186
157.42 2.78 0.335 0.2 5.75 -0.0178 0.0222
172.48 2.78 0.335 0.2 5.75 -0.0075 0.0202
187.52 2.78 0.335 0.2 5.75 0.031 0.0309
202.58 2.78 0.335 0.2 5.75 -0.017 0.0141
217.63 2.78 0.335 0.2 5.75 -0.0174 0.0155
232.67 2.78 0.335 0.2 5.75 -0.0259 0.0181
247.71 2.78 0.335 0.2 5.75 -0.0238 0.0122
262.75 2.78 0.335 0.2 5.75 -0.015 0.0125
277.77 2.78 0.335 0.2 5.75 0.0014 0.018
292.78 2.78 0.335 0.2 5.75 -0.0366 0.0228
307.78 2.78 0.335 0.2 5.75 -0.0616 0.0209
322.71 2.78 0.335 0.2 5.75 -0.0326 0.0171
337.58 2.78 0.335 0.2 5.75 -0.0062 0.0185
352.5 2.78 0.335 0.2 5.75 -0.0044 0.0238
7.6 2.78 0.335 0.26 5.75 0.0018 0.0196
22.58 2.78 0.335 0.26 5.75 0.0079 0.0195
37.36 2.78 0.335 0.26 5.75 0.0182 0.0136
52.11 2.78 0.335 0.26 5.75 0.0104 0.0124
67.13 2.78 0.335 0.26 5.75 0.0381 0.0116
82.16 2.78 0.335 0.26 5.75 0.0276 0.0132
97.2 2.78 0.335 0.26 5.75 -0.0006 0.0117
112.25 2.78 0.335 0.26 5.75 0.0113 0.0076
127.3 2.78 0.335 0.26 5.75 0.0086 0.0062
142.36 2.78 0.335 0.26 5.75 -0.0019 0.0084
157.41 2.78 0.335 0.26 5.75 -0.0076 0.0067
172.47 2.78 0.335 0.26 5.75 0.0097 0.0075
187.53 2.78 0.335 0.26 5.75 0.0088 0.0082
202.59 2.78 0.335 0.26 5.75 -0.0058 0.0064
217.64 2.78 0.335 0.26 5.75 -0.0208 0.0075
232.7 2.78 0.335 0.26 5.75 0.0042 0.0079
247.75 2.78 0.335 0.26 5.75 -0.0148 0.0082
262.8 2.78 0.335 0.26 5.75 -0.0035 0.0094
277.84 2.78 0.335 0.26 5.75 -0.0091 0.0095
292.87 2.78 0.335 0.26 5.75 -0.0212 0.0123
307.89 2.78 0.335 0.26 5.75 -0.0495 0.0147
322.64 2.78 0.335 0.26 5.75 -0.0098 0.0145
337.42 2.78 0.335 0.26 5.75 -0.0365 0.0161
352.4 2.78 0.335 0.26 5.75 0.0041 0.0204
7.72 2.78 0.335 0.34 5.75 -0.0316 0.0263
22.73 2.78 0.335 0.34 5.75 0.0162 0.0185
37.54 2.78 0.335 0.34 5.75 0.0302 0.0114
51.99 2.78 0.335 0.34 5.75 0.0362 0.0101
67.04 2.78 0.335 0.34 5.75 -0.005 0.0091
82.1 2.78 0.335 0.34 5.75 0.019 0.0083
97.16 2.78 0.335 0.34 5.75 0.0052 0.0067
112.22 2.78 0.335 0.34 5.75 0.0132 0.0061
127.28 2.78 0.335 0.34 5.75 0.0033 0.0048
142.35 2.78 0.335 0.34 5.75 0.0047 0.0051
157.41 2.78 0.335 0.34 5.75 0.0091 0.006
172.47 2.78 0.335 0.34 5.75 0.0014 0.0055
187.53 2.78 0.335 0.34 5.75 0.0078 0.0044
202.59 2.78 0.335 0.34 5.75 0.0001 0.0047
217.65 2.78 0.335 0.34 5.75 -0.0065 0.0052
232.72 2.78 0.335 0.34 5.75 -0.0017 0.0059
247.78 2.78 0.335 0.34 5.75 -0.0137 0.0072
262.84 2.78 0.335 0.34 5.75 -0.0039 0.0063
277.9 2.78 0.335 0.34 5.75 -0.0059 0.0075
292.96 2.78 0.335 0.34 5.75 -0.0155 0.0085
308.01 2.78 0.335 0.34 5.75 -0.0289 0.0107
322.46 2.78 0.335 0.34 5.75 -0.0077 0.0121
337.27 2.78 0.335 0.34 5.75 -0.0097 0.0148
352.28 2.78 0.335 0.34 5.75 -0.0121 0.0221
23.43 2.78 0.335 0.45 5.75 -0.0152 0.017
37.7 2.78 0.335 0.45 5.75 0.0082 0.0084
51.87 2.78 0.335 0.45 5.75 0.0149 0.0062
66.97 2.78 0.335 0.45 5.75 0.0101 0.0061
82.05 2.78 0.335 0.45 5.75 0.0175 0.0044
97.13 2.78 0.335 0.45 5.75 0.0053 0.0044
112.2 2.78 0.335 0.45 5.75 0.0036 0.0039
127.27 2.78 0.335 0.45 5.75 0.0056 0.004
142.34 2.78 0.335 0.45 5.75 0.0013 0.0042
157.41 2.78 0.335 0.45 5.75 -0.0021 0.0041
172.48 2.78 0.335 0.45 5.75 -0.0014 0.005
187.52 2.78 0.335 0.45 5.75 -0.0013 0.0062
202.59 2.78 0.335 0.45 5.75 0.0058 0.0035
217.66 2.78 0.335 0.45 5.75 -0.0032 0.0028
232.73 2.78 0.335 0.45 5.75 -0.0099 0.0045
247.8 2.78 0.335 0.45 5.75 -0.0071 0.0048
262.87 2.78 0.335 0.45 5.75 -0.005 0.0037
277.95 2.78 0.335 0.45 5.75 -0.0157 0.004
293.03 2.78 0.335 0.45 5.75 -0.0221 0.0061
308.13 2.78 0.335 0.45 5.75 -0.0159 0.0075
322.3 2.78 0.335 0.45 5.75 -0.0315 0.0089
336.57 2.78 0.335 0.45 5.75 -0.0157 0.0146
7.46 2.35 0.365 0.2 5.75 0.0254 0.0151
22.4 2.35 0.365 0.2 5.75 -0.0165 0.0161
37.35 2.35 0.365 0.2 5.75 -0.0026 0.0125
52.31 2.35 0.365 0.2 5.75 0.012 0.0128
67.29 2.35 0.365 0.2 5.75 0.0191 0.0127
82.29 2.35 0.365 0.2 5.75 0.0074 0.0112
97.3 2.35 0.365 0.2 5.75 0.0547 0.0263
112.32 2.35 0.365 0.2 5.75 0.0271 0.0325
262.7 2.35 0.365 0.2 5.75 -0.0153 0.0271
277.71 2.35 0.365 0.2 5.75 -0.0549 0.0217
292.71 2.35 0.365 0.2 5.75 0.0008 0.0268
307.69 2.35 0.365 0.2 5.75 -0.0186 0.0145
322.65 2.35 0.365 0.2 5.75 -0.0255 0.0158
337.6 2.35 0.365 0.2 5.75 -0.0111 0.0128
352.54 2.35 0.365 0.2 5.75 0.0025 0.015
7.44 2.35 0.365 0.26 5.75 0.0052 0.0119
22.32 2.35 0.365 0.26 5.75 -0.0043 0.0104
37.24 2.35 0.365 0.26 5.75 0.0097 0.0095
52.2 2.35 0.365 0.26 5.75 0.0126 0.0082
67.19 2.35 0.365 0.26 5.75 -0.0023 0.0088
82.2 2.35 0.365 0.26 5.75 0.0087 0.0119
97.22 2.35 0.365 0.26 5.75 0.0225 0.0174
112.26 2.35 0.365 0.26 5.75 0.0339 0.0233
262.78 2.35 0.365 0.26 5.75 -0.0034 0.0148
277.8 2.35 0.365 0.26 5.75 -0.0306 0.0133
292.81 2.35 0.365 0.26 5.75 -0.0179 0.0111
307.8 2.35 0.365 0.26 5.75 -0.0095 0.0101
322.76 2.35 0.365 0.26 5.75 -0.0082 0.0099
337.68 2.35 0.365 0.26 5.75 -0.0083 0.0108
352.56 2.35 0.365 0.26 5.75 -0.015 0.0128
7.39 2.35 0.365 0.34 5.75 0.0298 0.0112
22.22 2.35 0.365 0.34 5.75 0.0096 0.0116
37.12 2.35 0.365 0.34 5.75 0.0138 0.0087
52.09 2.35 0.365 0.34 5.75 0.0183 0.0064
67.09 2.35 0.365 0.34 5.75 0.0146 0.007
82.12 2.35 0.365 0.34 5.75 0.0152 0.0116
97.17 2.35 0.365 0.34 5.75 0.0006 0.0131
277.88 2.35 0.365 0.34 5.75 -0.0147 0.0097
292.91 2.35 0.365 0.34 5.75 -0.0035 0.0074
307.91 2.35 0.365 0.34 5.75 -0.0134 0.0078
322.88 2.35 0.365 0.34 5.75 -0.0071 0.0091
337.78 2.35 0.365 0.34 5.75 -0.0099 0.0081
352.61 2.35 0.365 0.34 5.75 -0.0145 0.0085
7.31 2.35 0.365 0.45 5.75 0.0073 0.0081
22.05 2.35 0.365 0.45 5.75 0.0124 0.0076
36.96 2.35 0.365 0.45 5.75 0.0193 0.0062
51.96 2.35 0.365 0.45 5.75 0.0106 0.0047
67 2.35 0.365 0.45 5.75 0.0061 0.004
277.95 2.35 0.365 0.45 5.75 0.0014 0.0063
293 2.35 0.365 0.45 5.75 -0.0009 0.0045
308.04 2.35 0.365 0.45 5.75 -0.0199 0.0064
323.04 2.35 0.365 0.45 5.75 -0.0246 0.0062
337.95 2.35 0.365 0.45 5.75 -0.0151 0.0066
352.69 2.35 0.365 0.45 5.75 -0.0108 0.007
7.46 2.97 0.364 0.2 5.75 -0.0263 0.0181
22.4 2.97 0.364 0.2 5.75 0.0111 0.0166
37.35 2.97 0.364 0.2 5.75 0.0132 0.0128
52.32 2.97 0.364 0.2 5.75 -0.0201 0.0129
67.31 2.97 0.364 0.2 5.75 -0.0014 0.0145
82.31 2.97 0.364 0.2 5.75 0.012 0.0153
97.32 2.97 0.364 0.2 5.75 0.0111 0.0151
112.34 2.97 0.364 0.2 5.75 -0.0026 0.0184
127.37 2.97 0.364 0.2 5.75 -0.0048 0.0197
247.66 2.97 0.364 0.2 5.75 -0.0119 0.0148
262.68 2.97 0.364 0.2 5.75 -0.0216 0.0168
277.69 2.97 0.364 0.2 5.75 -0.014 0.0165
292.69 2.97 0.364 0.2 5.75 -0.0151 0.0159
307.68 2.97 0.364 0.2 5.75 -0.0064 0.0153
322.65 2.97 0.364 0.2 5.75 -0.011 0.017
337.6 2.97 0.364 0.2 5.75 0.0078 0.0164
352.54 2.97 0.364 0.2 5.75 0.0033 0.0206
7.44 2.97 0.365 0.26 5.75 0.0084 0.0137
22.39 2.97 0.365 0.26 5.75 -0.0257 0.0128
37.23 2.97 0.365 0.26 5.75 0.005 0.0116
52.19 2.97 0.365 0.26 5.75 0.029 0.0093
67.19 2.97 0.365 0.26 5.75 0.0167 0.0116
82.21 2.97 0.365 0.26 5.75 0.0028 0.0086
97.24 2.97 0.365 0.26 5.75 0.0121 0.0079
112.28 2.97 0.365 0.26 5.75 0.0082 0.0067
127.32 2.97 0.365 0.26 5.75 0.0088 0.0065
142.37 2.97 0.365 0.26 5.75 -0.0031 0.0113
157.42 2.97 0.365 0.26 5.75 0.0145 0.0128
172.48 2.97 0.365 0.26 5.75 0.0169 0.0174
202.58 2.97 0.365 0.26 5.75 -0.0133 0.0098
232.68 2.97 0.365 0.26 5.75 -0.0123 0.008
247.72 2.97 0.365 0.26 5.75 -0.015 0.0065
262.76 2.97 0.365 0.26 5.75 -0.0061 0.0062
277.79 2.97 0.365 0.26 5.75 -0.0091 0.0098
292.81 2.97 0.365 0.26 5.75 -0.0349 0.0119
307.81 2.97 0.365 0.26 5.75 -0.0212 0.0133
322.77 2.97 0.365 0.26 5.75 -0.0163 0.0118
337.61 2.97 0.365 0.26 5.75 -0.0064 0.0122
352.56 2.97 0.365 0.26 5.75 0.0161 0.0143
7.48 2.97 0.365 0.34 5.75 -0.0142 0.0142
22.49 2.97 0.365 0.34 5.75 0.0061 0.0118
37.22 2.97 0.365 0.34 5.75 0.0143 0.0084
52.07 2.97 0.365 0.34 5.75 0.0013 0.007
67.1 2.97 0.365 0.34 5.75 0.0029 0.0067
82.14 2.97 0.365 0.34 5.75 0.0053 0.008
97.19 2.97 0.365 0.34 5.75 0.0058 0.0062
112.24 2.97 0.365 0.34 5.75 -0.0028 0.0043
127.3 2.97 0.365 0.34 5.75 0.0107 0.0042
142.35 2.97 0.365 0.34 5.75 -0.0018 0.0038
157.41 2.97 0.365 0.34 5.75 0.0024 0.0046
172.47 2.97 0.365 0.34 5.75 -0.0036 0.0054
187.53 2.97 0.365 0.34 5.75 -0.0021 0.005
202.59 2.97 0.365 0.34 5.75 -0.0049 0.0043
217.65 2.97 0.365 0.34 5.75 -0.0056 0.004
232.7 2.97 0.365 0.34 5.75 -0.0047 0.0045
247.76 2.97 0.365 0.34 5.75 0.0102 0.004
262.81 2.97 0.365 0.34 5.75 -0.0059 0.0049
277.86 2.97 0.365 0.34 5.75 -0.0022 0.0065
292.9 2.97 0.365 0.34 5.75 -0.0048 0.007
307.93 2.97 0.365 0.34 5.75 -0.0121 0.0089
322.78 2.97 0.365 0.34 5.75 -0.0282 0.0089
337.51 2.97 0.365 0.34 5.75 -0.0083 0.0104
352.52 2.97 0.365 0.34 5.75 0.0065 0.0123
7.76 2.97 0.365 0.45 5.75 0.0032 0.0138
22.66 2.97 0.365 0.45 5.75 -0.0025 0.0105
37.33 2.97 0.365 0.45 5.75 0.0144 0.0061
51.94 2.97 0.365 0.45 5.75 0.0133 0.0051
67.01 2.97 0.365 0.45 5.75 0.0026 0.0044
82.08 2.97 0.365 0.45 5.75 0.0064 0.0042
97.15 2.97 0.365 0.45 5.75 0.0043 0.0045
112.22 2.97 0.365 0.45 5.75 -0.0004 0.0029
127.28 2.97 0.365 0.45 5.75 -0.0011 0.0035
157.42 2.97 0.365 0.45 5.75 0.0104 0.0046
172.49 2.97 0.365 0.45 5.75 -0.0032 0.0033
187.51 2.97 0.365 0.45 5.75 -0.0034 0.0032
202.58 2.97 0.365 0.45 5.75 -0.0012 0.0031
232.72 2.97 0.365 0.45 5.75 0.0015 0.0035
247.78 2.97 0.365 0.45 5.75 0.0045 0.0032
262.85 2.97 0.365 0.45 5.75 0.0016 0.0033
277.92 2.97 0.365 0.45 5.75 -0.0076 0.0035
292.99 2.97 0.365 0.45 5.75 -0.0023 0.0043
308.06 2.97 0.365 0.45 5.75 -0.0343 0.0063
322.67 2.97 0.365 0.45 5.75 -0.0111 0.0065
337.34 2.97 0.365 0.45 5.75 -0.0242 0.009
352.24 2.97 0.365 0.45 5.75 -0.006 0.0137
22.44 2.44 0.393 0.21 5.75 0.0218 0.0221
37.41 2.44 0.393 0.21 5.75 -0.0019 0.0225
52.39 2.44 0.393 0.21 5.75 -0.0008 0.0273
307.61 2.44 0.393 0.21 5.75 0.0054 0.017
322.59 2.44 0.393 0.21 5.75 -0.0448 0.0212
337.56 2.44 0.393 0.21 5.75 -0.007 0.0182
352.52 2.44 0.393 0.21 5.75 -0.0159 0.0265
7.46 2.48 0.4 0.26 5.75 -0.0219 0.0095
22.38 2.48 0.4 0.26 5.75 0.0174 0.0097
37.32 2.48 0.4 0.26 5.75 0.018 0.0094
52.29 2.48 0.4 0.26 5.75 0.0029 0.0086
67.27 2.48 0.4 0.26 5.75 0.0044 0.0093
262.71 2.48 0.4 0.26 5.75 -0.0121 0.0128
277.73 2.48 0.4 0.26 5.75 0.0033 0.0117
292.73 2.48 0.4 0.26 5.75 -0.0257 0.011
307.71 2.48 0.4 0.26 5.75 -0.007 0.0087
322.68 2.48 0.4 0.26 5.75 -0.0224 0.0078
337.62 2.48 0.4 0.26 5.75 -0.0001 0.008
352.54 2.48 0.4 0.26 5.75 0.0018 0.0073
7.42 2.48 0.399 0.34 5.75 0.0069 0.0067
22.29 2.48 0.399 0.34 5.75 -0.0005 0.0076
37.21 2.48 0.399 0.34 5.75 0.0085 0.006
52.17 2.48 0.399 0.34 5.75 0.0089 0.0057
67.16 2.48 0.399 0.34 5.75 0.0046 0.0054
82.18 2.48 0.399 0.34 5.75 -0.0112 0.0102
292.84 2.48 0.399 0.34 5.75 0.0091 0.0088
307.83 2.48 0.399 0.34 5.75 -0.0112 0.0064
322.79 2.48 0.399 0.34 5.75 -0.022 0.0065
337.71 2.48 0.399 0.34 5.75 -0.0105 0.0063
352.58 2.48 0.399 0.34 5.75 0.0052 0.0065
7.37 2.48 0.399 0.45 5.75 0.0024 0.005
22.16 2.48 0.399 0.45 5.75 0.0052 0.0049
37.06 2.48 0.399 0.45 5.75 0.0108 0.0037
52.04 2.48 0.399 0.45 5.75 0.0047 0.0033
67.06 2.48 0.399 0.45 5.75 0.0035 0.004
292.94 2.48 0.399 0.45 5.75 0.0061 0.005
307.96 2.48 0.399 0.45 5.75 -0.0051 0.004
322.94 2.48 0.399 0.45 5.75 -0.0044 0.0037
337.84 2.48 0.399 0.45 5.75 -0.0041 0.0041
352.63 2.48 0.399 0.45 5.75 -0.0093 0.0042
7.48 3.12 0.391 0.21 5.75 0.0219 0.0178
22.45 3.12 0.391 0.21 5.75 -0.0193 0.0258
37.42 3.12 0.391 0.21 5.75 -0.0292 0.0202
52.4 3.12 0.391 0.21 5.75 -0.0121 0.0161
67.39 3.12 0.391 0.21 5.75 0.0661 0.0292
82.39 3.12 0.391 0.21 5.75 0.0436 0.0344
292.61 3.12 0.391 0.21 5.75 -0.0479 0.0299
307.6 3.12 0.391 0.21 5.75 0.0441 0.0257
322.58 3.12 0.391 0.21 5.75 -0.0316 0.0195
337.55 3.12 0.391 0.21 5.75 0.01 0.0193
352.52 3.12 0.391 0.21 5.75 -0.0104 0.0236
7.46 3.18 0.399 0.26 5.75 0.0021 0.0077
22.38 3.18 0.399 0.26 5.75 0.0155 0.0086
37.33 3.18 0.399 0.26 5.75 0.0014 0.0081
52.3 3.18 0.399 0.26 5.75 -0.0001 0.0065
67.29 3.18 0.399 0.26 5.75 0.0125 0.0062
82.29 3.18 0.399 0.26 5.75 -0.0032 0.0067
97.31 3.18 0.399 0.26 5.75 0.0065 0.0079
232.63 3.18 0.399 0.26 5.75 -0.0031 0.0145
247.66 3.18 0.399 0.26 5.75 0.0006 0.0083
262.69 3.18 0.399 0.26 5.75 -0.0087 0.0059
277.71 3.18 0.399 0.26 5.75 0.0021 0.0066
292.71 3.18 0.399 0.26 5.75 -0.0146 0.0064
307.7 3.18 0.399 0.26 5.75 -0.0218 0.0079
322.67 3.18 0.399 0.26 5.75 -0.0093 0.0074
337.62 3.18 0.399 0.26 5.75 -0.0104 0.0077
352.54 3.18 0.399 0.26 5.75 -0.0036 0.0084
7.46 3.18 0.4 0.34 5.75 -0.0066 0.0069
22.33 3.18 0.4 0.34 5.75 0.0071 0.0072
37.19 3.18 0.4 0.34 5.75 0.0045 0.0059
52.17 3.18 0.4 0.34 5.75 0.0119 0.0053
67.17 3.18 0.4 0.34 5.75 0.0107 0.0054
82.2 3.18 0.4 0.34 5.75 0.0047 0.0041
97.23 3.18 0.4 0.34 5.75 0.0043 0.0044
112.27 3.18 0.4 0.34 5.75 -0.0012 0.003
127.32 3.18 0.4 0.34 5.75 -0.002 0.0038
157.43 3.18 0.4 0.34 5.75 -0.0124 0.0104
202.57 3.18 0.4 0.34 5.75 -0.001 0.0088
217.63 3.18 0.4 0.34 5.75 0.0008 0.0056
232.68 3.18 0.4 0.34 5.75 -0.0039 0.0048
247.73 3.18 0.4 0.34 5.75 -0.0014 0.0033
262.77 3.18 0.4 0.34 5.75 -0.0145 0.0036
277.8 3.18 0.4 0.34 5.75 -0.0029 0.0043
292.83 3.18 0.4 0.34 5.75 -0.0053 0.0057
307.83 3.18 0.4 0.34 5.75 -0.0221 0.0069
322.81 3.18 0.4 0.34 5.75 -0.0024 0.006
337.67 3.18 0.4 0.34 5.75 -0.0136 0.0061
352.54 3.18 0.4 0.34 5.75 0.003 0.0068
7.52 3.18 0.4 0.45 5.75 0.0033 0.0064
22.49 3.18 0.4 0.45 5.75 0.0019 0.0057
37.08 3.18 0.4 0.45 5.75 0.0034 0.0044
52.03 3.18 0.4 0.45 5.75 0.0037 0.0035
