# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
187.50113 2.09828 0.13270 -0.47424 10.60410 0.05049 0.00902
218.59386 2.09828 0.13270 -0.47424 10.60410 0.03712 0.00828
247.72509 2.09828 0.13270 -0.47424 10.60410 0.04373 0.00810
262.81358 2.09828 0.13270 -0.47424 10.60410 0.05971 0.00760
277.92195 2.09828 0.13270 -0.47424 10.60410 0.09322 0.01093
293.01971 2.09828 0.13270 -0.47424 10.60410 0.11669 0.01771
308.16327 2.09828 0.13270 -0.47424 10.60410 0.23608 0.01657
323.50281 2.09828 0.13270 -0.47424 10.60410 0.47384 0.02262
21.01431 2.09582 0.14529 -0.67041 10.60410 0.41590 0.04186
36.51554 2.09582 0.14529 -0.67041 10.60410 0.17005 0.01085
57.48079 2.09582 0.14529 -0.67041 10.60410 0.06517 0.00731
126.06737 2.09582 0.14529 -0.67041 10.60410 0.01614 0.00276
157.45651 2.09582 0.14529 -0.67041 10.60410 0.00850 0.00218
187.66917 2.09582 0.14529 -0.67041 10.60410 0.01485 0.00250
240.74613 2.09582 0.14529 -0.67041 10.60410 0.01309 0.00335
262.80097 2.09582 0.14529 -0.67041 10.60410 0.01623 0.00346
277.94163 2.09582 0.14529 -0.67041 10.60410 0.03433 0.00541
293.00518 2.09582 0.14529 -0.67041 10.60410 0.04991 0.01067
308.22467 2.09582 0.14529 -0.67041 10.60410 0.06429 0.00953
323.46911 2.09582 0.14529 -0.67041 10.60410 0.15030 0.01028
338.97015 2.09582 0.14529 -0.67041 10.60410 0.50006 0.04674
7.37644 1.32334 0.17667 -0.19685 10.60410 0.61599 0.20870
55.58368 1.32334 0.17667 -0.19685 10.60410 0.53333 0.16341
104.47302 1.32334 0.17667 -0.19685 10.60410 0.26717 0.07230
142.06976 1.32334 0.17667 -0.19685 10.60410 0.16003 0.05954
126.87436 1.32183 0.17665 -0.32163 10.60410 0.14156 0.03664
187.68565 1.32183 0.17665 -0.32163 10.60410 0.09407 0.03151
333.59820 1.31877 0.17612 -0.50144 10.60410 0.29991 0.09024
58.26901 1.30290 0.17199 -0.72702 10.60410 0.08003 0.03952
279.24870 1.30290 0.17199 -0.72702 10.60410 0.05947 0.02415
318.07395 1.30290 0.17199 -0.72702 10.60410 0.20634 0.07647
7.41934 1.68172 0.17560 -0.12918 10.60410 0.60460 0.08056
22.30422 1.68172 0.17560 -0.12918 10.60410 0.55800 0.07099
37.27529 1.68172 0.17560 -0.12918 10.60410 0.43170 0.06947
52.24536 1.68172 0.17560 -0.12918 10.60410 0.44585 0.10731
67.24709 1.68172 0.17560 -0.12918 10.60410 0.31934 0.09033
89.08761 1.68172 0.17560 -0.12918 10.60410 0.10554 0.02457
345.52175 1.68172 0.17560 -0.12918 10.60410 0.62560 0.12467
7.39084 1.67977 0.17579 -0.19630 10.60410 0.55734 0.05429
22.20807 1.67977 0.17579 -0.19630 10.60410 0.50712 0.04499
37.16468 1.67977 0.17579 -0.19630 10.60410 0.45748 0.06152
52.18314 1.67977 0.17579 -0.19630 10.60410 0.36045 0.07210
67.22116 1.67977 0.17579 -0.19630 10.60410 0.26184 0.05677
82.27333 1.67977 0.17579 -0.19630 10.60410 0.18961 0.02879
97.30347 1.67977 0.17579 -0.19630 10.60410 0.15218 0.01853
112.32460 1.67977 0.17579 -0.19630 10.60410 0.11218 0.01482
127.43192 1.67977 0.17579 -0.19630 10.60410 0.12213 0.01824
142.42394 1.67977 0.17579 -0.19630 10.60410 0.11909 0.01638
157.46323 1.67977 0.17579 -0.19630 10.60410 0.08734 0.01632
172.44771 1.67977 0.17579 -0.19630 10.60410 0.09705 0.02318
187.53020 1.67977 0.17579 -0.19630 10.60410 0.09225 0.02188
202.52427 1.67977 0.17579 -0.19630 10.60410 0.11279 0.02140
233.54845 1.67977 0.17579 -0.19630 10.60410 0.11906 0.02017
331.29185 1.67977 0.17579 -0.19630 10.60410 0.40188 0.10953
352.60766 1.67977 0.17579 -0.19630 10.60410 0.55444 0.07949
7.27364 1.67688 0.17576 -0.32046 10.60410 0.37154 0.03310
27.88297 1.67688 0.17576 -0.32046 10.60410 0.28201 0.03249
89.12086 1.67688 0.17576 -0.32046 10.60410 0.06972 0.01562
112.38458 1.67688 0.17576 -0.32046 10.60410 0.04287 0.00771
127.40198 1.67688 0.17576 -0.32046 10.60410 0.06790 0.01011
142.44335 1.67688 0.17576 -0.32046 10.60410 0.06569 0.00913
157.46660 1.67688 0.17576 -0.32046 10.60410 0.04707 0.00752
172.48451 1.67688 0.17576 -0.32046 10.60410 0.06974 0.01098
187.47767 1.67688 0.17576 -0.32046 10.60410 0.05728 0.01055
202.52877 1.67688 0.17576 -0.32046 10.60410 0.06041 0.00996
225.29796 1.67688 0.17576 -0.32046 10.60410 0.02719 0.00728
295.78965 1.67688 0.17576 -0.32046 10.60410 0.13617 0.04013
332.07449 1.67688 0.17576 -0.32046 10.60410 0.25397 0.02718
352.72998 1.67688 0.17576 -0.32046 10.60410 0.43849 0.03725
6.87056 1.67320 0.17526 -0.49852 10.60410 0.48412 0.03972
26.61775 1.67320 0.17526 -0.49852 10.60410 0.21353 0.01976
104.36363 1.67320 0.17526 -0.49852 10.60410 0.02705 0.00811
127.39518 1.67320 0.17526 -0.49852 10.60410 0.03595 0.00701
142.43358 1.67320 0.17526 -0.49852 10.60410 0.02792 0.00623
157.48271 1.67320 0.17526 -0.49852 10.60410 0.03682 0.00718
172.52050 1.67320 0.17526 -0.49852 10.60410 0.02405 0.00616
187.48037 1.67320 0.17526 -0.49852 10.60410 0.02270 0.00716
210.13561 1.67320 0.17526 -0.49852 10.60410 0.02559 0.00537
270.88496 1.67320 0.17526 -0.49852 10.60410 0.05016 0.00794
292.89683 1.67320 0.17526 -0.49852 10.60410 0.05895 0.01045
308.02248 1.67320 0.17526 -0.49852 10.60410 0.07415 0.01375
323.22053 1.67320 0.17526 -0.49852 10.60410 0.11261 0.02203
338.41698 1.67320 0.17526 -0.49852 10.60410 0.29179 0.02418
353.15443 1.67320 0.17526 -0.49852 10.60410 0.54822 0.03704
5.28643 1.66839 0.17261 -0.71276 10.60410 1.24093 0.19344
21.05267 1.66839 0.17261 -0.71276 10.60410 0.28547 0.03676
36.54882 1.66839 0.17261 -0.71276 10.60410 0.07488 0.01964
51.87994 1.66839 0.17261 -0.71276 10.60410 0.03592 0.00986
73.72542 1.66839 0.17261 -0.71276 10.60410 0.02453 0.00813
164.96080 1.66839 0.17261 -0.71276 10.60410 0.01028 0.00422
202.69090 1.66839 0.17261 -0.71276 10.60410 0.00987 0.00418
255.47831 1.66839 0.17261 -0.71276 10.60410 0.02863 0.00618
277.73751 1.66839 0.17261 -0.71276 10.60410 0.03069 0.00591
292.87368 1.66839 0.17261 -0.71276 10.60410 0.03092 0.00606
308.10592 1.66839 0.17261 -0.71276 10.60410 0.04311 0.00906
323.49106 1.66839 0.17261 -0.71276 10.60410 0.07148 0.01409
338.95427 1.66839 0.17261 -0.71276 10.60410 0.24587 0.02431
354.66763 1.66839 0.17261 -0.71276 10.60410 1.63060 0.21564
41.56648 1.65532 0.17154 -0.90693 10.60410 0.02909 0.00606
80.32703 1.65532 0.17154 -0.90693 10.60410 0.00954 0.00387
126.99118 1.65532 0.17154 -0.90693 10.60410 0.01223 0.00541
292.88310 1.65532 0.17154 -0.90693 10.60410 0.01778 0.00564
318.43573 1.65532 0.17154 -0.90693 10.60410 0.04187 0.01125
7.41755 2.22659 0.17412 -0.12911 10.60410 0.73888 0.06209
22.29907 2.22659 0.17412 -0.12911 10.60410 0.67033 0.05854
37.23785 2.22659 0.17412 -0.12911 10.60410 0.42164 0.04837
52.20752 2.22659 0.17412 -0.12911 10.60410 0.37695 0.06416
67.20318 2.22659 0.17412 -0.12911 10.60410 0.33032 0.05775
82.22927 2.22659 0.17412 -0.12911 10.60410 0.20548 0.03734
301.20125 2.22659 0.17412 -0.12911 10.60410 0.46578 0.09728
322.74287 2.22659 0.17412 -0.12911 10.60410 0.44966 0.05761
337.68440 2.22659 0.17412 -0.12911 10.60410 0.54404 0.06261
352.56977 2.22659 0.17412 -0.12911 10.60410 0.66917 0.06492
7.36420 2.22640 0.17411 -0.19597 10.60410 0.68355 0.03237
22.19678 2.22640 0.17411 -0.19597 10.60410 0.61607 0.02744
37.10533 2.22640 0.17411 -0.19597 10.60410 0.42375 0.02470
52.11735 2.22640 0.17411 -0.19597 10.60410 0.27303 0.02722
67.13681 2.22640 0.17411 -0.19597 10.60410 0.33236 0.03709
82.23126 2.22640 0.17411 -0.19597 10.60410 0.19374 0.01825
97.22954 2.22640 0.17411 -0.19597 10.60410 0.15139 0.01233
112.29606 2.22640 0.17411 -0.19597 10.60410 0.14040 0.01200
127.38070 2.22640 0.17411 -0.19597 10.60410 0.12506 0.01000
142.37550 2.22640 0.17411 -0.19597 10.60410 0.10005 0.00765
157.41298 2.22640 0.17411 -0.19597 10.60410 0.09033 0.00748
172.45523 2.22640 0.17411 -0.19597 10.60410 0.09131 0.01034
187.50501 2.22640 0.17411 -0.19597 10.60410 0.10393 0.01235
202.54291 2.22640 0.17411 -0.19597 10.60410 0.09294 0.01138
217.59321 2.22640 0.17411 -0.19597 10.60410 0.09824 0.01462
240.70679 2.22640 0.17411 -0.19597 10.60410 0.08154 0.02034
286.32363 2.22640 0.17411 -0.19597 10.60410 0.22280 0.06136
307.84364 2.22640 0.17411 -0.19597 10.60410 0.31131 0.03477
322.91509 2.22640 0.17411 -0.19597 10.60410 0.46384 0.02948
337.79312 2.22640 0.17411 -0.19597 10.60410 0.60426 0.02966
352.60429 2.22640 0.17411 -0.19597 10.60410 0.67994 0.03298
7.21742 2.22829 0.17370 -0.32016 10.60410 0.57736 0.02655
21.94475 2.22829 0.17370 -0.32016 10.60410 0.44737 0.01869
36.93557 2.22829 0.17370 -0.32016 10.60410 0.27399 0.01470
51.98915 2.22829 0.17370 -0.32016 10.60410 0.13970 0.01566
67.08158 2.22829 0.17370 -0.32016 10.60410 0.12578 0.03797
82.15495 2.22829 0.17370 -0.32016 10.60410 0.06493 0.01370
97.24073 2.22829 0.17370 -0.32016 10.60410 0.06782 0.00771
112.30960 2.22829 0.17370 -0.32016 10.60410 0.06105 0.00592
127.34321 2.22829 0.17370 -0.32016 10.60410 0.04935 0.00454
142.40513 2.22829 0.17370 -0.32016 10.60410 0.04964 0.00361
157.44756 2.22829 0.17370 -0.32016 10.60410 0.03935 0.00314
172.45707 2.22829 0.17370 -0.32016 10.60410 0.04009 0.00378
187.52948 2.22829 0.17370 -0.32016 10.60410 0.04959 0.00541
202.53985 2.22829 0.17370 -0.32016 10.60410 0.04769 0.00532
217.59578 2.22829 0.17370 -0.32016 10.60410 0.04265 0.00604
240.67747 2.22829 0.17370 -0.32016 10.60410 0.04458 0.00996
262.72077 2.22829 0.17370 -0.32016 10.60410 0.05892 0.01220
277.81807 2.22829 0.17370 -0.32016 10.60410 0.06503 0.01141
292.89800 2.22829 0.17370 -0.32016 10.60410 0.10095 0.01826
308.00764 2.22829 0.17370 -0.32016 10.60410 0.15390 0.01710
323.06484 2.22829 0.17370 -0.32016 10.60410 0.26170 0.01349
338.05858 2.22829 0.17370 -0.32016 10.60410 0.44072 0.01697
352.82087 2.22829 0.17370 -0.32016 10.60410 0.59732 0.02492
21.47722 2.25984 0.17066 -0.50620 10.60410 0.38354 0.01846
36.69732 2.25984 0.17066 -0.50620 10.60410 0.16895 0.00940
57.76640 2.25984 0.17066 -0.50620 10.60410 0.08301 0.01266
104.11742 2.25984 0.17066 -0.50620 10.60410 0.02700 0.00352
127.37260 2.25984 0.17066 -0.50620 10.60410 0.01959 0.00289
142.38908 2.25984 0.17066 -0.50620 10.60410 0.02690 0.00255
157.47518 2.25984 0.17066 -0.50620 10.60410 0.01695 0.00186
172.48485 2.25984 0.17066 -0.50620 10.60410 0.02073 0.00233
187.50217 2.25984 0.17066 -0.50620 10.60410 0.01263 0.00240
202.53836 2.25984 0.17066 -0.50620 10.60410 0.01883 0.00314
225.40150 2.25984 0.17066 -0.50620 10.60410 0.02054 0.00384
247.66930 2.25984 0.17066 -0.50620 10.60410 0.02114 0.00472
262.73328 2.25984 0.17066 -0.50620 10.60410 0.02388 0.00369
277.83006 2.25984 0.17066 -0.50620 10.60410 0.04311 0.00444
292.94650 2.25984 0.17066 -0.50620 10.60410 0.05993 0.00632
308.09231 2.25984 0.17066 -0.50620 10.60410 0.08730 0.00895
323.27549 2.25984 0.17066 -0.50620 10.60410 0.15967 0.00968
338.55740 2.25984 0.17066 -0.50620 10.60410 0.36879 0.01550
36.52702 2.28964 0.16524 -0.73444 10.60410 0.09377 0.00746
51.83939 2.28964 0.16524 -0.73444 10.60410 0.04107 0.00752
73.33094 2.28964 0.16524 -0.73444 10.60410 0.02187 0.00503
119.44702 2.28964 0.16524 -0.73444 10.60410 0.00809 0.00180
142.42599 2.28964 0.16524 -0.73444 10.60410 0.00716 0.00168
157.46171 2.28964 0.16524 -0.73444 10.60410 0.01076 0.00183
172.49868 2.28964 0.16524 -0.73444 10.60410 0.01233 0.00221
233.54882 2.28964 0.16524 -0.73444 10.60410 0.01030 0.00210
262.72215 2.28964 0.16524 -0.73444 10.60410 0.01728 0.00263
277.80978 2.28964 0.16524 -0.73444 10.60410 0.02182 0.00274
292.95976 2.28964 0.16524 -0.73444 10.60410 0.02709 0.00336
308.18835 2.28964 0.16524 -0.73444 10.60410 0.04383 0.00594
323.43906 2.28964 0.16524 -0.73444 10.60410 0.08490 0.00673
36.46870 2.19400 0.17502 -0.89838 10.60410 0.04989 0.00559
51.78851 2.19400 0.17502 -0.89838 10.60410 0.02952 0.00499
67.06386 2.19400 0.17502 -0.89838 10.60410 0.01449 0.00321
95.47804 2.19400 0.17502 -0.89838 10.60410 0.01337 0.00347
141.93219 2.19400 0.17502 -0.89838 10.60410 0.00557 0.00123
187.60691 2.19400 0.17502 -0.89838 10.60410 0.00475 0.00142
233.39867 2.19400 0.17502 -0.89838 10.60410 0.00497 0.00169
262.72924 2.19400 0.17502 -0.89838 10.60410 0.00599 0.00177
277.80733 2.19400 0.17502 -0.89838 10.60410 0.01501 0.00243
292.99279 2.19400 0.17502 -0.89838 10.60410 0.01250 0.00241
308.19067 2.19400 0.17502 -0.89838 10.60410 0.02293 0.00526
323.52771 2.19400 0.17502 -0.89838 10.60410 0.03943 0.00505
7.31653 2.80485 0.18032 -0.19626 10.60410 1.04480 0.04130
22.08902 2.80485 0.18032 -0.19626 10.60410 0.81691 0.03125
37.05265 2.80485 0.18032 -0.19626 10.60410 0.53953 0.02488
52.06350 2.80485 0.18032 -0.19626 10.60410 0.41651 0.02765
67.12817 2.80485 0.18032 -0.19626 10.60410 0.31932 0.03724
82.17884 2.80485 0.18032 -0.19626 10.60410 0.19341 0.02518
97.22813 2.80485 0.18032 -0.19626 10.60410 0.14020 0.01614
112.24539 2.80485 0.18032 -0.19626 10.60410 0.11339 0.01334
127.32906 2.80485 0.18032 -0.19626 10.60410 0.09372 0.00955
142.37259 2.80485 0.18032 -0.19626 10.60410 0.08644 0.00862
157.42735 2.80485 0.18032 -0.19626 10.60410 0.09045 0.00983
172.46033 2.80485 0.18032 -0.19626 10.60410 0.07160 0.01146
187.51293 2.80485 0.18032 -0.19626 10.60410 0.09066 0.01673
202.55841 2.80485 0.18032 -0.19626 10.60410 0.10669 0.01951
253.25973 2.80485 0.18032 -0.19626 10.60410 0.06972 0.01613
292.84381 2.80485 0.18032 -0.19626 10.60410 0.32657 0.04914
307.92736 2.80485 0.18032 -0.19626 10.60410 0.43407 0.02669
322.91958 2.80485 0.18032 -0.19626 10.60410 0.57238 0.02501
337.91782 2.80485 0.18032 -0.19626 10.60410 0.75746 0.03047
352.66232 2.80485 0.18032 -0.19626 10.60410 0.99439 0.04104
6.93017 2.80293 0.17920 -0.32209 10.60410 0.98000 0.05048
21.72377 2.80293 0.17920 -0.32209 10.60410 0.61546 0.02382
36.79957 2.80293 0.17920 -0.32209 10.60410 0.34927 0.01380
51.95264 2.80293 0.17920 -0.32209 10.60410 0.22308 0.01386
67.03589 2.80293 0.17920 -0.32209 10.60410 0.16753 0.02956
82.15937 2.80293 0.17920 -0.32209 10.60410 0.06964 0.01474
97.20189 2.80293 0.17920 -0.32209 10.60410 0.06234 0.00806
112.32426 2.80293 0.17920 -0.32209 10.60410 0.05473 0.00628
127.35428 2.80293 0.17920 -0.32209 10.60410 0.04143 0.00420
142.38302 2.80293 0.17920 -0.32209 10.60410 0.03959 0.00348
157.43606 2.80293 0.17920 -0.32209 10.60410 0.03991 0.00353
172.48788 2.80293 0.17920 -0.32209 10.60410 0.03676 0.00415
187.52198 2.80293 0.17920 -0.32209 10.60410 0.03035 0.00503
202.54014 2.80293 0.17920 -0.32209 10.60410 0.04889 0.00720
225.57955 2.80293 0.17920 -0.32209 10.60410 0.03589 0.00762
247.71362 2.80293 0.17920 -0.32209 10.60410 0.04052 0.00933
262.79571 2.80293 0.17920 -0.32209 10.60410 0.06642 0.00955
277.85760 2.80293 0.17920 -0.32209 10.60410 0.05831 0.01049
292.95435 2.80293 0.17920 -0.32209 10.60410 0.12249 0.02120
308.06478 2.80293 0.17920 -0.32209 10.60410 0.18228 0.01143
323.15034 2.80293 0.17920 -0.32209 10.60410 0.34365 0.01316
338.25683 2.80293 0.17920 -0.32209 10.60410 0.60940 0.02310
353.06813 2.80293 0.17920 -0.32209 10.60410 0.95733 0.04815
36.61792 2.78596 0.17265 -0.51893 10.60410 0.19510 0.00897
51.85422 2.78596 0.17265 -0.51893 10.60410 0.11114 0.00899
78.89094 2.78596 0.17265 -0.51893 10.60410 0.04453 0.00859
112.28252 2.78596 0.17265 -0.51893 10.60410 0.02197 0.00412
127.32789 2.78596 0.17265 -0.51893 10.60410 0.01220 0.00227
142.39187 2.78596 0.17265 -0.51893 10.60410 0.01922 0.00221
157.47257 2.78596 0.17265 -0.51893 10.60410 0.01366 0.00179
172.48012 2.78596 0.17265 -0.51893 10.60410 0.01442 0.00219
187.50840 2.78596 0.17265 -0.51893 10.60410 0.01381 0.00319
202.56434 2.78596 0.17265 -0.51893 10.60410 0.01513 0.00379
233.99530 2.78596 0.17265 -0.51893 10.60410 0.02099 0.00286
262.78965 2.78596 0.17265 -0.51893 10.60410 0.01922 0.00309
277.89576 2.78596 0.17265 -0.51893 10.60410 0.03316 0.00439
292.99381 2.78596 0.17265 -0.51893 10.60410 0.04811 0.00845
308.15010 2.78596 0.17265 -0.51893 10.60410 0.08871 0.00758
36.54492 2.81707 0.17730 -0.65217 10.60410 0.09524 0.00641
57.57412 2.81707 0.17730 -0.65217 10.60410 0.04481 0.00607
110.51544 2.81707 0.17730 -0.65217 10.60410 0.01483 0.00275
142.39601 2.81707 0.17730 -0.65217 10.60410 0.01103 0.00218
157.44193 2.81707 0.17730 -0.65217 10.60410 0.00859 0.00177
179.99350 2.81707 0.17730 -0.65217 10.60410 0.01159 0.00198
218.46323 2.81707 0.17730 -0.65217 10.60410 0.01183 0.00279
247.70185 2.81707 0.17730 -0.65217 10.60410 0.01246 0.00304
262.77244 2.81707 0.17730 -0.65217 10.60410 0.01803 0.00322
277.89864 2.81707 0.17730 -0.65217 10.60410 0.02134 0.00347
293.02300 2.81707 0.17730 -0.65217 10.60410 0.02200 0.00494
308.17276 2.81707 0.17730 -0.65217 10.60410 0.04429 0.00654
323.45779 2.81707 0.17730 -0.65217 10.60410 0.08737 0.00607
7.44943 1.66998 0.23262 -0.19686 10.60410 0.20754 0.02675
22.33490 1.66998 0.23262 -0.19686 10.60410 0.17600 0.01950
37.30093 1.66998 0.23262 -0.19686 10.60410 0.17370 0.02087
52.27257 1.66998 0.23262 -0.19686 10.60410 0.11103 0.01723
67.31157 1.66998 0.23262 -0.19686 10.60410 0.09149 0.02033
82.35580 1.66998 0.23262 -0.19686 10.60410 0.08152 0.01795
111.70718 1.66998 0.23262 -0.19686 10.60410 0.06672 0.01475
187.63073 1.66998 0.23262 -0.19686 10.60410 0.10989 0.03818
309.29211 1.66998 0.23262 -0.19686 10.60410 0.16737 0.03393
337.62644 1.66998 0.23262 -0.19686 10.60410 0.18273 0.02969
352.58891 1.66998 0.23262 -0.19686 10.60410 0.19951 0.02503
7.38946 1.66704 0.23300 -0.32039 10.60410 0.14453 0.01843
22.20398 1.66704 0.23300 -0.32039 10.60410 0.13150 0.02030
37.21037 1.66704 0.23300 -0.32039 10.60410 0.13555 0.02990
59.02788 1.66704 0.23300 -0.32039 10.60410 0.04412 0.01482
82.35568 1.66704 0.23300 -0.32039 10.60410 0.07619 0.02027
97.38498 1.66704 0.23300 -0.32039 10.60410 0.05797 0.01286
112.40476 1.66704 0.23300 -0.32039 10.60410 0.05495 0.01307
127.46029 1.66704 0.23300 -0.32039 10.60410 0.05255 0.01814
149.90080 1.66704 0.23300 -0.32039 10.60410 0.03498 0.01419
180.04264 1.66704 0.23300 -0.32039 10.60410 0.05261 0.01071
217.78595 1.66704 0.23300 -0.32039 10.60410 0.06160 0.01467
345.82368 1.66704 0.23300 -0.32039 10.60410 0.12320 0.01757
18.10091 1.66295 0.23291 -0.49619 10.60410 0.07419 0.01422
96.65537 1.66295 0.23291 -0.49619 10.60410 0.04058 0.01210
142.48691 1.66295 0.23291 -0.49619 10.60410 0.03122 0.00877
164.94717 1.66295 0.23291 -0.49619 10.60410 0.02161 0.00645
187.49865 1.66295 0.23291 -0.49619 10.60410 0.01341 0.00556
202.51118 1.66295 0.23291 -0.49619 10.60410 0.02541 0.00933
278.86472 1.66295 0.23291 -0.49619 10.60410 0.06135 0.01507
326.88049 1.66295 0.23291 -0.49619 10.60410 0.08192 0.02755
352.78781 1.66295 0.23291 -0.49619 10.60410 0.14589 0.03095
6.67317 1.65557 0.23221 -0.70127 10.60410 0.25733 0.04715
127.21694 1.65557 0.23221 -0.70127 10.60410 0.02529 0.00674
157.48526 1.65557 0.23221 -0.70127 10.60410 0.01952 0.00601
180.01318 1.65557 0.23221 -0.70127 10.60410 0.01985 0.00574
270.39467 1.65557 0.23221 -0.70127 10.60410 0.03303 0.00800
323.19433 1.65557 0.23221 -0.70127 10.60410 0.04911 0.01305
348.74073 1.65557 0.23221 -0.70127 10.60410 0.21677 0.02996
74.30713 1.63288 0.22944 -0.91364 10.60410 0.01895 0.00763
187.55205 1.63288 0.22944 -0.91364 10.60410 0.01097 0.00388
301.31114 1.63288 0.22944 -0.91364 10.60410 0.01747 0.00679
334.76372 1.63288 0.22944 -0.91364 10.60410 0.04334 0.01184
7.43336 2.20434 0.23123 -0.19632 10.60410 0.18748 0.01223
22.32156 2.20434 0.23123 -0.19632 10.60410 0.17227 0.01007
37.26450 2.20434 0.23123 -0.19632 10.60410 0.13259 0.00878
52.25326 2.20434 0.23123 -0.19632 10.60410 0.10396 0.00911
67.27679 2.20434 0.23123 -0.19632 10.60410 0.08701 0.01036
82.28370 2.20434 0.23123 -0.19632 10.60410 0.06839 0.00787
97.34966 2.20434 0.23123 -0.19632 10.60410 0.04869 0.00764
119.53940 2.20434 0.23123 -0.19632 10.60410 0.06501 0.01078
157.14001 2.20434 0.23123 -0.19632 10.60410 0.06707 0.01487
248.77417 2.20434 0.23123 -0.19632 10.60410 0.05066 0.01514
285.86659 2.20434 0.23123 -0.19632 10.60410 0.08809 0.02416
307.75135 2.20434 0.23123 -0.19632 10.60410 0.10616 0.02471
322.74203 2.20434 0.23123 -0.19632 10.60410 0.15312 0.02093
337.65428 2.20434 0.23123 -0.19632 10.60410 0.16067 0.01570
352.56315 2.20434 0.23123 -0.19632 10.60410 0.15330 0.01196
7.40152 2.20085 0.23157 -0.31935 10.60410 0.11840 0.00863
22.19140 2.20085 0.23157 -0.31935 10.60410 0.09909 0.00776
37.14851 2.20085 0.23157 -0.31935 10.60410 0.08270 0.00855
52.15120 2.20085 0.23157 -0.31935 10.60410 0.06336 0.00875
67.23857 2.20085 0.23157 -0.31935 10.60410 0.04645 0.00772
82.28244 2.20085 0.23157 -0.31935 10.60410 0.03641 0.00509
97.34011 2.20085 0.23157 -0.31935 10.60410 0.03730 0.00451
112.35830 2.20085 0.23157 -0.31935 10.60410 0.03191 0.00443
127.40561 2.20085 0.23157 -0.31935 10.60410 0.03870 0.00617
142.43757 2.20085 0.23157 -0.31935 10.60410 0.02104 0.00496
157.45862 2.20085 0.23157 -0.31935 10.60410 0.03134 0.00828
172.48823 2.20085 0.23157 -0.31935 10.60410 0.02698 0.00471
187.51115 2.20085 0.23157 -0.31935 10.60410 0.02193 0.00439
210.16517 2.20085 0.23157 -0.31935 10.60410 0.01701 0.00451
240.40683 2.20085 0.23157 -0.31935 10.60410 0.02572 0.00679
295.05718 2.20085 0.23157 -0.31935 10.60410 0.04260 0.02126
331.32790 2.20085 0.23157 -0.31935 10.60410 0.10262 0.01968
352.60764 2.20085 0.23157 -0.31935 10.60410 0.10793 0.00920
7.24234 2.19655 0.23156 -0.49422 10.60410 0.13667 0.01076
21.97564 2.19655 0.23156 -0.49422 10.60410 0.08313 0.01236
48.63166 2.19655 0.23156 -0.49422 10.60410 0.02935 0.01210
89.28020 2.19655 0.23156 -0.49422 10.60410 0.01807 0.00334
112.40722 2.19655 0.23156 -0.49422 10.60410 0.01894 0.00345
127.43511 2.19655 0.23156 -0.49422 10.60410 0.01937 0.00406
142.43538 2.19655 0.23156 -0.49422 10.60410 0.01473 0.00294
157.46519 2.19655 0.23156 -0.49422 10.60410 0.00937 0.00277
172.49526 2.19655 0.23156 -0.49422 10.60410 0.01114 0.00278
187.49318 2.19655 0.23156 -0.49422 10.60410 0.01363 0.00217
202.53293 2.19655 0.23156 -0.49422 10.60410 0.01307 0.00302
217.52739 2.19655 0.23156 -0.49422 10.60410 0.01637 0.00556
248.46489 2.19655 0.23156 -0.49422 10.60410 0.01491 0.00439
277.71590 2.19655 0.23156 -0.49422 10.60410 0.02054 0.00542
292.78809 2.19655 0.23156 -0.49422 10.60410 0.03345 0.00712
332.17211 2.19655 0.23156 -0.49422 10.60410 0.06456 0.00994
352.75243 2.19655 0.23156 -0.49422 10.60410 0.12772 0.00983
6.88852 2.19267 0.23093 -0.69833 10.60410 0.13888 0.01142
21.60843 2.19267 0.23093 -0.69833 10.60410 0.06881 0.01050
42.62300 2.19267 0.23093 -0.69833 10.60410 0.02437 0.00926
142.42878 2.19267 0.23093 -0.69833 10.60410 0.00761 0.00225
157.49418 2.19267 0.23093 -0.69833 10.60410 0.00688 0.00193
180.02126 2.19267 0.23093 -0.69833 10.60410 0.00805 0.00157
202.50919 2.19267 0.23093 -0.69833 10.60410 0.00696 0.00195
233.05455 2.19267 0.23093 -0.69833 10.60410 0.00942 0.00366
262.62205 2.19267 0.23093 -0.69833 10.60410 0.00705 0.00305
277.70885 2.19267 0.23093 -0.69833 10.60410 0.01136 0.00274
292.81355 2.19267 0.23093 -0.69833 10.60410 0.01666 0.00314
307.97692 2.19267 0.23093 -0.69833 10.60410 0.01438 0.00325
323.19527 2.19267 0.23093 -0.69833 10.60410 0.02313 0.00457
338.39155 2.19267 0.23093 -0.69833 10.60410 0.07345 0.00796
353.12516 2.19267 0.23093 -0.69833 10.60410 0.13949 0.01017
6.01115 2.18679 0.22915 -0.90415 10.60410 0.20692 0.02262
21.21702 2.18679 0.22915 -0.90415 10.60410 0.05846 0.00921
36.64686 2.18679 0.22915 -0.90415 10.60410 0.01987 0.00565
51.97826 2.18679 0.22915 -0.90415 10.60410 0.01023 0.00302
73.98057 2.18679 0.22915 -0.90415 10.60410 0.01153 0.00298
134.85247 2.18679 0.22915 -0.90415 10.60410 0.00739 0.00191
164.96035 2.18679 0.22915 -0.90415 10.60410 0.00624 0.00132
187.50150 2.18679 0.22915 -0.90415 10.60410 0.00484 0.00170
