# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
307.81 2.58 0.305 0.26 5.75 0.2015 0.0162
322.36 2.58 0.305 0.26 5.75 0.2872 0.0177
337.25 2.58 0.305 0.26 5.75 0.4143 0.0232
352.32 2.58 0.305 0.26 5.75 0.6113 0.036
23.49 2.58 0.305 0.34 5.75 0.3463 0.0269
37.77 2.58 0.305 0.34 5.75 0.2622 0.015
52.1 2.58 0.305 0.34 5.75 0.1357 0.0098
66.99 2.58 0.305 0.34 5.75 0.0783 0.0084
82.07 2.58 0.305 0.34 5.75 0.0675 0.0079
97.14 2.58 0.305 0.34 5.75 0.055 0.0062
112.21 2.58 0.305 0.34 5.75 0.0449 0.0056
127.27 2.58 0.305 0.34 5.75 0.0286 0.006
142.34 2.58 0.305 0.34 5.75 0.0204 0.0057
157.4 2.58 0.305 0.34 5.75 0.0276 0.006
172.46 2.58 0.305 0.34 5.75 0.0209 0.0056
187.54 2.58 0.305 0.34 5.75 0.0172 0.0049
202.6 2.58 0.305 0.34 5.75 0.0185 0.0044
217.66 2.58 0.305 0.34 5.75 0.0282 0.0052
232.73 2.58 0.305 0.34 5.75 0.0232 0.0058
247.79 2.58 0.305 0.34 5.75 0.041 0.0064
262.86 2.58 0.305 0.34 5.75 0.0473 0.0056
277.93 2.58 0.305 0.34 5.75 0.0549 0.0063
293.01 2.58 0.305 0.34 5.75 0.1027 0.0103
307.9 2.58 0.305 0.34 5.75 0.1394 0.0118
322.23 2.58 0.305 0.34 5.75 0.2031 0.0136
336.51 2.58 0.305 0.34 5.75 0.3739 0.0228
38.18 2.58 0.305 0.45 5.75 0.1605 0.0101
51.9 2.58 0.305 0.45 5.75 0.0967 0.0064
66.93 2.58 0.305 0.45 5.75 0.0548 0.0056
82.03 2.58 0.305 0.45 5.75 0.0472 0.0057
97.11 2.58 0.305 0.45 5.75 0.0326 0.0041
112.19 2.58 0.305 0.45 5.75 0.0227 0.0032
127.26 2.58 0.305 0.45 5.75 0.0154 0.0038
142.33 2.58 0.305 0.45 5.75 0.0136 0.0041
157.4 2.58 0.305 0.45 5.75 0.0113 0.0038
172.47 2.58 0.305 0.45 5.75 0.0203 0.0055
187.53 2.58 0.305 0.45 5.75 0.0249 0.0065
202.6 2.58 0.305 0.45 5.75 0.0249 0.0058
217.67 2.58 0.305 0.45 5.75 0.0161 0.0039
232.74 2.58 0.305 0.45 5.75 0.0155 0.0042
247.81 2.58 0.305 0.45 5.75 0.0224 0.0041
262.89 2.58 0.305 0.45 5.75 0.0312 0.0039
277.97 2.58 0.305 0.45 5.75 0.0429 0.0047
293.07 2.58 0.305 0.45 5.75 0.0572 0.006
308.1 2.58 0.305 0.45 5.75 0.0986 0.0081
321.82 2.58 0.305 0.45 5.75 0.1474 0.0099
7.47 2.22 0.333 0.16 5.75 0.1705 0.0298
22.42 2.22 0.333 0.16 5.75 0.1755 0.0316
37.37 2.22 0.333 0.16 5.75 0.149 0.0256
52.34 2.22 0.333 0.16 5.75 0.1076 0.0247
307.66 2.22 0.333 0.16 5.75 0.1216 0.0343
322.63 2.22 0.333 0.16 5.75 0.1885 0.0331
337.58 2.22 0.333 0.16 5.75 0.1155 0.02
352.53 2.22 0.333 0.16 5.75 0.1365 0.0235
7.44 2.23 0.335 0.2 5.75 0.1567 0.0179
22.35 2.23 0.335 0.2 5.75 0.1159 0.0162
37.27 2.23 0.335 0.2 5.75 0.1024 0.0124
52.23 2.23 0.335 0.2 5.75 0.1032 0.0121
67.21 2.23 0.335 0.2 5.75 0.088 0.0122
82.22 2.23 0.335 0.2 5.75 0.0375 0.0104
97.23 2.23 0.335 0.2 5.75 0.035 0.0114
112.26 2.23 0.335 0.2 5.75 0.0363 0.0115
127.3 2.23 0.335 0.2 5.75 0.0311 0.0157
247.74 2.23 0.335 0.2 5.75 0.0319 0.0113
262.77 2.23 0.335 0.2 5.75 0.0578 0.0146
292.79 2.23 0.335 0.2 5.75 0.0646 0.0138
307.77 2.23 0.335 0.2 5.75 0.1193 0.0148
322.73 2.23 0.335 0.2 5.75 0.1138 0.0129
337.65 2.23 0.335 0.2 5.75 0.115 0.0125
352.56 2.23 0.335 0.2 5.75 0.138 0.0155
7.41 2.23 0.335 0.26 5.75 0.1386 0.0138
22.26 2.23 0.335 0.26 5.75 0.1244 0.0134
37.17 2.23 0.335 0.26 5.75 0.1003 0.0102
52.13 2.23 0.335 0.26 5.75 0.0927 0.0094
67.13 2.23 0.335 0.26 5.75 0.0442 0.0064
82.15 2.23 0.335 0.26 5.75 0.0592 0.0109
112.23 2.23 0.335 0.26 5.75 0.029 0.0118
127.28 2.23 0.335 0.26 5.75 0.0251 0.013
247.77 2.23 0.335 0.26 5.75 0.0517 0.0167
277.85 2.23 0.335 0.26 5.75 0.0515 0.009
292.87 2.23 0.335 0.26 5.75 0.0914 0.0121
307.87 2.23 0.335 0.26 5.75 0.1111 0.0129
322.83 2.23 0.335 0.26 5.75 0.0987 0.0102
337.74 2.23 0.335 0.26 5.75 0.1337 0.0111
352.59 2.23 0.335 0.26 5.75 0.1516 0.0127
7.35 2.23 0.335 0.34 5.75 0.1472 0.0119
22.13 2.23 0.335 0.34 5.75 0.1317 0.0115
37.04 2.23 0.335 0.34 5.75 0.0784 0.0076
52.02 2.23 0.335 0.34 5.75 0.0631 0.0065
67.04 2.23 0.335 0.34 5.75 0.0515 0.0062
82.08 2.23 0.335 0.34 5.75 0.0405 0.0071
277.92 2.23 0.335 0.34 5.75 0.0392 0.0065
292.96 2.23 0.335 0.34 5.75 0.0596 0.0084
307.98 2.23 0.335 0.34 5.75 0.0697 0.0089
322.96 2.23 0.335 0.34 5.75 0.0895 0.0084
337.87 2.23 0.335 0.34 5.75 0.1336 0.0095
352.65 2.23 0.335 0.34 5.75 0.1451 0.0101
7.4 2.23 0.335 0.45 5.75 0.1367 0.0094
21.94 2.23 0.335 0.45 5.75 0.1001 0.008
36.86 2.23 0.335 0.45 5.75 0.0675 0.0059
51.89 2.23 0.335 0.45 5.75 0.0509 0.0048
66.95 2.23 0.335 0.45 5.75 0.0231 0.0034
82.02 2.23 0.335 0.45 5.75 0.027 0.0054
97.1 2.23 0.335 0.45 5.75 0.016 0.0082
277.98 2.23 0.335 0.45 5.75 0.0203 0.0041
293.05 2.23 0.335 0.45 5.75 0.0381 0.0054
308.11 2.23 0.335 0.45 5.75 0.0561 0.0067
323.14 2.23 0.335 0.45 5.75 0.0648 0.0057
338.06 2.23 0.335 0.45 5.75 0.0849 0.0061
352.6 2.23 0.335 0.45 5.75 0.1266 0.0078
22.42 2.77 0.333 0.16 5.75 0.2397 0.0556
37.37 2.77 0.333 0.16 5.75 0.2072 0.0533
337.58 2.77 0.333 0.16 5.75 0.1969 0.0462
352.53 2.77 0.333 0.16 5.75 0.1336 0.0377
7.5 2.78 0.335 0.2 5.75 0.2191 0.0197
22.42 2.78 0.335 0.2 5.75 0.1642 0.0163
37.29 2.78 0.335 0.2 5.75 0.1781 0.015
52.22 2.78 0.335 0.2 5.75 0.1218 0.0128
67.22 2.78 0.335 0.2 5.75 0.1078 0.0146
82.23 2.78 0.335 0.2 5.75 0.0878 0.0152
97.25 2.78 0.335 0.2 5.75 0.0621 0.0108
112.29 2.78 0.335 0.2 5.75 0.0506 0.0084
127.33 2.78 0.335 0.2 5.75 0.0568 0.0104
142.37 2.78 0.335 0.2 5.75 0.0565 0.0152
157.42 2.78 0.335 0.2 5.75 0.0674 0.0182
172.48 2.78 0.335 0.2 5.75 0.048 0.0166
187.52 2.78 0.335 0.2 5.75 0.0766 0.0255
202.58 2.78 0.335 0.2 5.75 0.0402 0.0115
217.63 2.78 0.335 0.2 5.75 0.0535 0.0127
232.67 2.78 0.335 0.2 5.75 0.0796 0.0148
247.71 2.78 0.335 0.2 5.75 0.0563 0.01
262.75 2.78 0.335 0.2 5.75 0.0688 0.0102
277.77 2.78 0.335 0.2 5.75 0.0958 0.0147
292.78 2.78 0.335 0.2 5.75 0.1318 0.0186
307.78 2.78 0.335 0.2 5.75 0.1475 0.0171
322.71 2.78 0.335 0.2 5.75 0.1478 0.014
337.58 2.78 0.335 0.2 5.75 0.1841 0.0151
352.5 2.78 0.335 0.2 5.75 0.2272 0.0195
7.6 2.78 0.335 0.26 5.75 0.2001 0.016
22.58 2.78 0.335 0.26 5.75 0.2173 0.016
37.36 2.78 0.335 0.26 5.75 0.1552 0.0112
52.11 2.78 0.335 0.26 5.75 0.1303 0.0102
67.13 2.78 0.335 0.26 5.75 0.0834 0.0094
82.16 2.78 0.335 0.26 5.75 0.0731 0.0108
97.2 2.78 0.335 0.26 5.75 0.0595 0.0095
112.25 2.78 0.335 0.26 5.75 0.0407 0.0062
127.3 2.78 0.335 0.26 5.75 0.0274 0.0051
142.36 2.78 0.335 0.26 5.75 0.0315 0.0068
157.41 2.78 0.335 0.26 5.75 0.0243 0.0055
172.47 2.78 0.335 0.26 5.75 0.0246 0.0061
187.53 2.78 0.335 0.26 5.75 0.0241 0.0067
202.59 2.78 0.335 0.26 5.75 0.0295 0.0052
217.64 2.78 0.335 0.26 5.75 0.0396 0.0062
232.7 2.78 0.335 0.26 5.75 0.0363 0.0065
247.75 2.78 0.335 0.26 5.75 0.0428 0.0067
262.8 2.78 0.335 0.26 5.75 0.0518 0.0076
277.84 2.78 0.335 0.26 5.75 0.0515 0.0078
292.87 2.78 0.335 0.26 5.75 0.0794 0.01
307.89 2.78 0.335 0.26 5.75 0.1288 0.012
322.64 2.78 0.335 0.26 5.75 0.1681 0.0118
337.42 2.78 0.335 0.26 5.75 0.2025 0.0132
352.4 2.78 0.335 0.26 5.75 0.2432 0.0167
7.72 2.78 0.335 0.34 5.75 0.3152 0.0216
22.73 2.78 0.335 0.34 5.75 0.2019 0.0152
37.54 2.78 0.335 0.34 5.75 0.1318 0.0093
51.99 2.78 0.335 0.34 5.75 0.1066 0.0082
67.04 2.78 0.335 0.34 5.75 0.0699 0.0075
82.1 2.78 0.335 0.34 5.75 0.053 0.0068
97.16 2.78 0.335 0.34 5.75 0.0351 0.0055
112.22 2.78 0.335 0.34 5.75 0.03 0.005
127.28 2.78 0.335 0.34 5.75 0.0207 0.004
142.35 2.78 0.335 0.34 5.75 0.0142 0.0042
157.41 2.78 0.335 0.34 5.75 0.0217 0.0049
172.47 2.78 0.335 0.34 5.75 0.0169 0.0045
187.53 2.78 0.335 0.34 5.75 0.0092 0.0034
202.59 2.78 0.335 0.34 5.75 0.0188 0.0039
217.65 2.78 0.335 0.34 5.75 0.0222 0.0042
232.72 2.78 0.335 0.34 5.75 0.0273 0.0048
247.78 2.78 0.335 0.34 5.75 0.0306 0.0059
262.84 2.78 0.335 0.34 5.75 0.0353 0.0051
277.9 2.78 0.335 0.34 5.75 0.0561 0.0061
292.96 2.78 0.335 0.34 5.75 0.0589 0.0069
308.01 2.78 0.335 0.34 5.75 0.0883 0.0088
322.46 2.78 0.335 0.34 5.75 0.138 0.0099
337.27 2.78 0.335 0.34 5.75 0.1855 0.0121
352.28 2.78 0.335 0.34 5.75 0.2703 0.018
23.43 2.78 0.335 0.45 5.75 0.1654 0.0139
37.7 2.78 0.335 0.45 5.75 0.0994 0.0069
51.87 2.78 0.335 0.45 5.75 0.0646 0.0051
66.97 2.78 0.335 0.45 5.75 0.0468 0.005
82.05 2.78 0.335 0.45 5.75 0.0243 0.0036
97.13 2.78 0.335 0.45 5.75 0.0215 0.0036
112.2 2.78 0.335 0.45 5.75 0.0149 0.0032
127.27 2.78 0.335 0.45 5.75 0.014 0.0033
142.34 2.78 0.335 0.45 5.75 0.0111 0.0035
157.41 2.78 0.335 0.45 5.75 0.0097 0.0033
172.48 2.78 0.335 0.45 5.75 0.0112 0.0041
187.52 2.78 0.335 0.45 5.75 0.0153 0.0051
202.59 2.78 0.335 0.45 5.75 0.0085 0.0028
217.66 2.78 0.335 0.45 5.75 0.0094 0.0023
232.73 2.78 0.335 0.45 5.75 0.0149 0.0037
247.8 2.78 0.335 0.45 5.75 0.0191 0.0039
262.87 2.78 0.335 0.45 5.75 0.02 0.003
277.95 2.78 0.335 0.45 5.75 0.0257 0.0032
293.03 2.78 0.335 0.45 5.75 0.043 0.005
308.13 2.78 0.335 0.45 5.75 0.0635 0.0061
322.3 2.78 0.335 0.45 5.75 0.1034 0.0073
336.57 2.78 0.335 0.45 5.75 0.1834 0.0119
7.46 2.35 0.365 0.2 5.75 0.0647 0.0123
22.4 2.35 0.365 0.2 5.75 0.0645 0.0132
37.35 2.35 0.365 0.2 5.75 0.0493 0.0102
52.31 2.35 0.365 0.2 5.75 0.0535 0.0105
67.29 2.35 0.365 0.2 5.75 0.0396 0.0103
82.29 2.35 0.365 0.2 5.75 0.0289 0.0092
97.3 2.35 0.365 0.2 5.75 0.0638 0.0214
112.32 2.35 0.365 0.2 5.75 0.0426 0.0262
262.7 2.35 0.365 0.2 5.75 0.0545 0.0221
277.71 2.35 0.365 0.2 5.75 0.0538 0.0175
292.71 2.35 0.365 0.2 5.75 0.0972 0.0221
307.69 2.35 0.365 0.2 5.75 0.0503 0.0118
322.65 2.35 0.365 0.2 5.75 0.0773 0.013
337.6 2.35 0.365 0.2 5.75 0.0627 0.0105
352.54 2.35 0.365 0.2 5.75 0.0791 0.0123
7.44 2.35 0.365 0.26 5.75 0.0751 0.0097
22.32 2.35 0.365 0.26 5.75 0.0539 0.0084
37.24 2.35 0.365 0.26 5.75 0.0597 0.0077
52.2 2.35 0.365 0.26 5.75 0.0488 0.0067
67.19 2.35 0.365 0.26 5.75 0.0422 0.0073
82.2 2.35 0.365 0.26 5.75 0.0322 0.0097
97.22 2.35 0.365 0.26 5.75 0.0383 0.0141
112.26 2.35 0.365 0.26 5.75 0.0406 0.0189
262.78 2.35 0.365 0.26 5.75 0.0439 0.0122
277.8 2.35 0.365 0.26 5.75 0.0417 0.0115
292.81 2.35 0.365 0.26 5.75 0.0371 0.009
307.8 2.35 0.365 0.26 5.75 0.0512 0.0083
322.76 2.35 0.365 0.26 5.75 0.0659 0.0081
337.68 2.35 0.365 0.26 5.75 0.0879 0.0089
352.56 2.35 0.365 0.26 5.75 0.1017 0.0105
7.39 2.35 0.365 0.34 5.75 0.0945 0.0091
22.22 2.35 0.365 0.34 5.75 0.0897 0.0096
37.12 2.35 0.365 0.34 5.75 0.061 0.0071
52.09 2.35 0.365 0.34 5.75 0.0415 0.0052
67.09 2.35 0.365 0.34 5.75 0.0433 0.0058
82.12 2.35 0.365 0.34 5.75 0.0384 0.0095
97.17 2.35 0.365 0.34 5.75 0.022 0.0106
277.88 2.35 0.365 0.34 5.75 0.0278 0.008
292.91 2.35 0.365 0.34 5.75 0.0289 0.0061
307.91 2.35 0.365 0.34 5.75 0.0427 0.0064
322.88 2.35 0.365 0.34 5.75 0.0722 0.0074
337.78 2.35 0.365 0.34 5.75 0.068 0.0066
352.61 2.35 0.365 0.34 5.75 0.0762 0.0069
7.31 2.35 0.365 0.45 5.75 0.08 0.0066
22.05 2.35 0.365 0.45 5.75 0.0637 0.0062
36.96 2.35 0.365 0.45 5.75 0.0497 0.0051
51.96 2.35 0.365 0.45 5.75 0.034 0.0039
67 2.35 0.365 0.45 5.75 0.0208 0.0032
277.95 2.35 0.365 0.45 5.75 0.0175 0.0052
293 2.35 0.365 0.45 5.75 0.014 0.0036
308.04 2.35 0.365 0.45 5.75 0.0376 0.0052
323.04 2.35 0.365 0.45 5.75 0.0541 0.0051
337.95 2.35 0.365 0.45 5.75 0.0703 0.0054
352.69 2.35 0.365 0.45 5.75 0.0787 0.0057
7.46 2.97 0.364 0.2 5.75 0.0971 0.0149
22.4 2.97 0.364 0.2 5.75 0.0833 0.0136
37.35 2.97 0.364 0.2 5.75 0.0628 0.0104
52.32 2.97 0.364 0.2 5.75 0.0704 0.0105
67.31 2.97 0.364 0.2 5.75 0.0751 0.0119
82.31 2.97 0.364 0.2 5.75 0.0664 0.0126
97.32 2.97 0.364 0.2 5.75 0.0468 0.0124
112.34 2.97 0.364 0.2 5.75 0.0538 0.0151
127.37 2.97 0.364 0.2 5.75 0.033 0.0153
247.66 2.97 0.364 0.2 5.75 0.039 0.0122
262.68 2.97 0.364 0.2 5.75 0.0739 0.0138
277.69 2.97 0.364 0.2 5.75 0.0693 0.0135
292.69 2.97 0.364 0.2 5.75 0.0715 0.013
307.68 2.97 0.364 0.2 5.75 0.0799 0.0125
322.65 2.97 0.364 0.2 5.75 0.1113 0.014
337.6 2.97 0.364 0.2 5.75 0.106 0.0135
352.54 2.97 0.364 0.2 5.75 0.1418 0.0169
7.44 2.97 0.365 0.26 5.75 0.1149 0.0112
22.39 2.97 0.365 0.26 5.75 0.104 0.0105
37.23 2.97 0.365 0.26 5.75 0.1053 0.0095
52.19 2.97 0.365 0.26 5.75 0.0695 0.0076
67.19 2.97 0.365 0.26 5.75 0.0732 0.0097
82.21 2.97 0.365 0.26 5.75 0.0395 0.007
97.24 2.97 0.365 0.26 5.75 0.039 0.0065
112.28 2.97 0.365 0.26 5.75 0.0369 0.0055
127.32 2.97 0.365 0.26 5.75 0.0282 0.0053
142.37 2.97 0.365 0.26 5.75 0.0333 0.0093
157.42 2.97 0.365 0.26 5.75 0.0265 0.0105
172.48 2.97 0.365 0.26 5.75 0.03 0.0141
202.58 2.97 0.365 0.26 5.75 0.0243 0.008
232.68 2.97 0.365 0.26 5.75 0.0301 0.0065
247.72 2.97 0.365 0.26 5.75 0.0322 0.0053
262.76 2.97 0.365 0.26 5.75 0.032 0.005
277.79 2.97 0.365 0.26 5.75 0.0527 0.008
292.81 2.97 0.365 0.26 5.75 0.0633 0.0097
307.81 2.97 0.365 0.26 5.75 0.0847 0.0109
322.77 2.97 0.365 0.26 5.75 0.1058 0.0096
337.61 2.97 0.365 0.26 5.75 0.1255 0.01
352.56 2.97 0.365 0.26 5.75 0.1404 0.0117
7.48 2.97 0.365 0.34 5.75 0.1472 0.0116
22.49 2.97 0.365 0.34 5.75 0.1167 0.0097
37.22 2.97 0.365 0.34 5.75 0.0785 0.0069
52.07 2.97 0.365 0.34 5.75 0.06 0.0057
67.1 2.97 0.365 0.34 5.75 0.0427 0.0054
82.14 2.97 0.365 0.34 5.75 0.0398 0.0066
97.19 2.97 0.365 0.34 5.75 0.028 0.0051
112.24 2.97 0.365 0.34 5.75 0.0232 0.0035
127.3 2.97 0.365 0.34 5.75 0.0165 0.0034
142.35 2.97 0.365 0.34 5.75 0.0102 0.0033
157.41 2.97 0.365 0.34 5.75 0.0098 0.0038
172.47 2.97 0.365 0.34 5.75 0.0112 0.0044
187.53 2.97 0.365 0.34 5.75 0.0088 0.004
202.59 2.97 0.365 0.34 5.75 0.0131 0.0035
217.65 2.97 0.365 0.34 5.75 0.0137 0.0033
232.7 2.97 0.365 0.34 5.75 0.0164 0.0037
247.76 2.97 0.365 0.34 5.75 0.014 0.0031
262.81 2.97 0.365 0.34 5.75 0.0243 0.004
277.86 2.97 0.365 0.34 5.75 0.0318 0.0053
292.9 2.97 0.365 0.34 5.75 0.0362 0.0057
307.93 2.97 0.365 0.34 5.75 0.0663 0.0074
322.78 2.97 0.365 0.34 5.75 0.0909 0.0073
337.51 2.97 0.365 0.34 5.75 0.1219 0.0085
352.52 2.97 0.365 0.34 5.75 0.1358 0.0101
7.76 2.97 0.365 0.45 5.75 0.1401 0.0113
22.66 2.97 0.365 0.45 5.75 0.105 0.0086
37.33 2.97 0.365 0.45 5.75 0.0576 0.005
51.94 2.97 0.365 0.45 5.75 0.0462 0.0042
67.01 2.97 0.365 0.45 5.75 0.0288 0.0036
82.08 2.97 0.365 0.45 5.75 0.0162 0.0034
97.15 2.97 0.365 0.45 5.75 0.0184 0.0037
112.22 2.97 0.365 0.45 5.75 0.013 0.0023
127.28 2.97 0.365 0.45 5.75 0.0126 0.0029
157.42 2.97 0.365 0.45 5.75 0.0108 0.0038
172.49 2.97 0.365 0.45 5.75 0.0053 0.0027
187.51 2.97 0.365 0.45 5.75 0.0045 0.0024
202.58 2.97 0.365 0.45 5.75 0.0073 0.0025
217.67 2.97 0.365 0.45 5.75 0.0082 0.0022
232.72 2.97 0.365 0.45 5.75 0.011 0.0029
247.78 2.97 0.365 0.45 5.75 0.0122 0.0026
262.85 2.97 0.365 0.45 5.75 0.0135 0.0027
277.92 2.97 0.365 0.45 5.75 0.0179 0.0029
292.99 2.97 0.365 0.45 5.75 0.0233 0.0035
308.06 2.97 0.365 0.45 5.75 0.0475 0.0051
322.67 2.97 0.365 0.45 5.75 0.065 0.0053
337.34 2.97 0.365 0.45 5.75 0.1181 0.0074
352.24 2.97 0.365 0.45 5.75 0.1786 0.0112
22.44 2.44 0.393 0.21 5.75 0.0358 0.018
37.41 2.44 0.393 0.21 5.75 0.0451 0.0186
52.39 2.44 0.393 0.21 5.75 0.0622 0.0227
307.61 2.44 0.393 0.21 5.75 0.0308 0.0141
322.59 2.44 0.393 0.21 5.75 0.0439 0.017
337.56 2.44 0.393 0.21 5.75 0.0488 0.015
352.52 2.44 0.393 0.21 5.75 0.0671 0.0217
7.46 2.48 0.4 0.26 5.75 0.0479 0.0078
22.38 2.48 0.4 0.26 5.75 0.0454 0.0079
37.32 2.48 0.4 0.26 5.75 0.044 0.0077
52.29 2.48 0.4 0.26 5.75 0.0389 0.0071
67.27 2.48 0.4 0.26 5.75 0.0337 0.0076
262.71 2.48 0.4 0.26 5.75 0.0182 0.0085
277.73 2.48 0.4 0.26 5.75 0.0222 0.0093
292.73 2.48 0.4 0.26 5.75 0.0284 0.0089
307.71 2.48 0.4 0.26 5.75 0.0309 0.0071
322.68 2.48 0.4 0.26 5.75 0.0405 0.0064
337.62 2.48 0.4 0.26 5.75 0.0523 0.0066
352.54 2.48 0.4 0.26 5.75 0.0418 0.006
7.42 2.48 0.399 0.34 5.75 0.0434 0.0054
22.29 2.48 0.399 0.34 5.75 0.0517 0.0063
37.21 2.48 0.399 0.34 5.75 0.0379 0.0049
52.17 2.48 0.399 0.34 5.75 0.0369 0.0047
67.16 2.48 0.399 0.34 5.75 0.0208 0.0043
82.18 2.48 0.399 0.34 5.75 0.0253 0.0083
292.84 2.48 0.399 0.34 5.75 0.0286 0.0072
307.83 2.48 0.399 0.34 5.75 0.031 0.0052
322.79 2.48 0.399 0.34 5.75 0.0504 0.0054
337.71 2.48 0.399 0.34 5.75 0.0536 0.0052
352.58 2.48 0.399 0.34 5.75 0.0542 0.0053
7.37 2.48 0.399 0.45 5.75 0.0425 0.0041
22.16 2.48 0.399 0.45 5.75 0.0353 0.004
37.06 2.48 0.399 0.45 5.75 0.0236 0.003
52.04 2.48 0.399 0.45 5.75 0.0217 0.0027
67.06 2.48 0.399 0.45 5.75 0.0201 0.0033
292.94 2.48 0.399 0.45 5.75 0.0168 0.004
307.96 2.48 0.399 0.45 5.75 0.0212 0.0032
322.94 2.48 0.399 0.45 5.75 0.0277 0.0031
337.84 2.48 0.399 0.45 5.75 0.0387 0.0034
352.63 2.48 0.399 0.45 5.75 0.0414 0.0034
7.48 3.12 0.391 0.21 5.75 0.049 0.0145
22.45 3.12 0.391 0.21 5.75 0.0769 0.0211
37.42 3.12 0.391 0.21 5.75 0.0602 0.0165
52.4 3.12 0.391 0.21 5.75 0.0365 0.0131
67.39 3.12 0.391 0.21 5.75 0.0853 0.0238
82.39 3.12 0.391 0.21 5.75 0.076 0.0282
292.61 3.12 0.391 0.21 5.75 0.0711 0.0247
307.6 3.12 0.391 0.21 5.75 0.0786 0.0211
322.58 3.12 0.391 0.21 5.75 0.064 0.0159
337.55 3.12 0.391 0.21 5.75 0.0651 0.0157
352.52 3.12 0.391 0.21 5.75 0.0836 0.0195
7.46 3.18 0.399 0.26 5.75 0.045 0.0063
22.38 3.18 0.399 0.26 5.75 0.0512 0.007
37.33 3.18 0.399 0.26 5.75 0.0536 0.0066
52.3 3.18 0.399 0.26 5.75 0.0399 0.0053
67.29 3.18 0.399 0.26 5.75 0.0379 0.0051
82.29 3.18 0.399 0.26 5.75 0.033 0.0055
97.31 3.18 0.399 0.26 5.75 0.0334 0.0064
232.63 3.18 0.399 0.26 5.75 0.0316 0.0119
247.66 3.18 0.399 0.26 5.75 0.0291 0.0068
262.69 3.18 0.399 0.26 5.75 0.023 0.0049
277.71 3.18 0.399 0.26 5.75 0.0285 0.0054
292.71 3.18 0.399 0.26 5.75 0.0296 0.0052
307.7 3.18 0.399 0.26 5.75 0.0478 0.0065
322.67 3.18 0.399 0.26 5.75 0.0494 0.006
337.62 3.18 0.399 0.26 5.75 0.0582 0.0063
352.54 3.18 0.399 0.26 5.75 0.0588 0.0068
7.46 3.18 0.4 0.34 5.75 0.0555 0.0056
22.33 3.18 0.4 0.34 5.75 0.0568 0.0059
37.19 3.18 0.4 0.34 5.75 0.0469 0.0048
52.17 3.18 0.4 0.34 5.75 0.0397 0.0043
67.17 3.18 0.4 0.34 5.75 0.0359 0.0044
82.2 3.18 0.4 0.34 5.75 0.02 0.0033
97.23 3.18 0.4 0.34 5.75 0.0219 0.0036
112.27 3.18 0.4 0.34 5.75 0.0125 0.0025
127.32 3.18 0.4 0.34 5.75 0.0149 0.0031
157.43 3.18 0.4 0.34 5.75 0.0161 0.0084
202.57 3.18 0.4 0.34 5.75 0.0197 0.007
217.63 3.18 0.4 0.34 5.75 0.0157 0.0046
232.68 3.18 0.4 0.34 5.75 0.014 0.0039
247.73 3.18 0.4 0.34 5.75 0.0157 0.0027
262.77 3.18 0.4 0.34 5.75 0.0215 0.0029
277.8 3.18 0.4 0.34 5.75 0.023 0.0035
292.83 3.18 0.4 0.34 5.75 0.0316 0.0046
307.83 3.18 0.4 0.34 5.75 0.0436 0.0056
322.81 3.18 0.4 0.34 5.75 0.0512 0.0049
337.67 3.18 0.4 0.34 5.75 0.0618 0.005
352.54 3.18 0.4 0.34 5.75 0.0652 0.0056
7.52 3.18 0.4 0.45 5.75 0.0663 0.0052
22.49 3.18 0.4 0.45 5.75 0.0585 0.0047
37.08 3.18 0.4 0.45 5.75 0.0423 0.0036
52.03 3.18 0.4 0.45 5.75 0.0309 0.0029
67.07 3.18 0.4 0.45 5.75 0.0182 0.0025
82.12 3.18 0.4 0.45 5.75 0.0196 0.003
97.18 3.18 0.4 0.45 5.75 0.0131 0.0023
112.24 3.18 0.4 0.45 5.75 0.0114 0.002
127.29 3.18 0.4 0.45 5.75 0.0098 0.0021
142.34 3.18 0.4 0.45 5.75 0.0095 0.0028
157.41 3.18 0.4 0.45 5.75 0.0042 0.002
172.46 3.18 0.4 0.45 5.75 0.0052 0.0024
202.59 3.18 0.4 0.45 5.75 0.0065 0.0023
232.71 3.18 0.4 0.45 5.75 0.0074 0.002
247.76 3.18 0.4 0.45 5.75 0.0135 0.0024
262.82 3.18 0.4 0.45 5.75 0.0126 0.0019
277.88 3.18 0.4 0.45 5.75 0.0152 0.0024
292.93 3.18 0.4 0.45 5.75 0.0208 0.0032
307.97 3.18 0.4 0.45 5.75 0.0361 0.004
322.92 3.18 0.4 0.45 5.75 0.0436 0.0036
337.51 3.18 0.4 0.45 5.75 0.058 0.0039
352.48 3.18 0.4 0.45 5.75 0.0707 0.0048
7.48 2.81 0.433 0.27 5.75 0.0209 0.0073
22.44 2.81 0.433 0.27 5.75 0.0128 0.0058
37.41 2.81 0.433 0.27 5.75 0.0208 0.008
67.37 2.81 0.433 0.27 5.75 0.0135 0.0069
82.38 2.81 0.433 0.27 5.75 0.0142 0.0086
307.61 2.81 0.433 0.27 5.75 0.0225 0.0087
322.59 2.81 0.433 0.27 5.75 0.0171 0.0066
337.56 2.81 0.433 0.27 5.75 0.0213 0.0063
352.52 2.81 0.433 0.27 5.75 0.0203 0.0065
7.46 2.96 0.449 0.34 5.75 0.0246 0.0034
