this_binnum,integrated_binnum,phi_binnum,phi_width,xBmin,xBmax,Q2min,Q2max,t1min,t1max,this_bin_volume,bin_volume,xBbin,Q2bin,tbin,xB_avg_this_point,Q2_avg_this_point,t_avg_this_point,phi_avg_this_point,tmin_this_point,tcol_this_point,P1_this_point,P2_this_point,maxP1P2,minP1P2,acceptance_inb,active_bin_inb,acceptance_outb,active_bin_outb,acceptance,active_bin
2379,130,1,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,22.386855017337616,-0.20688835988933368,2.1394818415356425,-0.626956735660428,1.454474534496151,-0.3558100981264398,-2.2294785451368435,0.026744062365248844,1,0.028614374177190406,1,0.027708315314594605,1
2380,130,2,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,37.3976932758228,-0.20688835988933368,2.1394818415356425,-0.6269952806671018,1.4545130795028247,-0.3591945473385243,-2.242730123026009,0.02940721535384587,1,0.03294034355198342,1,0.03122888893246484,1
2381,130,3,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,52.38962063465018,-0.20688835988933368,2.1394818415356425,-0.6270530954822986,1.4545708943180216,-0.3540328931061616,-2.2596198462854824,0.019996137715177782,1,0.02351600910206185,1,0.021812309985827012,1
2382,130,4,2,0.357,0.446,2.51,3.295,0.4,0.6,0.007316245691435025,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,74.72734240260242,-0.20688835988933368,2.1394818415356425,-0.6271750491939165,1.4546928480296395,-0.3572209706190783,-2.2473248790687173,0.010839558546510692,1,0.012063405291223352,0,0.011470465523861441,1
2383,130,6,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,97.46955557663262,-0.20688835988933368,2.1394818415356425,-0.6273432344800849,1.4548610333158079,-0.3593733923766069,-2.249386659967245,0.0356925785752176,0,0.038929491129706936,1,0.03736151474048464,1
2384,130,7,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,112.45655467212107,-0.20688835988933368,2.1394818415356425,-0.6274783444416088,1.4549961432773317,-0.3614228814547713,-2.2495516679581278,0.04396058579839582,1,0.0382219634994559,0,0.0409923377588523,1
2385,130,8,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,127.45169813125297,-0.20688835988933368,2.1394818415356425,-0.6276328269792469,1.4551506258149698,-0.3609553330135283,-2.2359639688438246,0.0271629006358184,1,0.009429154839345583,0,0.018006353602755546,1
2386,130,9,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,142.45963121239484,-0.20688835988933368,2.1394818415356425,-0.6278067671504898,1.4553245659862126,-0.3614863034346167,-2.2107942909999823,0.015285967677081626,1,0.0010740870972190762,0,0.007945081784677975,1
2387,130,10,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,157.49141192997317,-0.20688835988933368,2.1394818415356425,-0.628000360286049,1.4555181591217718,-0.3634707214910135,-2.244231428606188,0.019942105567381893,1,0.0006400973362467886,0,0.009977892545253957,1
2388,130,11,2,0.357,0.446,2.51,3.295,0.4,0.6,0.007316245691435025,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,179.99082715641896,-0.20688835988933368,2.1394818415356425,-0.6283263550694833,1.4558441539052063,-0.36400805901532096,-2.2626766818744315,0.014322030892959747,1,4.208842928774904e-05,0,0.006955934469090858,1
2389,130,13,2,0.357,0.446,2.51,3.295,0.4,0.6,0.007316245691435025,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,210.04374221688758,-0.20688835988933368,2.1394818415356425,-0.6288295234312204,1.4563473222669434,-0.3583289802283882,-2.254338692882064,0.02395507094677742,1,0.0009353945951949697,0,0.01208910588237948,1
2390,130,15,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,232.5067057811941,-0.20688835988933368,2.1394818415356425,-0.6292561822138898,1.4567739810496128,-0.35988025298646337,-2.2158086637598142,0.023508200518871192,0,0.014271671116579033,1,0.018744420433597767,1
2391,130,16,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,247.51215920140558,-0.20688835988933368,2.1394818415356425,-0.6295652834121869,1.4570830822479097,-0.3655395078821754,-2.2397007404850346,0.010663038503482864,0,0.010324854115577289,0,0.01048877227211719,1
2392,130,17,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,262.5444339607852,-0.20688835988933368,2.1394818415356425,-0.6298942761974867,1.4574120750332096,-0.3623769919598877,-2.252605272957525,0.010112139766718405,0,0.0026120028321074107,0,0.0062390527981068,0
2393,130,18,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,277.5815257435961,-0.20688835988933368,2.1394818415356425,-0.6302427331691131,1.4577605320048361,-0.365917839434781,-2.2114413240266533,0.008557464638752245,0,0.0020802503660110783,0,0.005207614637334228,1
2394,130,19,2,0.357,0.446,2.51,3.295,0.4,0.6,0.007316245691435025,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,300.3941206482966,-0.20688835988933368,2.1394818415356425,-0.6308083246971545,1.4583261235328775,-0.362664167572937,-2.2800194720888034,0.004648390344589165,1,0.0045722093448055424,0,0.004609070234139196,0
2395,130,21,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,322.63851085659314,-0.20688835988933368,2.1394818415356425,-0.6314026977266356,1.4589204965623586,-0.36283997562351833,-2.2432814384698254,0.014793733674931475,1,0.01752572031228931,1,0.01620166066306196,1
2396,130,22,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,337.61063032450704,-0.20688835988933368,2.1394818415356425,-0.6318265740264436,1.4593443728621667,-0.3597302426798829,-2.250441112709478,0.024472806463197744,1,0.0264198743922589,1,0.025476544733793485,1
2397,130,23,1,0.357,0.446,2.51,3.295,0.4,0.6,0.0036581228457175127,0.0877949482972203,6,4,3,0.39914253110483056,2.8647444109262703,0.4941174217696232,352.5403742355318,-0.20688835988933368,2.1394818415356425,-0.6322683241103656,1.4597861229460887,-0.3712634598058916,-2.2429828542353776,0.03548662942481108,1,0.03750688296372262,1,0.036527611781683934,1
2398,131,0,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,7.40824393379828,-0.20738782113256693,2.1388489422123302,-0.4288290263508322,1.185682709478006,-0.21039494746454795,-1.109224356514413,0.025425322143589658,1,0.02618569063294865,1,0.02581746514070434,1
2399,131,1,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,22.309078602301707,-0.20738782113256693,2.1388489422123302,-0.42885349411700563,1.1857071772441794,-0.21107322592259095,-1.121312133415758,0.015587241424509993,0,0.016160121594404026,0,0.015882676141110455,1
2400,131,2,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,37.34985845520497,-0.20738782113256693,2.1388489422123302,-0.42890307513198406,1.1857567582591577,-0.21157581618128585,-1.1273301070094848,0.015035629170759448,0,0.015354495620457985,0,0.015199875780561234,1
2401,131,3,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,52.3783485673803,-0.20738782113256693,2.1388489422123302,-0.4289775837219351,1.185831266849109,-0.21293285402065426,-1.1244510823181015,0.011934737670152693,0,0.012609013141663523,0,0.012282899086059947,1
2402,131,4,2,0.357,0.446,2.51,3.295,0.6,0.8,0.007316245691435033,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,74.7623370875823,-0.20738782113256693,2.1388489422123302,-0.4291348262228587,1.1859885093500324,-0.20999404641217953,-1.1217794260618985,0.004794096548558927,0,0.006221770874218784,0,0.005530772816187307,0
2403,131,6,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,97.46298508961317,-0.20738782113256693,2.1388489422123302,-0.4293508295754006,1.1862045127025742,-0.2109353291509685,-1.1273516274546338,0.023097608648222964,0,0.028557835957356913,1,0.025916951749937984,1
2404,131,7,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,112.48334544882947,-0.20738782113256693,2.1388489422123302,-0.42952504642295475,1.1863787295501285,-0.2106271078943441,-1.1284058090040747,0.04091969252721721,1,0.04663774614963239,1,0.043871388456012496,1
2405,131,8,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,127.48879596168729,-0.20738782113256693,2.1388489422123302,-0.42972397111377053,1.1865776542409443,-0.20958111624417247,-1.1320590553850272,0.03126616688319886,1,0.030148754804913247,1,0.030689395284263052,1
2406,131,9,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,142.49374638569313,-0.20738782113256693,2.1388489422123302,-0.42994775219793613,1.1868014353251097,-0.2119655076923709,-1.1198595486934375,0.012395928543962601,0,0.0039564209449629816,0,0.008035968097701825,0
2407,131,10,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,157.52895592164938,-0.20738782113256693,2.1388489422123302,-0.4301969177345426,1.1870506008617163,-0.2101859934859399,-1.1124952108680706,0.025870010259299317,1,0.0038856874252691043,1,0.014529745431400386,1
2408,131,11,2,0.357,0.446,2.51,3.295,0.6,0.8,0.007316245691435033,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,180.01936479585825,-0.20738782113256693,2.1388489422123302,-0.430616210165262,1.1874698932924357,-0.21262935802966137,-1.1341994887925524,0.016652127819308624,1,0.0004848349315025452,0,0.008314762834816207,1
2409,131,13,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,202.5015153573422,-0.20738782113256693,2.1388489422123302,-0.43109113221335943,1.1879448153405332,-0.2118693250764629,-1.1219793950609536,0.01255311571040303,1,0.0021784410214183694,0,0.007200587401821238,1
2410,131,14,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,217.51011714708284,-0.20738782113256693,2.1388489422123302,-0.43143921361934723,1.188292896746521,-0.21439793900242174,-1.1195563756375793,0.026187782677630854,1,0.005983025167159495,1,0.01577007222780525,1
2411,131,15,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,232.49387631340724,-0.20738782113256693,2.1388489422123302,-0.43181149609767605,1.1886651792248497,-0.21455200811712127,-1.1220902726947402,0.0267044058564794,0,0.02789646322310713,1,0.027320003072799234,1
2412,131,16,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,247.51150692910002,-0.20738782113256693,2.1388489422123302,-0.4322094530560733,1.1890631361832469,-0.2127015666410011,-1.1124293536978838,0.012047211092245158,0,0.015327133650141394,0,0.013738238975841935,0
2413,131,17,5,0.357,0.446,2.51,3.295,0.6,0.8,0.018290614228587583,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,294.8712007527807,-0.20738782113256693,2.1388489422123302,-0.43362718061886196,1.1904808637460356,-0.21236210629446706,-1.1380932861314368,0.002034128732946408,0,0.0023363744468766425,0,0.0021900552633111357,0
2414,131,22,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,337.6770248522112,-0.20738782113256693,2.1388489422123302,-0.43512099720343955,1.1919746803306133,-0.21582426509448752,-1.1267219409966243,0.01034978761515049,0,0.00950943023929877,1,0.00991739378065445,1
2415,131,23,1,0.357,0.446,2.51,3.295,0.6,0.8,0.0036581228457175166,0.0877949482972204,6,4,4,0.399572923065311,2.8604732852935264,0.6955135438322342,352.57159961877795,-0.20738782113256693,2.1388489422123302,-0.43568803092569425,1.192541714052868,-0.21736344552897333,-1.139938717228359,0.023642800459821214,1,0.02315310674838496,1,0.023389985682199098,1
2416,132,0,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,7.350382198086074,-0.20749588692481993,2.137840814244894,-0.29097171907068936,0.9772223045884307,-0.12101367219989806,-0.5933623473840854,0.01752677565615723,0,0.016855081933450426,1,0.017180901227157083,1
2417,132,1,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,22.231807108730514,-0.20749588692481993,2.137840814244894,-0.29100018424417023,0.9772507697619117,-0.1206656754588008,-0.592751079515816,0.0065157902913972705,0,0.005694397965359396,0,0.006092018208735393,0
2418,132,2,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,37.26414832186899,-0.20749588692481993,2.137840814244894,-0.2910580136316092,0.9773085991493506,-0.12230465972547198,-0.5915722275682722,0.0035000604014282385,0,0.003261601260990764,0,0.0033768952633489164,0
2419,132,3,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,52.37658554787501,-0.20749588692481993,2.137840814244894,-0.2911456061240056,0.9773961916417471,-0.12083253293152753,-0.5940461118078614,0.001998834104149796,0,0.0025413228189532138,0,0.002278314993558652,0
2420,132,4,3,0.357,0.446,2.51,3.295,0.8,1.0,0.010974368537152538,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,81.91448599864685,-0.20749588692481993,2.137840814244894,-0.29140207570469906,0.9776526612224405,-0.11879058397379938,-0.596051215024204,0.005056227059567069,0,0.007281810600641348,0,0.006204157617871676,0
2421,132,7,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,112.48849667193484,-0.20749588692481993,2.137840814244894,-0.29178634099186274,0.9780369265096042,-0.12187521981872453,-0.5970131256721665,0.02849033944135316,0,0.03791598872445395,0,0.03335440903269009,0
2422,132,8,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,127.49538873282317,-0.20749588692481993,2.137840814244894,-0.2920191590160353,0.9782697445337767,-0.12059644293518389,-0.5929111975536787,0.02921995132317636,1,0.040686499683662,1,0.035138097257387015,1
2423,132,9,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,142.49476119447027,-0.20749588692481993,2.137840814244894,-0.2922809405889185,0.9785315261066599,-0.12044092874707626,-0.5962546600416595,0.008616023503057728,0,0.005724113014588293,0,0.007121832970289914,0
2424,132,10,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,157.48996791929616,-0.20749588692481993,2.137840814244894,-0.2925717048052216,0.9788222903229631,-0.12150138830754625,-0.5955856275482186,0.01856591606051523,0,0.007124884639238466,0,0.012669317726953717,1
2425,132,11,2,0.357,0.446,2.51,3.295,0.8,1.0,0.007316245691435025,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,179.9896344263787,-0.20749588692481993,2.137840814244894,-0.29306246841281736,0.9793130539305588,-0.12025734180805868,-0.5977169647206035,0.012421724053316402,1,0.0015150834146069663,0,0.006792299513205015,1
2426,132,13,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,202.49103571383895,-0.20749588692481993,2.137840814244894,-0.2936186458724944,0.9798692313902359,-0.12137698763478333,-0.5973223884979536,0.012928817307835717,0,0.0059431611445962635,0,0.009329766863123586,0
2427,132,14,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,217.4815972147316,-0.20749588692481993,2.137840814244894,-0.2940254479498572,0.9802760334675986,-0.1220646935938357,-0.5981118318877542,0.012567773982189922,0,0.006486130496476825,0,0.009426123639085621,0
2428,132,15,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,232.5177211653583,-0.20749588692481993,2.137840814244894,-0.29446261572943766,0.9807132012471791,-0.1218739303087255,-0.5997855533629742,0.01894384728580327,0,0.02483728270477386,1,0.021991412265104936,1
2429,132,16,1,0.357,0.446,2.51,3.295,0.8,1.0,0.0036581228457175127,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,247.52659974979554,-0.20749588692481993,2.137840814244894,-0.2949280764515128,0.9811786619692542,-0.12286874148839719,-0.6012028024180444,0.009408568434387763,0,0.014985573457877372,0,0.012285892766830366,0
2430,132,17,2,0.357,0.446,2.51,3.295,0.8,1.0,0.007316245691435025,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,270.19920640265656,-0.20749588692481993,2.137840814244894,-0.29568628920443596,0.9819368747221774,-0.12237990149200355,-0.6059853450066334,0.0017292063964840722,0,0.002298570855633318,0,0.002023149710061149,0
2431,132,19,3,0.357,0.446,2.51,3.295,0.8,1.0,0.010974368537152538,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,309.0287472438943,-0.20749588692481993,2.137840814244894,-0.29713869034975954,0.9833892758675009,-0.12384731704844908,-0.6026167453159186,0.003860247962858045,0,0.003457821714696228,0,0.00365257437719958,0
2432,132,22,2,0.357,0.446,2.51,3.295,0.8,1.0,0.007316245691435025,0.0877949482972203,6,4,5,0.3996791458208506,2.8575471947490496,0.896553759207935,345.851141273952,-0.20749588692481993,2.137840814244894,-0.29869534360458794,0.9849459291223294,-0.1255179868487668,-0.6098621075560078,0.007395344655048414,0,0.006903974983785824,0,0.007142009523303336,0
2433,133,0,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,7.464572891416294,-0.2084061872976285,2.4283906247386553,-0.5880500819213261,1.503263467335965,-0.3075638046569196,-2.8965046137718606,0.023856948834816958,1,0.016470119277407925,1,0.020047541628044944,1
2434,133,1,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,22.42243410046385,-0.2084061872976285,2.4283906247386553,-0.5880575001697071,1.503270885584346,-0.3091418566919848,-3.0224400758334498,0.019078648052056054,1,0.015589288985587473,1,0.017278078402202544,1
2435,133,2,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,37.39727970072039,-0.2084061872976285,2.4283906247386553,-0.588072364714726,1.5032857501293648,-0.3130457391544326,-3.0213562567702525,0.015121604543516732,1,0.00962095808560465,0,0.01227991683010058,1
2436,133,3,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,52.39377433254075,-0.2084061872976285,2.4283906247386553,-0.5880947086791996,1.5033080940938386,-0.3126329813036468,-2.9345943682057363,0.01356366831032296,1,0.004790985932606952,1,0.009039973828715795,1
2437,133,4,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,67.39641601290616,-0.2084061872976285,2.4283906247386553,-0.5881245292423275,1.5033379146569663,-0.31068969708770083,-2.9284903662891852,0.023047944818190103,1,0.009373960511242261,1,0.01599796820108328,1
2438,133,5,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,82.40622930721852,-0.2084061872976285,2.4283906247386553,-0.5881618377634579,1.5033752231780968,-0.31569625319992906,-2.9360579391350736,0.03525565955657178,1,0.013183440760415503,1,0.023877567490042353,1
2439,133,6,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,97.43954548998815,-0.2084061872976285,2.4283906247386553,-0.5882066969776092,1.5034200823922481,-0.3099819718945531,-2.8988197291452944,0.0334575984544833,1,0.008038877686850694,0,0.02035507969630453,1
2440,133,7,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,112.42362278527784,-0.2084061872976285,2.4283906247386553,-0.5882588696663701,1.5034722550810091,-0.31180082423726,-2.8968106718251656,0.022534055309041522,1,0.0017288170912576632,0,0.011797393427091829,1
2441,133,8,2,0.357,0.446,3.295,4.326,0.25,0.4,0.007045341618372267,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,134.78358848618163,-0.2084061872976285,2.4283906247386553,-0.5883505719460407,1.5035639573606796,-0.3068449951067223,-2.9267175425657674,0.010716305922770094,1,0.0001911455978836621,0,0.005285794867163315,1
2442,133,10,3,0.357,0.446,3.295,4.326,0.25,0.4,0.0105680124275584,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,172.41228591112454,-0.2084061872976285,2.4283906247386553,-0.5885423173834063,1.5037557027980453,-0.30738823303006413,-3.006987290696579,0.007970066159810165,1,7.75677800488338e-06,0,0.003857582353087417,1
2443,133,13,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,202.52341576927128,-0.2084061872976285,2.4283906247386553,-0.5887295569278987,1.5039429423425377,-0.31396705013509457,-2.94163584270845,0.004473392998001693,0,0.0,0,0.0021631182002847453,0
2444,133,14,2,0.357,0.446,3.295,4.326,0.25,0.4,0.007045341618372267,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,225.18382146125666,-0.2084061872976285,2.4283906247386553,-0.5888902723406432,1.504103657755282,-0.31382429000605633,-2.941284648183694,0.017447788159975275,1,0.00036900622703549664,0,0.008643890227625853,1
2445,133,16,2,0.357,0.446,3.295,4.326,0.25,0.4,0.007045341618372267,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,255.29959004999236,-0.2084061872976285,2.4283906247386553,-0.5891301746506008,1.5043435600652397,-0.30919451015928223,-2.9907111579934043,0.016517149149403155,1,0.000879767755668438,0,0.008438378533729694,1
2446,133,18,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,277.5992321906055,-0.2084061872976285,2.4283906247386553,-0.5893271519580578,1.5045405373726968,-0.3070624661914205,-2.8434070353874077,0.02089479247607514,1,0.002979272140850707,1,0.011652569242634763,1
2447,133,19,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,292.62217474462466,-0.2084061872976285,2.4283906247386553,-0.5894691241731033,1.504682509587742,-0.31137863987268727,-2.983490085142509,0.01316068374853085,1,0.00515443687279839,0,0.009023223650162969,1
2448,133,20,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,307.62003659422425,-0.2084061872976285,2.4283906247386553,-0.5896183011099121,1.504831686524551,-0.30996393147632845,-2.913373329009934,0.005744135790029065,1,0.0025771904795622446,1,0.0041075214091159905,1
2449,133,21,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,322.5959039269579,-0.2084061872976285,2.4283906247386553,-0.589774675348207,1.5049880607628459,-0.30970620881235444,-2.925602426922788,0.01074748999552839,1,0.00424982621614885,0,0.007395368192687968,1
2450,133,22,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,337.6058167020073,-0.2084061872976285,2.4283906247386553,-0.5899388377296706,1.5051522231443095,-0.3102522590997023,-2.9487981783454393,0.02160481716365726,1,0.010700224700577441,1,0.015972320927208895,1
2451,133,23,1,0.357,0.446,3.295,4.326,0.25,0.4,0.0035226708091861333,0.0845440994204672,6,5,2,0.3958283106789498,3.7870545675581084,0.32109153603328044,352.5416688690188,-0.2084061872976285,2.4283906247386553,-0.5901095728230523,1.5053229582376912,-0.31385776649804414,-2.981366898104668,0.02703828715761923,1,0.016305416384806974,1,0.021490482979663373,1
2452,134,0,1,0.357,0.446,3.295,4.326,0.4,0.6,0.004804490005012429,0.1153077601202983,6,5,3,0.39753900428690675,3.7808270590841393,0.4926814201690228,7.432930192436054,-0.21058796413815445,2.436792640378447,-0.4258228179081036,1.2955123296287563,-0.18579670881880211,-1.493026050897463,0.04189074225588043,1,0.04024561060560608,1,0.04104152301843557,1
2453,134,1,1,0.357,0.446,3.295,4.326,0.4,0.6,0.004804490005012429,0.1153077601202983,6,5,3,0.39753900428690675,3.7808270590841393,0.4926814201690228,22.365883285334668,-0.21058796413815445,2.436792640378447,-0.4258344697871536,1.2955239815078063,-0.18500077083913274,-1.4875577070560742,0.037818692723922576,1,0.036286191051793946,1,0.03702688640467959,1
